site0363,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
   1,         1,  105.0000,   642.446,     11.299,  118.000    ,  118.000    ,  1333.34    , "CONC", "data                      ", "calculated_from_conc      "
   2,         2,  115.0000,   730.945,     10.840,  33.2000    ,  33.2000    ,  359.897    , "CONC", "data                      ", "calculated_from_conc      "
   3,         3,  125.0000,   826.943,      9.926,  10.8000    ,  10.8000    ,  107.202    , "CONC", "data                      ", "calculated_from_conc      "
   4,         4,  135.0000,   932.434,      8.902,  49.2000    ,  49.2000    ,  437.963    , "CONC", "data                      ", "calculated_from_conc      "
   5,         5,  145.0000,  1051.620,      7.907,  38.0000    ,  38.0000    ,  300.451    , "CONC", "data                      ", "calculated_from_conc      "
   6,         6,  155.0000,  1185.388,      6.782,  68.0000    ,  68.0000    ,  461.185    , "CONC", "data                      ", "calculated_from_conc      "
   7,         7,  165.0000,  1346.512,      5.702,  37.2000    ,  37.2000    ,  212.111    , "CONC", "data                      ", "calculated_from_conc      "
   8,         8,  175.0000,  1536.148,      4.805,  33.6000    ,  33.6000    ,  161.442    , "CONC", "data                      ", "calculated_from_conc      "
   9,         9,  185.0000,  1762.760,      4.098,  54.4000    ,  54.4000    ,  222.916    , "CONC", "data                      ", "calculated_from_conc      "
  10,        10,  195.0000,  2024.223,      3.622,  28.0000    ,  28.0000    ,  101.415    , "CONC", "data                      ", "calculated_from_conc      "
  11,        11,  205.0000,  2314.944,      3.401,  38.0000    ,  38.0000    ,  129.223    , "CONC", "data                      ", "calculated_from_conc      "
  12,        12,  215.0000,  2612.356,      3.358,  8.40000    ,  8.40000    ,  28.2092    , "CONC", "data                      ", "calculated_from_conc      "
  13,        13,  225.0000,  2910.494,      3.351,  37.6000    ,  37.6000    ,  126.013    , "CONC", "data                      ", "calculated_from_conc      "
  14,        14,  235.0000,  3209.123,      3.344,  26.4000    ,  26.4000    ,  88.2769    , "CONC", "data                      ", "calculated_from_conc      "
  15,        15,  245.0000,  3508.612,      3.325,  38.0000    ,  38.0000    ,  126.364    , "CONC", "data                      ", "calculated_from_conc      "
  16,        16,  255.0000,  3810.559,      3.294,  35.2000    ,  35.2000    ,  115.963    , "CONC", "data                      ", "calculated_from_conc      "
  17,        17,  265.0000,  4115.700,      3.255,  24.4000    ,  24.4000    ,  79.4135    , "CONC", "data                      ", "calculated_from_conc      "
  18,        18,  275.0000,  4425.064,      3.214,  12.8000    ,  12.8000    ,  41.1394    , "CONC", "data                      ", "calculated_from_conc      "
  19,        19,  285.0000,  4737.975,      3.181,  3.20000    ,  3.20000    ,  10.1792    , "CONC", "data                      ", "calculated_from_conc      "
  20,        20,  295.0000,  5053.794,      3.157,  30.0000    ,  30.0000    ,  94.7192    , "CONC", "data                      ", "calculated_from_conc      "
  21,        21,  305.0000,  5371.427,      3.159,  21.6000    ,  21.6000    ,  68.2429    , "CONC", "data                      ", "calculated_from_conc      "
  22,        22,  315.0000,  5686.828,      3.210,  10.4000    ,  10.4000    ,  33.3819    , "CONC", "data                      ", "calculated_from_conc      "
  23,        23,  325.0000,  5994.518,      3.312,  15.2000    ,  15.2000    ,  50.3367    , "CONC", "data                      ", "calculated_from_conc      "
  24,        24,  335.0000,  6290.761,      3.479,  12.4000    ,  12.4000    ,  43.1423    , "CONC", "data                      ", "calculated_from_conc      "
  25,        25,  345.0000,  6569.360,      3.677,  13.6000    ,  13.6000    ,  50.0005    , "CONC", "data                      ", "calculated_from_conc      "
  26,        26,  355.0000,  6834.756,      3.825,  32.4000    ,  32.4000    ,  123.922    , "CONC", "data                      ", "calculated_from_conc      "
  27,        27,  365.0000,  7092.269,      3.874,  5.60000    ,  5.60000    ,  21.6930    , "CONC", "data                      ", "calculated_from_conc      "
  28,        28,  375.0000,  7351.051,      3.819,  4.40000    ,  4.40000    ,  16.8019    , "CONC", "data                      ", "calculated_from_conc      "
  29,        29,  385.0000,  7616.019,      3.560,  14.8000    ,  14.8000    ,  52.6888    , "CONC", "data                      ", "calculated_from_conc      "
  30,        30,  395.0000,  7912.841,      3.279,  28.8000    ,  28.8000    ,  94.4350    , "CONC", "data                      ", "calculated_from_conc      "
  31,        31,  405.0000,  8225.962,      3.149,  11.6000    ,  11.6000    ,  36.5340    , "CONC", "data                      ", "calculated_from_conc      "
  32,        32,  415.0000,  8547.865,      3.085,  34.8000    ,  34.8000    ,  107.351    , "CONC", "data                      ", "calculated_from_conc      "
  33,        33,  425.0000,  8874.302,      3.074,  17.2000    ,  17.2000    ,  52.8667    , "CONC", "data                      ", "calculated_from_conc      "
  34,        34,  435.0000,  9198.560,      3.099,  54.8000    ,  54.8000    ,  169.837    , "CONC", "data                      ", "calculated_from_conc      "
  35,        35,  445.0000,  9519.628,      3.134,  21.6000    ,  21.6000    ,  67.6967    , "CONC", "data                      ", "calculated_from_conc      "
  36,        36,  455.0000,  9836.700,      3.168,  30.4000    ,  30.4000    ,  96.2978    , "CONC", "data                      ", "calculated_from_conc      "
  37,        37,  465.0000, 10151.003,      3.192,  19.6000    ,  19.6000    ,  62.5730    , "CONC", "data                      ", "calculated_from_conc      "
  38,        38,  475.0000, 10463.168,      3.216,  139.200    ,  139.200    ,  447.602    , "CONC", "data                      ", "calculated_from_conc      "
  39,        39,  485.0000, 10772.984,      3.236,  38.0000    ,  38.0000    ,  122.978    , "CONC", "data                      ", "calculated_from_conc      "
  40,        40,  495.0000, 11081.166,      3.617,  66.4000    ,  66.4000    ,  240.191    , "CONC", "data                      ", "calculated_from_conc      "
  41,        41,  507.5000, 11464.100,      1.867,  10.8000    ,  10.8000    ,  20.1660    , "CONC", "data                      ", "calculated_from_conc      "
  42,        42,  512.5000, 11616.722,      3.291,  40.4000    ,  40.4000    ,  132.970    , "CONC", "data                      ", "calculated_from_conc      "
