site1904,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  30,        30,   29.0000,   188.080,     11.703,  43.0000    ,  43.0000    ,  503.217    , "CONC", "data                      ", "calculated_from_conc      "
  31,        31,   30.0000,   196.620,     11.710,  40.5000    ,  40.5000    ,  474.239    , "CONC", "data                      ", "calculated_from_conc      "
  32,        32,   31.0000,   205.160,     11.710,  51.5000    ,  51.5000    ,  603.045    , "CONC", "data                      ", "calculated_from_conc      "
  33,        33,   32.0000,   213.700,     11.716,  34.5000    ,  34.5000    ,  404.218    , "CONC", "data                      ", "calculated_from_conc      "
  34,        34,   33.0000,   222.230,     11.730,  36.5000    ,  36.5000    ,  428.153    , "CONC", "data                      ", "calculated_from_conc      "
  35,        35,   34.0000,   230.750,     11.737,  24.5000    ,  24.5000    ,  287.558    , "CONC", "data                      ", "calculated_from_conc      "
  36,        36,   35.0000,   239.270,     11.737,  25.0000    ,  25.0000    ,  293.428    , "CONC", "data                      ", "calculated_from_conc      "
  37,        37,   36.0000,   247.790,     11.744,  35.0000    ,  35.0000    ,  411.040    , "CONC", "data                      ", "calculated_from_conc      "
  38,        38,   37.0000,   256.300,     11.758,  24.5000    ,  24.5000    ,  288.066    , "CONC", "data                      ", "calculated_from_conc      "
  39,        39,   38.0000,   264.800,     11.765,  18.0000    ,  18.0000    ,  211.765    , "CONC", "data                      ", "calculated_from_conc      "
  40,        40,   39.0000,   273.300,     11.772,  18.0000    ,  18.0000    ,  211.889    , "CONC", "data                      ", "calculated_from_conc      "
  41,        41,   40.0000,   281.790,     11.779,  22.0000    ,  22.0000    ,  259.128    , "CONC", "data                      ", "calculated_from_conc      "
  42,        42,   41.0000,   290.280,     11.785,  37.0000    ,  37.0000    ,  436.063    , "CONC", "data                      ", "calculated_from_conc      "
  43,        43,   42.0000,   298.760,     11.799,  30.5000    ,  30.5000    ,  359.883    , "CONC", "data                      ", "calculated_from_conc      "
  44,        44,   43.0000,   307.230,     11.813,  41.5000    ,  41.5000    ,  490.252    , "CONC", "data                      ", "calculated_from_conc      "
  45,        45,   44.0000,   315.690,     11.820,  18.5000    ,  18.5000    ,  218.677    , "CONC", "data                      ", "calculated_from_conc      "
  46,        46,   45.0000,   324.150,     11.820,  22.0000    ,  22.0000    ,  260.047    , "CONC", "data                      ", "calculated_from_conc      "
  47,        47,   46.0000,   332.610,     11.834,  37.5000    ,  37.5000    ,  443.788    , "CONC", "data                      ", "calculated_from_conc      "
  48,        48,   47.0000,   341.050,     11.848,  39.5000    ,  39.5000    ,  468.009    , "CONC", "data                      ", "calculated_from_conc      "
  49,        49,   48.0000,   349.490,     11.855,  27.5000    ,  27.5000    ,  326.021    , "CONC", "data                      ", "calculated_from_conc      "
  50,        50,   49.0000,   357.920,     11.862,  45.0000    ,  45.0000    ,  533.808    , "CONC", "data                      ", "calculated_from_conc      "
  51,        51,   50.0000,   366.350,     11.869,  37.5000    ,  37.5000    ,  445.104    , "CONC", "data                      ", "calculated_from_conc      "
  52,        52,   51.0000,   374.770,     11.891,  33.5000    ,  33.5000    ,  398.335    , "CONC", "data                      ", "calculated_from_conc      "
  53,        53,   52.0000,   383.170,     11.898,  29.0000    ,  29.0000    ,  345.033    , "CONC", "data                      ", "calculated_from_conc      "
  54,        54,   53.0000,   391.580,     11.905,  30.0000    ,  30.0000    ,  357.143    , "CONC", "data                      ", "calculated_from_conc      "
  55,        55,   54.0000,   399.970,     11.926,  27.0000    ,  27.0000    ,  322.003    , "CONC", "data                      ", "calculated_from_conc      "
  56,        56,   55.0000,   408.350,     11.933,  23.0000    ,  23.0000    ,  274.463    , "CONC", "data                      ", "calculated_from_conc      "
  57,        57,   56.0000,   416.730,     11.940,  32.5000    ,  32.5000    ,  388.060    , "CONC", "data                      ", "calculated_from_conc      "
  58,        58,   57.0000,   425.100,     11.955,  21.0000    ,  21.0000    ,  251.046    , "CONC", "data                      ", "calculated_from_conc      "
  59,        59,   58.0000,   433.460,     11.969,  17.0000    ,  17.0000    ,  203.471    , "CONC", "data                      ", "calculated_from_conc      "
  60,        60,   59.0000,   441.810,     11.983,  27.0000    ,  27.0000    ,  323.548    , "CONC", "data                      ", "calculated_from_conc      "
  61,        61,   60.0000,   450.150,     11.998,  16.0000    ,  16.0000    ,  191.961    , "CONC", "data                      ", "calculated_from_conc      "
  62,        62,   61.0000,   458.480,     12.012,  22.0000    ,  22.0000    ,  264.264    , "CONC", "data                      ", "calculated_from_conc      "
  63,        63,   62.0000,   466.800,     12.019,  17.0000    ,  17.0000    ,  204.327    , "CONC", "data                      ", "calculated_from_conc      "
  64,        64,   63.0000,   475.120,     12.034,  21.0000    ,  21.0000    ,  252.707    , "CONC", "data                      ", "calculated_from_conc      "
  65,        65,   64.0000,   483.420,     12.048,  23.0000    ,  23.0000    ,  277.109    , "CONC", "data                      ", "calculated_from_conc      "
  66,        66,   65.0000,   491.720,     12.063,  19.0000    ,  19.0000    ,  229.192    , "CONC", "data                      ", "calculated_from_conc      "
  67,        67,   66.0000,   500.000,     12.121,  23.5000    ,  23.5000    ,  284.848    , "CONC", "data                      ", "calculated_from_conc      "
  68,        68,   67.0000,   508.220,     12.247,  12.0000    ,  12.0000    ,  146.968    , "CONC", "data                      ", "calculated_from_conc      "
  69,        69,   68.0000,   516.330,     12.407,  17.0000    ,  17.0000    ,  210.918    , "CONC", "data                      ", "calculated_from_conc      "
  70,        70,   69.0000,   524.340,     12.563,  8.50000    ,  8.50000    ,  106.784    , "CONC", "data                      ", "calculated_from_conc      "
  71,        71,   70.0000,   532.250,     12.715,  22.5000    ,  22.5000    ,  286.078    , "CONC", "data                      ", "calculated_from_conc      "
  72,        72,   71.0000,   540.070,     12.870,  14.5000    ,  14.5000    ,  186.616    , "CONC", "data                      ", "calculated_from_conc      "
  73,        73,   72.0000,   547.790,     13.012,  24.5000    ,  24.5000    ,  318.803    , "CONC", "data                      ", "calculated_from_conc      "
  74,        74,   73.0000,   555.440,     13.141,  26.0000    ,  26.0000    ,  341.656    , "CONC", "data                      ", "calculated_from_conc      "
  75,        75,   74.0000,   563.010,     13.271,  33.0000    ,  33.0000    ,  437.954    , "CONC", "data                      ", "calculated_from_conc      "
  76,        76,   75.0000,   570.510,     13.387,  31.0000    ,  31.0000    ,  414.995    , "CONC", "data                      ", "calculated_from_conc      "
  77,        77,   76.0000,   577.950,     13.504,  26.0000    ,  26.0000    ,  351.113    , "CONC", "data                      ", "calculated_from_conc      "
  78,        78,   77.0000,   585.320,     13.605,  32.0000    ,  32.0000    ,  435.376    , "CONC", "data                      ", "calculated_from_conc      "
  79,        79,   78.0000,   592.650,     13.699,  24.5000    ,  24.5000    ,  335.614    , "CONC", "data                      ", "calculated_from_conc      "
  80,        80,   79.0000,   599.920,     13.784,  15.5000    ,  15.5000    ,  213.647    , "CONC", "data                      ", "calculated_from_conc      "
  81,        81,   80.0000,   607.160,     13.850,  21.5000    ,  21.5000    ,  297.783    , "CONC", "data                      ", "calculated_from_conc      "
  82,        82,   81.0000,   614.360,     13.928,  14.0000    ,  14.0000    ,  194.986    , "CONC", "data                      ", "calculated_from_conc      "
  83,        83,   82.0000,   621.520,     13.976,  16.0000    ,  16.0000    ,  223.621    , "CONC", "data                      ", "calculated_from_conc      "
  84,        84,   83.0000,   628.670,     14.015,  33.5000    ,  33.5000    ,  469.516    , "CONC", "data                      ", "calculated_from_conc      "
  85,        85,   84.0000,   635.790,     14.045,  16.5000    ,  16.5000    ,  231.742    , "CONC", "data                      ", "calculated_from_conc      "
  86,        86,   85.0000,   642.910,     14.065,  20.5000    ,  20.5000    ,  288.327    , "CONC", "data                      ", "calculated_from_conc      "
  87,        87,   86.0000,   650.010,     14.084,  19.0000    ,  19.0000    ,  267.604    , "CONC", "data                      ", "calculated_from_conc      "
  88,        88,   87.0000,   657.110,     14.075,  16.5000    ,  16.5000    ,  232.231    , "CONC", "data                      ", "calculated_from_conc      "
  89,        89,   88.0000,   664.220,     14.055,  8.50000    ,  8.50000    ,  119.465    , "CONC", "data                      ", "calculated_from_conc      "
  90,        90,   89.0000,   671.340,     14.035,  16.5000    ,  16.5000    ,  231.579    , "CONC", "data                      ", "calculated_from_conc      "
  91,        91,   90.0000,   678.470,     14.006,  22.5000    ,  22.5000    ,  315.128    , "CONC", "data                      ", "calculated_from_conc      "
  92,        92,   91.0000,   685.620,     13.957,  14.5000    ,  14.5000    ,  202.373    , "CONC", "data                      ", "calculated_from_conc      "
  93,        93,   92.0000,   692.800,     13.889,  15.0000    ,  15.0000    ,  208.331    , "CONC", "data                      ", "calculated_from_conc      "
  94,        94,   93.0000,   700.020,     13.822,  16.0000    ,  16.0000    ,  221.148    , "CONC", "data                      ", "calculated_from_conc      "
  95,        95,   94.0000,   707.270,     13.746,  19.5000    ,  19.5000    ,  268.040    , "CONC", "data                      ", "calculated_from_conc      "
  96,        96,   95.0000,   714.570,     13.661,  13.5000    ,  13.5000    ,  184.428    , "CONC", "data                      ", "calculated_from_conc      "
  97,        97,   96.0000,   721.910,     13.569,  35.5000    ,  35.5000    ,  481.683    , "CONC", "data                      ", "calculated_from_conc      "
  98,        98,   97.0000,   729.310,     13.450,  16.5000    ,  16.5000    ,  221.922    , "CONC", "data                      ", "calculated_from_conc      "
  99,        99,   98.0000,   736.780,     13.333,  30.0000    ,  30.0000    ,  400.000    , "CONC", "data                      ", "calculated_from_conc      "
 100,       100,   99.0000,   744.310,     13.219,  14.0000    ,  14.0000    ,  185.064    , "CONC", "data                      ", "calculated_from_conc      "
 101,       101,  100.0000,   751.910,     13.089,  13.5000    ,  13.5000    ,  176.701    , "CONC", "data                      ", "calculated_from_conc      "
 102,       102,  101.0000,   759.590,     12.953,  11.0000    ,  11.0000    ,  142.488    , "CONC", "data                      ", "calculated_from_conc      "
 103,       103,  102.0000,   767.350,     12.804,  13.5000    ,  13.5000    ,  172.854    , "CONC", "data                      ", "calculated_from_conc      "
 104,       104,  103.0000,   775.210,     12.650,  11.5000    ,  11.5000    ,  145.478    , "CONC", "data                      ", "calculated_from_conc      "
 105,       105,  104.0000,   783.160,     12.500,  22.0000    ,  22.0000    ,  275.000    , "CONC", "data                      ", "calculated_from_conc      "
 106,       106,  105.0000,   791.210,     12.338,  12.0000    ,  12.0000    ,  148.056    , "CONC", "data                      ", "calculated_from_conc      "
 107,       107,  106.0000,   799.370,     12.173,  16.5000    ,  16.5000    ,  200.853    , "CONC", "data                      ", "calculated_from_conc      "
 108,       108,  107.0000,   807.640,     12.005,  10.0000    ,  10.0000    ,  120.048    , "CONC", "data                      ", "calculated_from_conc      "
 109,       109,  108.0000,   816.030,     11.827,  9.00000    ,  9.00000    ,  106.446    , "CONC", "data                      ", "calculated_from_conc      "
 110,       110,  109.0000,   824.550,     11.655,  21.5000    ,  21.5000    ,  250.584    , "CONC", "data                      ", "calculated_from_conc      "
 111,       111,  110.0000,   833.190,     11.481,  13.5000    ,  13.5000    ,  154.995    , "CONC", "data                      ", "calculated_from_conc      "
 112,       112,  111.0000,   841.970,     11.299,  7.50000    ,  7.50000    ,  84.7454    , "CONC", "data                      ", "calculated_from_conc      "
 113,       113,  112.0000,   850.890,     11.117,  11.0000    ,  11.0000    ,  122.289    , "CONC", "data                      ", "calculated_from_conc      "
 114,       114,  113.0000,   859.960,     10.935,  10.0000    ,  10.0000    ,  109.350    , "CONC", "data                      ", "calculated_from_conc      "
 115,       115,  114.0000,   869.180,     10.753,  12.5000    ,  12.5000    ,  134.409    , "CONC", "data                      ", "calculated_from_conc      "
 116,       116,  115.0000,   878.560,     10.565,  34.0000    ,  34.0000    ,  359.219    , "CONC", "data                      ", "calculated_from_conc      "
 117,       117,  116.0000,   888.110,     10.384,  25.5000    ,  25.5000    ,  264.797    , "CONC", "data                      ", "calculated_from_conc      "
 118,       118,  117.0000,   897.820,     10.204,  39.5000    ,  39.5000    ,  403.059    , "CONC", "data                      ", "calculated_from_conc      "
 119,       119,  118.0000,   907.710,     10.015,  31.0000    ,  31.0000    ,  310.466    , "CONC", "data                      ", "calculated_from_conc      "
 120,       120,  119.0000,   917.790,      9.838,  38.5000    ,  38.5000    ,  378.751    , "CONC", "data                      ", "calculated_from_conc      "
 121,       121,  120.0000,   928.040,      9.657,  18.0000    ,  18.0000    ,  173.828    , "CONC", "data                      ", "calculated_from_conc      "
 122,       122,  121.0000,   938.500,      9.474,  13.0000    ,  13.0000    ,  123.164    , "CONC", "data                      ", "calculated_from_conc      "
 123,       123,  122.0000,   949.150,      9.302,  14.0000    ,  14.0000    ,  130.233    , "CONC", "data                      ", "calculated_from_conc      "
 124,       124,  123.0000,   960.000,      9.120,  19.0000    ,  19.0000    ,  173.278    , "CONC", "data                      ", "calculated_from_conc      "
 125,       125,  124.0000,   971.080,      8.929,  14.0000    ,  14.0000    ,  125.001    , "CONC", "data                      ", "calculated_from_conc      "
 126,       126,  125.0000,   982.400,      8.741,  12.5000    ,  12.5000    ,  109.265    , "CONC", "data                      ", "calculated_from_conc      "
 127,       127,  126.0000,   993.960,      8.565,  19.5000    ,  19.5000    ,  167.025    , "CONC", "data                      ", "calculated_from_conc      "
 128,       128,  127.0000,  1005.750,      8.396,  19.0000    ,  19.0000    ,  159.529    , "CONC", "data                      ", "calculated_from_conc      "
 129,       129,  128.0000,  1017.780,      8.237,  20.0000    ,  20.0000    ,  164.744    , "CONC", "data                      ", "calculated_from_conc      "
 130,       130,  129.0000,  1030.030,      8.087,  24.0000    ,  24.0000    ,  194.096    , "CONC", "data                      ", "calculated_from_conc      "
 131,       131,  130.0000,  1042.510,      7.943,  18.5000    ,  18.5000    ,  146.942    , "CONC", "data                      ", "calculated_from_conc      "
 132,       132,  131.0000,  1055.210,      7.806,  24.5000    ,  24.5000    ,  191.258    , "CONC", "data                      ", "calculated_from_conc      "
 133,       133,  132.0000,  1068.130,      7.677,  27.5000    ,  27.5000    ,  211.130    , "CONC", "data                      ", "calculated_from_conc      "
 134,       134,  133.0000,  1081.260,      7.556,  23.0000    ,  23.0000    ,  173.783    , "CONC", "data                      ", "calculated_from_conc      "
 135,       135,  134.0000,  1094.600,      7.435,  12.0000    ,  12.0000    ,  89.2188    , "CONC", "data                      ", "calculated_from_conc      "
 136,       136,  135.0000,  1108.160,      7.323,  21.5000    ,  21.5000    ,  157.451    , "CONC", "data                      ", "calculated_from_conc      "
 137,       137,  136.0000,  1121.910,      7.218,  10.5000    ,  10.5000    ,  75.7850    , "CONC", "data                      ", "calculated_from_conc      "
 138,       138,  137.0000,  1135.870,      7.112,  24.0000    ,  24.0000    ,  170.698    , "CONC", "data                      ", "calculated_from_conc      "
 139,       139,  138.0000,  1150.030,      7.013,  12.0000    ,  12.0000    ,  84.1514    , "CONC", "data                      ", "calculated_from_conc      "
 140,       140,  139.0000,  1164.390,      6.920,  7.50000    ,  7.50000    ,  51.9029    , "CONC", "data                      ", "calculated_from_conc      "
 141,       141,  140.0000,  1178.930,      6.831,  20.5000    ,  20.5000    ,  140.027    , "CONC", "data                      ", "calculated_from_conc      "
 142,       142,  141.0000,  1193.670,      6.743,  7.50000    ,  7.50000    ,  50.5733    , "CONC", "data                      ", "calculated_from_conc      "
 143,       143,  142.0000,  1208.590,      6.662,  13.5000    ,  13.5000    ,  89.9407    , "CONC", "data                      ", "calculated_from_conc      "
 144,       144,  143.0000,  1223.690,      6.583,  13.0000    ,  13.0000    ,  85.5823    , "CONC", "data                      ", "calculated_from_conc      "
 145,       145,  144.0000,  1238.970,      6.506,  15.0000    ,  15.0000    ,  97.5928    , "CONC", "data                      ", "calculated_from_conc      "
 146,       146,  145.0000,  1254.430,      6.433,  17.0000    ,  17.0000    ,  109.359    , "CONC", "data                      ", "calculated_from_conc      "
 147,       147,  146.0000,  1270.060,      6.363,  8.50000    ,  8.50000    ,  54.0890    , "CONC", "data                      ", "calculated_from_conc      "
 148,       148,  147.0000,  1285.860,      6.295,  9.50000    ,  9.50000    ,  59.8048    , "CONC", "data                      ", "calculated_from_conc      "
 149,       149,  148.0000,  1301.830,      6.231,  9.50000    ,  9.50000    ,  59.1898    , "CONC", "data                      ", "calculated_from_conc      "
 150,       150,  149.0000,  1317.960,      6.169,  8.00000    ,  8.00000    ,  49.3524    , "CONC", "data                      ", "calculated_from_conc      "
 151,       151,  150.0000,  1334.250,      6.109,  5.00000    ,  5.00000    ,  30.5437    , "CONC", "data                      ", "calculated_from_conc      "
 152,       152,  151.0000,  1350.700,      6.053,  6.50000    ,  6.50000    ,  39.3462    , "CONC", "data                      ", "calculated_from_conc      "
 153,       153,  152.0000,  1367.290,      5.999,  6.00000    ,  6.00000    ,  35.9927    , "CONC", "data                      ", "calculated_from_conc      "
 154,       154,  153.0000,  1384.040,      5.944,  9.00000    ,  9.00000    ,  53.4920    , "CONC", "data                      ", "calculated_from_conc      "
 155,       155,  154.0000,  1400.940,      5.893,  20.0000    ,  20.0000    ,  117.855    , "CONC", "data                      ", "calculated_from_conc      "
 156,       156,  155.0000,  1417.980,      5.846,  19.5000    ,  19.5000    ,  114.002    , "CONC", "data                      ", "calculated_from_conc      "
 157,       157,  156.0000,  1435.150,      5.799,  36.0000    ,  36.0000    ,  208.755    , "CONC", "data                      ", "calculated_from_conc      "
 158,       158,  157.0000,  1452.470,      5.752,  16.5000    ,  16.5000    ,  94.9093    , "CONC", "data                      ", "calculated_from_conc      "
 159,       159,  158.0000,  1469.920,      5.709,  31.5000    ,  31.5000    ,  179.847    , "CONC", "data                      ", "calculated_from_conc      "
 160,       160,  159.0000,  1487.500,      5.669,  29.5000    ,  29.5000    ,  167.233    , "CONC", "data                      ", "calculated_from_conc      "
 161,       161,  160.0000,  1505.200,      5.629,  23.5000    ,  23.5000    ,  132.282    , "CONC", "data                      ", "calculated_from_conc      "
 162,       162,  161.0000,  1523.030,      5.590,  19.0000    ,  19.0000    ,  106.204    , "CONC", "data                      ", "calculated_from_conc      "
 163,       163,  162.0000,  1540.980,      5.552,  26.5000    ,  26.5000    ,  147.140    , "CONC", "data                      ", "calculated_from_conc      "
 164,       164,  163.0000,  1559.050,      5.517,  6.50000    ,  6.50000    ,  35.8621    , "CONC", "data                      ", "calculated_from_conc      "
 165,       165,  164.0000,  1577.230,      5.482,  10.5000    ,  10.5000    ,  57.5658    , "CONC", "data                      ", "calculated_from_conc      "
 166,       166,  165.0000,  1595.530,      5.450,  15.0000    ,  15.0000    ,  81.7440    , "CONC", "data                      ", "calculated_from_conc      "
 167,       167,  166.0000,  1613.930,      5.420,  18.0000    ,  18.0000    ,  97.5606    , "CONC", "data                      ", "calculated_from_conc      "
 168,       168,  167.0000,  1632.430,      5.389,  26.5000    ,  26.5000    ,  142.818    , "CONC", "data                      ", "calculated_from_conc      "
 169,       169,  168.0000,  1651.040,      5.361,  25.5000    ,  25.5000    ,  136.693    , "CONC", "data                      ", "calculated_from_conc      "
 170,       170,  169.0000,  1669.740,      5.333,  8.50000    ,  8.50000    ,  45.3333    , "CONC", "data                      ", "calculated_from_conc      "
 171,       171,  170.0000,  1688.540,      5.306,  14.0000    ,  14.0000    ,  74.2899    , "CONC", "data                      ", "calculated_from_conc      "
 172,       172,  171.0000,  1707.430,      5.283,  5.50000    ,  5.50000    ,  29.0545    , "CONC", "data                      ", "calculated_from_conc      "
 173,       173,  172.0000,  1726.400,      5.259,  2.50000    ,  2.50000    ,  13.1476    , "CONC", "data                      ", "calculated_from_conc      "
 174,       174,  173.0000,  1745.460,      5.234,  4.50000    ,  4.50000    ,  23.5541    , "CONC", "data                      ", "calculated_from_conc      "
 175,       175,  174.0000,  1764.610,      5.212,  15.5000    ,  15.5000    ,  80.7920    , "CONC", "data                      ", "calculated_from_conc      "
 176,       176,  175.0000,  1783.830,      5.193,  9.50000    ,  9.50000    ,  49.3378    , "CONC", "data                      ", "calculated_from_conc      "
 177,       177,  176.0000,  1803.120,      5.173,  19.0000    ,  19.0000    ,  98.2930    , "CONC", "data                      ", "calculated_from_conc      "
 178,       178,  177.0000,  1822.490,      5.153,  14.0000    ,  14.0000    ,  72.1462    , "CONC", "data                      ", "calculated_from_conc      "
 179,       179,  178.0000,  1841.930,      5.136,  15.0000    ,  15.0000    ,  77.0412    , "CONC", "data                      ", "calculated_from_conc      "
 180,       180,  179.0000,  1861.430,      5.120,  8.00000    ,  8.00000    ,  40.9628    , "CONC", "data                      ", "calculated_from_conc      "
 181,       181,  180.0000,  1880.990,      5.105,  29.0000    ,  29.0000    ,  148.034    , "CONC", "data                      ", "calculated_from_conc      "
 182,       182,  181.0000,  1900.610,      5.089,  24.0000    ,  24.0000    ,  122.138    , "CONC", "data                      ", "calculated_from_conc      "
 183,       183,  182.0000,  1920.290,      5.075,  15.5000    ,  15.5000    ,  78.6599    , "CONC", "data                      ", "calculated_from_conc      "
 184,       184,  183.0000,  1940.020,      5.062,  10.5000    ,  10.5000    ,  53.1511    , "CONC", "data                      ", "calculated_from_conc      "
 185,       185,  184.0000,  1959.800,      5.051,  8.00000    ,  8.00000    ,  40.4042    , "CONC", "data                      ", "calculated_from_conc      "
 186,       186,  185.0000,  1979.620,      5.039,  24.5000    ,  24.5000    ,  123.457    , "CONC", "data                      ", "calculated_from_conc      "
 187,       187,  186.0000,  1999.490,      5.029,  21.5000    ,  21.5000    ,  108.122    , "CONC", "data                      ", "calculated_from_conc      "
 188,       188,  187.0000,  2019.390,      5.019,  15.0000    ,  15.0000    ,  75.2821    , "CONC", "data                      ", "calculated_from_conc      "
 189,       189,  188.0000,  2039.340,      5.010,  20.0000    ,  20.0000    ,  100.201    , "CONC", "data                      ", "calculated_from_conc      "
 190,       190,  189.0000,  2059.310,      5.004,  17.5000    ,  17.5000    ,  87.5652    , "CONC", "data                      ", "calculated_from_conc      "
 191,       191,  190.0000,  2079.310,      4.996,  25.0000    ,  25.0000    ,  124.905    , "CONC", "data                      ", "calculated_from_conc      "
 192,       192,  191.0000,  2099.340,      4.990,  14.5000    ,  14.5000    ,  72.3560    , "CONC", "data                      ", "calculated_from_conc      "
 193,       193,  192.0000,  2119.390,      4.985,  16.0000    ,  16.0000    ,  79.7615    , "CONC", "data                      ", "calculated_from_conc      "
 194,       194,  193.0000,  2139.460,      4.980,  10.5000    ,  10.5000    ,  52.2906    , "CONC", "data                      ", "calculated_from_conc      "
 195,       195,  194.0000,  2159.550,      4.976,  11.0000    ,  11.0000    ,  54.7394    , "CONC", "data                      ", "calculated_from_conc      "
 196,       196,  195.0000,  2179.650,      4.974,  10.0000    ,  10.0000    ,  49.7389    , "CONC", "data                      ", "calculated_from_conc      "
 197,       197,  196.0000,  2199.760,      4.971,  12.0000    ,  12.0000    ,  59.6577    , "CONC", "data                      ", "calculated_from_conc      "
 198,       198,  197.0000,  2219.880,      4.970,  17.0000    ,  17.0000    ,  84.4926    , "CONC", "data                      ", "calculated_from_conc      "
 199,       199,  198.0000,  2240.000,      5.378,  10.5000    ,  10.5000    ,  56.4661    , "CONC", "data                      ", "calculated_from_conc      "
 200,       200,  199.0000,  2257.070,      5.860,  16.5000    ,  16.5000    ,  96.6895    , "CONC", "data                      ", "calculated_from_conc      "
 201,       201,  200.0000,  2274.130,      5.860,  18.0000    ,  18.0000    ,  105.479    , "CONC", "data                      ", "calculated_from_conc      "
 202,       202,  201.0000,  2291.200,      5.858,  21.5000    ,  21.5000    ,  125.953    , "CONC", "data                      ", "calculated_from_conc      "
 203,       203,  202.0000,  2308.270,      5.860,  36.0000    ,  36.0000    ,  210.956    , "CONC", "data                      ", "calculated_from_conc      "
 204,       204,  203.0000,  2325.330,      5.860,  37.0000    ,  37.0000    ,  216.819    , "CONC", "data                      ", "calculated_from_conc      "
 205,       205,  204.0000,  2342.400,      5.858,  27.5000    ,  27.5000    ,  161.101    , "CONC", "data                      ", "calculated_from_conc      "
