site1901,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
 145,       145,    1.2700,  4516.045,      0.009,  1.50000    ,  1.50000    , 0.139282E-01, "CONC", "data                      ", "calculated_from_conc      "
 146,       146,    1.2800,  4624.482,      0.009,  8.00000    ,  8.00000    , 0.735526E-01, "CONC", "data                      ", "calculated_from_conc      "
 147,       147,    1.2900,  4733.576,      0.009,  9.50000    ,  9.50000    , 0.871496E-01, "CONC", "data                      ", "calculated_from_conc      "
 148,       148,    1.3000,  4842.498,      0.009,  17.0000    ,  17.0000    , 0.156795    , "CONC", "data                      ", "calculated_from_conc      "
 149,       149,    1.3100,  4950.419,      0.009,  11.5000    ,  11.5000    , 0.107471    , "CONC", "data                      ", "calculated_from_conc      "
 150,       150,    1.3200,  5056.511,      0.010,  43.0000    ,  43.0000    , 0.410449    , "CONC", "data                      ", "calculated_from_conc      "
 151,       151,    1.3300,  5159.945,      0.010,  127.500    ,  127.500    ,  1.25379    , "CONC", "data                      ", "calculated_from_conc      "
 152,       152,    1.3400,  5259.894,      0.010,  7.00000    ,  7.00000    , 0.715804E-01, "CONC", "data                      ", "calculated_from_conc      "
 153,       153,    1.3500,  5355.529,      0.011,  5.50000    ,  5.50000    , 0.590994E-01, "CONC", "data                      ", "calculated_from_conc      "
 154,       154,    1.3600,  5446.021,      0.011,  16.0000    ,  16.0000    , 0.182843    , "CONC", "data                      ", "calculated_from_conc      "
 155,       155,    1.3700,  5530.543,      0.012,  6.50000    ,  6.50000    , 0.801256E-01, "CONC", "data                      ", "calculated_from_conc      "
 156,       156,    1.3800,  5608.266,      0.014,  1.00000    ,  1.00000    , 0.135302E-01, "CONC", "data                      ", "calculated_from_conc      "
 157,       157,    1.3900,  5678.361,      0.015,  1.00000    ,  1.00000    , 0.151821E-01, "CONC", "data                      ", "calculated_from_conc      "
 158,       158,    1.4000,  5740.000,      0.018,  2.50000    ,  2.50000    , 0.443010E-01, "CONC", "data                      ", "calculated_from_conc      "
 159,       159,    1.4100,  5791.226,      0.021,  5.00000    ,  5.00000    , 0.107184    , "CONC", "data                      ", "calculated_from_conc      "
 160,       160,    1.4200,  5833.298,      0.025,  12.5000    ,  12.5000    , 0.316502    , "CONC", "data                      ", "calculated_from_conc      "
 161,       161,    1.4300,  5870.213,      0.028,  21.5000    ,  21.5000    , 0.591707    , "CONC", "data                      ", "calculated_from_conc      "
 162,       162,    1.4400,  5905.971,      0.027,  40.5000    ,  40.5000    ,  1.08938    , "CONC", "data                      ", "calculated_from_conc      "
 163,       163,    1.4500,  5944.567,      0.024,  45.0000    ,  45.0000    ,  1.07105    , "CONC", "data                      ", "calculated_from_conc      "
 164,       164,    1.4600,  5990.000,      0.021,  19.5000    ,  19.5000    , 0.405458    , "CONC", "data                      ", "calculated_from_conc      "
 165,       165,    1.4700,  6040.755,      0.019,  9.50000    ,  9.50000    , 0.184839    , "CONC", "data                      ", "calculated_from_conc      "
 166,       166,    1.4800,  6092.792,      0.019,  29.5000    ,  29.5000    , 0.558889    , "CONC", "data                      ", "calculated_from_conc      "
 167,       167,    1.4900,  6146.322,      0.018,  75.5000    ,  75.5000    ,  1.38833    , "CONC", "data                      ", "calculated_from_conc      "
 168,       168,    1.5000,  6201.555,      0.018,  32.5000    ,  32.5000    , 0.578395    , "CONC", "data                      ", "calculated_from_conc      "
 169,       169,    1.5100,  6258.702,      0.017,  41.5000    ,  41.5000    , 0.712954    , "CONC", "data                      ", "calculated_from_conc      "
 170,       170,    1.5200,  6317.972,      0.017,  27.0000    ,  27.0000    , 0.446742    , "CONC", "data                      ", "calculated_from_conc      "
 171,       171,    1.5300,  6379.577,      0.016,  4.00000    ,  4.00000    , 0.636163E-01, "CONC", "data                      ", "calculated_from_conc      "
 172,       172,    1.5400,  6443.726,      0.015,  4.00000    ,  4.00000    , 0.610441E-01, "CONC", "data                      ", "calculated_from_conc      "
 173,       173,    1.5500,  6510.629,      0.015,  1.00000    ,  1.00000    , 0.146228E-01, "CONC", "data                      ", "calculated_from_conc      "
 174,       174,    1.5600,  6580.499,      0.014,  5.00000    ,  5.00000    , 0.699734E-01, "CONC", "data                      ", "calculated_from_conc      "
 175,       175,    1.5700,  6653.543,      0.013,  3.50000    ,  3.50000    , 0.468303E-01, "CONC", "data                      ", "calculated_from_conc      "
 176,       176,    1.5800,  6729.974,      0.013,  6.50000    ,  6.50000    , 0.830898E-01, "CONC", "data                      ", "calculated_from_conc      "
 177,       177,    1.5900,  6810.000,      0.012, 0.500000    , 0.500000    , 0.582258E-02, "CONC", "data                      ", "calculated_from_conc      "
 178,       178,    1.6000,  6901.719,      0.010,  42.0000    ,  42.0000    , 0.420312    , "CONC", "data                      ", "calculated_from_conc      "
 179,       179,    1.6100,  7009.852,      0.009,  4.50000    ,  4.50000    , 0.395027E-01, "CONC", "data                      ", "calculated_from_conc      "
 180,       180,    1.6200,  7129.550,      0.008,  4.50000    ,  4.50000    , 0.365686E-01, "CONC", "data                      ", "calculated_from_conc      "
 181,       181,    1.6300,  7255.964,      0.008,  3.00000    ,  3.00000    , 0.235577E-01, "CONC", "data                      ", "calculated_from_conc      "
 182,       182,    1.6400,  7384.244,      0.008,  4.50000    ,  4.50000    , 0.354925E-01, "CONC", "data                      ", "calculated_from_conc      "
 183,       183,    1.6500,  7509.539,      0.008,  60.5000    ,  60.5000    , 0.498441    , "CONC", "data                      ", "calculated_from_conc      "
 184,       184,    1.6600,  7627.000,      0.009,  30.0000    ,  30.0000    , 0.261841    , "CONC", "data                      ", "calculated_from_conc      "
 185,       185,    1.6700,  7738.686,      0.009,  61.5000    ,  61.5000    , 0.551815    , "CONC", "data                      ", "calculated_from_conc      "
 186,       186,    1.6800,  7849.900,      0.009,  38.0000    ,  38.0000    , 0.342385    , "CONC", "data                      ", "calculated_from_conc      "
 187,       187,    1.6900,  7960.661,      0.009,  46.0000    ,  46.0000    , 0.416127    , "CONC", "data                      ", "calculated_from_conc      "
 188,       188,    1.7000,  8070.985,      0.009,  64.5000    ,  64.5000    , 0.585744    , "CONC", "data                      ", "calculated_from_conc      "
 189,       189,    1.7100,  8180.893,      0.009,  91.5000    ,  91.5000    , 0.834031    , "CONC", "data                      ", "calculated_from_conc      "
 190,       190,    1.7200,  8290.401,      0.009,  67.0000    ,  67.0000    , 0.612894    , "CONC", "data                      ", "calculated_from_conc      "
 191,       191,    1.7300,  8399.529,      0.009,  1.50000    ,  1.50000    , 0.137681E-01, "CONC", "data                      ", "calculated_from_conc      "
 192,       192,    1.7400,  8508.294,      0.009,  26.5000    ,  26.5000    , 0.244033    , "CONC", "data                      ", "calculated_from_conc      "
 193,       193,    1.7500,  8616.713,      0.009,  30.0000    ,  30.0000    , 0.277121    , "CONC", "data                      ", "calculated_from_conc      "
 194,       194,    1.7600,  8724.807,      0.009,  119.000    ,  119.000    ,  1.10247    , "CONC", "data                      ", "calculated_from_conc      "
 195,       195,    1.7700,  8832.591,      0.009,  24.0000    ,  24.0000    , 0.222968    , "CONC", "data                      ", "calculated_from_conc      "
 196,       196,    1.7800,  8940.085,      0.009,  21.0000    ,  21.0000    , 0.195606    , "CONC", "data                      ", "calculated_from_conc      "
 197,       197,    1.7900,  9047.308,      0.009,  4.50000    ,  4.50000    , 0.420188E-01, "CONC", "data                      ", "calculated_from_conc      "
 198,       198,    1.8000,  9154.275,      0.009,  5.00000    ,  5.00000    , 0.467943E-01, "CONC", "data                      ", "calculated_from_conc      "
 199,       199,    1.8100,  9261.008,      0.009,  9.00000    ,  9.00000    , 0.844097E-01, "CONC", "data                      ", "calculated_from_conc      "
 200,       200,    1.8200,  9367.522,      0.009,  12.5000    ,  12.5000    , 0.117466    , "CONC", "data                      ", "calculated_from_conc      "
 201,       201,    1.8300,  9473.837,      0.009,  13.0000    ,  13.0000    , 0.122382    , "CONC", "data                      ", "calculated_from_conc      "
 202,       202,    1.8400,  9579.971,      0.009,  52.0000    ,  52.0000    , 0.490331    , "CONC", "data                      ", "calculated_from_conc      "
 203,       203,    1.8500,  9685.940,      0.009,  85.0000    ,  85.0000    , 0.802655    , "CONC", "data                      ", "calculated_from_conc      "
