site0769,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  17,    106413,    0.1600,   108.830,      0.118,  9.45000    ,  80.1832    ,  9.45000    , "INFL", "calculated_from_influx    ", "data                      "
  18,    106414,    0.1700,   117.300,      0.118,  7.85000    ,  66.3325    ,  7.85000    , "INFL", "calculated_from_influx    ", "data                      "
  19,    106415,    0.1800,   125.730,      0.119,  6.17000    ,  51.9514    ,  6.17000    , "INFL", "calculated_from_influx    ", "data                      "
  20,    106416,    0.1900,   134.140,      0.119,  6.93000    ,  58.1426    ,  6.93000    , "INFL", "calculated_from_influx    ", "data                      "
  21,    106417,    0.2000,   142.510,      0.120,  9.37000    ,  78.2865    ,  9.37000    , "INFL", "calculated_from_influx    ", "data                      "
  22,    106418,    0.2100,   150.850,      0.120,  6.40000    ,  53.2800    ,  6.40000    , "INFL", "calculated_from_influx    ", "data                      "
  23,    106419,    0.2200,   159.160,      0.121,  5.79000    ,  48.0280    ,  5.79000    , "INFL", "calculated_from_influx    ", "data                      "
  24,    106420,    0.2300,   167.440,      0.121,  6.71000    ,  55.4582    ,  6.71000    , "INFL", "calculated_from_influx    ", "data                      "
  25,    106421,    0.2400,   175.690,      0.121,  7.62000    ,  62.7507    ,  7.62000    , "INFL", "calculated_from_influx    ", "data                      "
  26,    106422,    0.2500,   183.910,      0.122,  5.94000    ,  48.7080    ,  5.94000    , "INFL", "calculated_from_influx    ", "data                      "
  27,    106423,    0.2600,   192.090,      0.122,  7.62000    ,  62.2553    ,  7.62000    , "INFL", "calculated_from_influx    ", "data                      "
  28,    106424,    0.2700,   200.250,      0.123,  11.7400    ,  95.5637    ,  11.7400    , "INFL", "calculated_from_influx    ", "data                      "
  29,    106425,    0.2800,   208.370,      0.123,  16.3900    ,  132.923    ,  16.3900    , "INFL", "calculated_from_influx    ", "data                      "
  30,    106426,    0.2900,   216.470,      0.124,  15.8600    ,  128.149    ,  15.8600    , "INFL", "calculated_from_influx    ", "data                      "
  31,    106427,    0.3000,   224.530,      0.124,  15.1700    ,  122.043    ,  15.1700    , "INFL", "calculated_from_influx    ", "data                      "
  32,    106428,    0.3100,   232.560,      0.125,  12.9600    ,  103.939    ,  12.9600    , "INFL", "calculated_from_influx    ", "data                      "
  33,    106429,    0.3200,   240.570,      0.125,  10.5200    ,  84.0546    ,  10.5200    , "INFL", "calculated_from_influx    ", "data                      "
  34,    106430,    0.3300,   248.540,      0.126,  7.93000    ,  63.0832    ,  7.93000    , "INFL", "calculated_from_influx    ", "data                      "
  35,    106431,    0.3400,   256.480,      0.126,  10.2900    ,  81.5998    ,  10.2900    , "INFL", "calculated_from_influx    ", "data                      "
  36,    106432,    0.3500,   264.400,      0.127,  8.84000    ,  69.8358    ,  8.84000    , "INFL", "calculated_from_influx    ", "data                      "
  37,    106433,    0.3600,   272.280,      0.127,  12.1200    ,  95.3240    ,  12.1200    , "INFL", "calculated_from_influx    ", "data                      "
  38,    106434,    0.3700,   280.130,      0.128,  8.76000    ,  68.6347    ,  8.76000    , "INFL", "calculated_from_influx    ", "data                      "
  39,    106435,    0.3800,   287.950,      0.128,  9.68000    ,  75.6008    ,  9.68000    , "INFL", "calculated_from_influx    ", "data                      "
  40,    106436,    0.3900,   295.750,      0.129,  8.54000    ,  66.4411    ,  8.54000    , "INFL", "calculated_from_influx    ", "data                      "
  41,    106437,    0.4000,   303.510,      0.129,  9.53000    ,  73.8099    ,  9.53000    , "INFL", "calculated_from_influx    ", "data                      "
  42,    106438,    0.4100,   311.240,      0.130,  19.0600    ,  147.143    ,  19.0600    , "INFL", "calculated_from_influx    ", "data                      "
  43,    106439,    0.4200,   318.950,      0.130,  22.0300    ,  169.410    ,  22.0300    , "INFL", "calculated_from_influx    ", "data                      "
  44,    106440,    0.4300,   326.620,      0.131,  9.76000    ,  74.7616    ,  9.76000    , "INFL", "calculated_from_influx    ", "data                      "
  45,    106441,    0.4400,   334.270,      0.131,  9.83000    ,  75.0522    ,  9.83000    , "INFL", "calculated_from_influx    ", "data                      "
  46,    106442,    0.4500,   341.890,      0.132,  7.77000    ,  59.0519    ,  7.77000    , "INFL", "calculated_from_influx    ", "data                      "
  47,    106443,    0.4600,   349.470,      0.132,  7.62000    ,  57.6834    ,  7.62000    , "INFL", "calculated_from_influx    ", "data                      "
  48,    106444,    0.4700,   357.030,      0.133,  7.16000    ,  54.0222    ,  7.16000    , "INFL", "calculated_from_influx    ", "data                      "
  49,    106445,    0.4800,   364.560,      0.133,  10.8200    ,  81.3121    ,  10.8200    , "INFL", "calculated_from_influx    ", "data                      "
  50,    106446,    0.4900,   372.060,      0.134,  8.15000    ,  61.0028    ,  8.15000    , "INFL", "calculated_from_influx    ", "data                      "
  51,    106447,    0.5000,   379.530,      0.134,  3.88000    ,  28.9449    ,  3.88000    , "INFL", "calculated_from_influx    ", "data                      "
  52,    106448,    0.5100,   386.980,      0.135,  4.80000    ,  35.6641    ,  4.80000    , "INFL", "calculated_from_influx    ", "data                      "
  53,    106449,    0.5200,   394.390,      0.135,  7.54000    ,  55.7960    ,  7.54000    , "INFL", "calculated_from_influx    ", "data                      "
  54,    106450,    0.5300,   401.780,      0.136,  11.7400    ,  86.5233    ,  11.7400    , "INFL", "calculated_from_influx    ", "data                      "
  55,    106451,    0.5400,   409.130,      0.136,  11.5900    ,  85.0706    ,  11.5900    , "INFL", "calculated_from_influx    ", "data                      "
  56,    106452,    0.5500,   416.460,      0.137,  11.6600    ,  85.2930    ,  11.6600    , "INFL", "calculated_from_influx    ", "data                      "
  57,    106453,    0.5600,   423.760,      0.137,  12.2000    ,  88.8771    ,  12.2000    , "INFL", "calculated_from_influx    ", "data                      "
  58,    106454,    0.5700,   431.030,      0.138,  10.3700    ,  75.2862    ,  10.3700    , "INFL", "calculated_from_influx    ", "data                      "
  59,    106455,    0.5800,   438.280,      0.138,  12.5000    ,  90.4376    ,  12.5000    , "INFL", "calculated_from_influx    ", "data                      "
  60,    106456,    0.5900,   445.500,      0.139,  13.4900    ,  97.1275    ,  13.4900    , "INFL", "calculated_from_influx    ", "data                      "
  61,    106457,    0.6000,   452.680,      0.139,  28.5100    ,  204.417    ,  28.5100    , "INFL", "calculated_from_influx    ", "data                      "
  62,    106458,    0.6100,   459.840,      0.140,  25.4600    ,  182.039    ,  25.4600    , "INFL", "calculated_from_influx    ", "data                      "
  63,    106459,    0.6200,   466.980,      0.140,  27.7500    ,  197.580    ,  27.7500    , "INFL", "calculated_from_influx    ", "data                      "
  64,    106460,    0.6300,   474.080,      0.141,  25.4600    ,  180.511    ,  25.4600    , "INFL", "calculated_from_influx    ", "data                      "
  65,    106461,    0.6400,   481.160,      0.142,  15.6300    ,  110.426    ,  15.6300    , "INFL", "calculated_from_influx    ", "data                      "
  66,    106462,    0.6500,   488.210,      0.142,  9.37000    ,  65.9177    ,  9.37000    , "INFL", "calculated_from_influx    ", "data                      "
  67,    106463,    0.6600,   495.230,      0.143,  9.98000    ,  69.9600    ,  9.98000    , "INFL", "calculated_from_influx    ", "data                      "
  68,    106464,    0.6700,   502.230,      0.143,  10.0600    ,  70.2692    ,  10.0600    , "INFL", "calculated_from_influx    ", "data                      "
  69,    106465,    0.6800,   509.200,      0.144,  7.93000    ,  55.1532    ,  7.93000    , "INFL", "calculated_from_influx    ", "data                      "
  70,    106466,    0.6900,   516.140,      0.144,  12.1200    ,  83.9309    ,  12.1200    , "INFL", "calculated_from_influx    ", "data                      "
  71,    106467,    0.7000,   523.050,      0.145,  8.61000    ,  59.4090    ,  8.61000    , "INFL", "calculated_from_influx    ", "data                      "
  72,    106468,    0.7100,   529.940,      0.145,  9.53000    ,  65.5184    ,  9.53000    , "INFL", "calculated_from_influx    ", "data                      "
  73,    106469,    0.7200,   536.800,      0.146,  8.69000    ,  59.4831    ,  8.69000    , "INFL", "calculated_from_influx    ", "data                      "
  74,    106470,    0.7300,   543.630,      0.147,  6.55000    ,  44.6711    ,  6.55000    , "INFL", "calculated_from_influx    ", "data                      "
  75,    106471,    0.7400,   550.440,      0.147,  4.80000    ,  32.6159    ,  4.80000    , "INFL", "calculated_from_influx    ", "data                      "
  76,    106472,    0.7500,   557.220,      0.148,  5.64000    ,  38.1545    ,  5.64000    , "INFL", "calculated_from_influx    ", "data                      "
  77,    106473,    0.7600,   563.970,      0.148,  6.55000    ,  44.1144    ,  6.55000    , "INFL", "calculated_from_influx    ", "data                      "
  78,    106474,    0.7700,   570.690,      0.149,  7.62000    ,  51.1304    ,  7.62000    , "INFL", "calculated_from_influx    ", "data                      "
  79,    106475,    0.7800,   577.390,      0.149,  7.32000    ,  48.9706    ,  7.32000    , "INFL", "calculated_from_influx    ", "data                      "
  80,    106476,    0.7900,   584.070,      0.150,  9.83000    ,  65.5168    ,  9.83000    , "INFL", "calculated_from_influx    ", "data                      "
  81,    106477,    0.8000,   590.720,      0.151,  11.5900    ,  76.8998    ,  11.5900    , "INFL", "calculated_from_influx    ", "data                      "
  82,    106478,    0.8100,   597.340,      0.151,  13.8000    ,  91.1492    ,  13.8000    , "INFL", "calculated_from_influx    ", "data                      "
  83,    106479,    0.8200,   603.930,      0.152,  19.0600    ,  125.415    ,  19.0600    , "INFL", "calculated_from_influx    ", "data                      "
  84,    106480,    0.8300,   610.500,      0.152,  22.0300    ,  144.517    ,  22.0300    , "INFL", "calculated_from_influx    ", "data                      "
  85,    106481,    0.8400,   617.050,      0.153,  20.8100    ,  135.889    ,  20.8100    , "INFL", "calculated_from_influx    ", "data                      "
  86,    106482,    0.8500,   623.560,      0.154,  16.1600    ,  105.121    ,  16.1600    , "INFL", "calculated_from_influx    ", "data                      "
  87,    106483,    0.8600,   630.060,      0.154,  27.9800    ,  181.311    ,  27.9800    , "INFL", "calculated_from_influx    ", "data                      "
  88,    106484,    0.8700,   636.520,      0.155,  18.5200    ,  119.454    ,  18.5200    , "INFL", "calculated_from_influx    ", "data                      "
  89,    106485,    0.8800,   642.960,      0.156,  41.6300    ,  267.681    ,  41.6300    , "INFL", "calculated_from_influx    ", "data                      "
  90,    106486,    0.8900,   649.380,      0.156,  35.0000    ,  224.175    ,  35.0000    , "INFL", "calculated_from_influx    ", "data                      "
  91,    106487,    0.9000,   655.770,      0.157,  26.3800    ,  168.172    ,  26.3800    , "INFL", "calculated_from_influx    ", "data                      "
  92,    106488,    0.9100,   662.130,      0.157,  30.2700    ,  192.214    ,  30.2700    , "INFL", "calculated_from_influx    ", "data                      "
  93,    106489,    0.9200,   668.470,      0.158,  52.6900    ,  333.527    ,  52.6900    , "INFL", "calculated_from_influx    ", "data                      "
  94,    106490,    0.9300,   674.790,      0.159,  34.1600    ,  215.380    ,  34.1600    , "INFL", "calculated_from_influx    ", "data                      "
  95,    106491,    0.9400,   681.080,      0.159,  38.2000    ,  239.706    ,  38.2000    , "INFL", "calculated_from_influx    ", "data                      "
  96,    106492,    0.9500,   687.340,      0.160,  36.0600    ,  225.375    ,  36.0600    , "INFL", "calculated_from_influx    ", "data                      "
  97,    106493,    0.9600,   693.580,      0.161,  31.8700    ,  198.548    ,  31.8700    , "INFL", "calculated_from_influx    ", "data                      "
  98,    106494,    0.9700,   699.800,      0.161,  24.3200    ,  150.905    ,  24.3200    , "INFL", "calculated_from_influx    ", "data                      "
  99,    106495,    0.9800,   705.990,      0.162,  13.3400    ,  82.3748    ,  13.3400    , "INFL", "calculated_from_influx    ", "data                      "
 100,    106496,    0.9900,   712.150,      0.162,  11.2800    ,  69.4285    ,  11.2800    , "INFL", "calculated_from_influx    ", "data                      "
 101,    106497,    1.0000,   718.300,      0.163,  9.98000    ,  61.1772    ,  9.98000    , "INFL", "calculated_from_influx    ", "data                      "
 102,    106498,    1.0100,   724.410,      0.164,  12.8100    ,  78.1412    ,  12.8100    , "INFL", "calculated_from_influx    ", "data                      "
 103,    106499,    1.0200,   730.500,      0.164,  10.5900    ,  64.3874    ,  10.5900    , "INFL", "calculated_from_influx    ", "data                      "
 104,    106500,    1.0300,   736.570,      0.165,  9.22000    ,  55.8732    ,  9.22000    , "INFL", "calculated_from_influx    ", "data                      "
 105,    106501,    1.0400,   742.620,      0.166,  10.9800    ,  66.2644    ,  10.9800    , "INFL", "calculated_from_influx    ", "data                      "
 106,    106502,    1.0500,   748.640,      0.167,  12.3500    ,  74.1619    ,  12.3500    , "INFL", "calculated_from_influx    ", "data                      "
 107,    106503,    1.0600,   754.630,      0.167,  11.2000    ,  66.9750    ,  11.2000    , "INFL", "calculated_from_influx    ", "data                      "
 108,    106504,    1.0700,   760.600,      0.168,  12.9600    ,  77.2416    ,  12.9600    , "INFL", "calculated_from_influx    ", "data                      "
 109,    106505,    1.0800,   766.550,      0.168,  11.2000    ,  66.5281    ,  11.2000    , "INFL", "calculated_from_influx    ", "data                      "
 110,    106506,    1.0900,   772.480,      0.169,  11.7400    ,  69.4423    ,  11.7400    , "INFL", "calculated_from_influx    ", "data                      "
 111,    106507,    1.1000,   778.380,      0.170,  13.0300    ,  76.7470    ,  13.0300    , "INFL", "calculated_from_influx    ", "data                      "
 112,    106508,    1.1100,   784.260,      0.171,  12.6500    ,  74.1922    ,  12.6500    , "INFL", "calculated_from_influx    ", "data                      "
 113,    106509,    1.1200,   790.110,      0.171,  11.8100    ,  68.9704    ,  11.8100    , "INFL", "calculated_from_influx    ", "data                      "
 114,    106510,    1.1300,   795.940,      0.172,  15.9300    ,  92.7128    ,  15.9300    , "INFL", "calculated_from_influx    ", "data                      "
 115,    106511,    1.1400,   801.750,      0.173,  18.4500    ,  106.918    ,  18.4500    , "INFL", "calculated_from_influx    ", "data                      "
 116,    106512,    1.1500,   807.530,      0.173,  17.0000    ,  98.0899    ,  17.0000    , "INFL", "calculated_from_influx    ", "data                      "
 117,    106513,    1.1600,   813.290,      0.174,  13.8000    ,  79.3501    ,  13.8000    , "INFL", "calculated_from_influx    ", "data                      "
 118,    106514,    1.1700,   819.030,      0.175,  16.7700    ,  96.0084    ,  16.7700    , "INFL", "calculated_from_influx    ", "data                      "
 119,    106515,    1.1800,   824.740,      0.175,  16.2400    ,  92.6480    ,  16.2400    , "INFL", "calculated_from_influx    ", "data                      "
 120,    106516,    1.1900,   830.440,      0.176,  15.4700    ,  87.9470    ,  15.4700    , "INFL", "calculated_from_influx    ", "data                      "
 121,    106517,    1.2000,   836.110,      0.177,  13.5700    ,  76.7384    ,  13.5700    , "INFL", "calculated_from_influx    ", "data                      "
 122,    106518,    1.2100,   841.750,      0.177,  17.0000    ,  95.7953    ,  17.0000    , "INFL", "calculated_from_influx    ", "data                      "
 123,    106519,    1.2200,   847.380,      0.178,  17.6900    ,  99.3293    ,  17.6900    , "INFL", "calculated_from_influx    ", "data                      "
 124,    106520,    1.2300,   852.980,      0.179,  15.0200    ,  83.9618    ,  15.0200    , "INFL", "calculated_from_influx    ", "data                      "
 125,    106521,    1.2400,   858.560,      0.180,  23.4000    ,  130.221    ,  23.4000    , "INFL", "calculated_from_influx    ", "data                      "
 126,    106522,    1.2500,   864.110,      0.180,  24.2400    ,  134.411    ,  24.2400    , "INFL", "calculated_from_influx    ", "data                      "
 127,    106523,    1.2600,   869.650,      0.181,  26.3000    ,  145.307    ,  26.3000    , "INFL", "calculated_from_influx    ", "data                      "
 128,    106524,    1.2700,   875.160,      0.182,  22.8700    ,  125.785    ,  22.8700    , "INFL", "calculated_from_influx    ", "data                      "
 129,    106525,    1.2800,   880.650,      0.182,  19.6700    ,  107.792    ,  19.6700    , "INFL", "calculated_from_influx    ", "data                      "
 130,    106526,    1.2900,   886.120,      0.183,  22.0300    ,  120.173    ,  22.0300    , "INFL", "calculated_from_influx    ", "data                      "
 131,    106527,    1.3000,   891.560,      0.184,  44.2200    ,  240.336    ,  44.2200    , "INFL", "calculated_from_influx    ", "data                      "
 132,    106528,    1.3100,   896.990,      0.185,  43.1500    ,  233.655    ,  43.1500    , "INFL", "calculated_from_influx    ", "data                      "
 133,    106529,    1.3200,   902.390,      0.186,  56.5700    ,  304.913    ,  56.5700    , "INFL", "calculated_from_influx    ", "data                      "
 134,    106530,    1.3300,   907.770,      0.186,  38.1200    ,  204.704    ,  38.1200    , "INFL", "calculated_from_influx    ", "data                      "
 135,    106531,    1.3400,   913.130,      0.187,  46.5100    ,  248.828    ,  46.5100    , "INFL", "calculated_from_influx    ", "data                      "
 136,    106532,    1.3500,   918.470,      0.188,  24.3200    ,  129.504    ,  24.3200    , "INFL", "calculated_from_influx    ", "data                      "
 137,    106533,    1.3600,   923.780,      0.189,  24.5500    ,  130.238    ,  24.5500    , "INFL", "calculated_from_influx    ", "data                      "
 138,    106534,    1.3700,   929.080,      0.189,  21.8000    ,  115.213    ,  21.8000    , "INFL", "calculated_from_influx    ", "data                      "
 139,    106535,    1.3800,   934.350,      0.190,  32.1700    ,  169.214    ,  32.1700    , "INFL", "calculated_from_influx    ", "data                      "
 140,    106536,    1.3900,   939.600,      0.191,  22.9500    ,  120.259    ,  22.9500    , "INFL", "calculated_from_influx    ", "data                      "
 141,    106537,    1.4000,   944.830,      0.192,  45.9000    ,  239.598    ,  45.9000    , "INFL", "calculated_from_influx    ", "data                      "
 142,    106538,    1.4100,   950.040,      0.192,  29.2800    ,  152.256    ,  29.2800    , "INFL", "calculated_from_influx    ", "data                      "
 143,    106539,    1.4200,   955.230,      0.193,  40.2600    ,  208.548    ,  40.2600    , "INFL", "calculated_from_influx    ", "data                      "
 144,    106540,    1.4300,   960.400,      0.194,  30.1900    ,  155.779    ,  30.1900    , "INFL", "calculated_from_influx    ", "data                      "
 145,    106541,    1.4400,   965.550,      0.195,  34.5400    ,  177.535    ,  34.5400    , "INFL", "calculated_from_influx    ", "data                      "
 146,    106542,    1.4500,   970.680,      0.196,  39.8800    ,  203.987    ,  39.8800    , "INFL", "calculated_from_influx    ", "data                      "
 147,    106543,    1.4600,   975.780,      0.196,  25.6900    ,  130.891    ,  25.6900    , "INFL", "calculated_from_influx    ", "data                      "
 148,    106544,    1.4700,   980.870,      0.197,  32.9400    ,  167.335    ,  32.9400    , "INFL", "calculated_from_influx    ", "data                      "
 149,    106545,    1.4800,   985.940,      0.198,  23.4800    ,  118.691    ,  23.4800    , "INFL", "calculated_from_influx    ", "data                      "
 150,    106546,    1.4900,   990.980,      0.199,  16.3100    ,  82.1210    ,  16.3100    , "INFL", "calculated_from_influx    ", "data                      "
 151,    106547,    1.5000,   996.010,      0.199,  19.5200    ,  97.8932    ,  19.5200    , "INFL", "calculated_from_influx    ", "data                      "
 152,    106548,    1.5100,  1001.010,      0.200,  17.6100    ,  87.9620    ,  17.6100    , "INFL", "calculated_from_influx    ", "data                      "
 153,    106549,    1.5200,  1006.000,      0.201,  18.1400    ,  90.2467    ,  18.1400    , "INFL", "calculated_from_influx    ", "data                      "
 154,    106550,    1.5300,  1010.960,      0.202,  14.8600    ,  73.6312    ,  14.8600    , "INFL", "calculated_from_influx    ", "data                      "
 155,    106551,    1.5400,  1015.910,      0.203,  29.5800    ,  145.977    ,  29.5800    , "INFL", "calculated_from_influx    ", "data                      "
 156,    106552,    1.5500,  1020.830,      0.203,  21.0400    ,  103.412    ,  21.0400    , "INFL", "calculated_from_influx    ", "data                      "
 157,    106553,    1.5600,  1025.740,      0.204,  24.0900    ,  118.040    ,  24.0900    , "INFL", "calculated_from_influx    ", "data                      "
 158,    106554,    1.5700,  1030.630,      0.205,  19.3600    ,  94.3801    ,  19.3600    , "INFL", "calculated_from_influx    ", "data                      "
 159,    106555,    1.5800,  1035.490,      0.206,  22.9500    ,  111.422    ,  22.9500    , "INFL", "calculated_from_influx    ", "data                      "
 160,    106556,    1.5900,  1040.340,      0.207,  22.7900    ,  110.304    ,  22.7900    , "INFL", "calculated_from_influx    ", "data                      "
 161,    106557,    1.6000,  1045.170,      0.207,  23.1000    ,  111.342    ,  23.1000    , "INFL", "calculated_from_influx    ", "data                      "
 162,    106558,    1.6100,  1049.980,      0.208,  22.2600    ,  106.848    ,  22.2600    , "INFL", "calculated_from_influx    ", "data                      "
 163,    106559,    1.6200,  1054.770,      0.209,  17.9900    ,  85.9928    ,  17.9900    , "INFL", "calculated_from_influx    ", "data                      "
 164,    106560,    1.6300,  1059.540,      0.210,  18.5200    ,  88.1555    ,  18.5200    , "INFL", "calculated_from_influx    ", "data                      "
 165,    106561,    1.6400,  1064.290,      0.211,  30.3400    ,  143.811    ,  30.3400    , "INFL", "calculated_from_influx    ", "data                      "
 166,    106562,    1.6500,  1069.020,      0.212,  27.2900    ,  128.808    ,  27.2900    , "INFL", "calculated_from_influx    ", "data                      "
 167,    106563,    1.6600,  1073.730,      0.213,  21.7300    ,  102.240    ,  21.7300    , "INFL", "calculated_from_influx    ", "data                      "
 168,    106564,    1.6700,  1078.430,      0.213,  33.2400    ,  155.729    ,  33.2400    , "INFL", "calculated_from_influx    ", "data                      "
 169,    106565,    1.6800,  1083.100,      0.214,  38.8800    ,  181.372    ,  38.8800    , "INFL", "calculated_from_influx    ", "data                      "
 170,    106566,    1.6900,  1087.760,      0.215,  38.7300    ,  180.096    ,  38.7300    , "INFL", "calculated_from_influx    ", "data                      "
 171,    106567,    1.7000,  1092.400,      0.216,  41.4800    ,  192.053    ,  41.4800    , "INFL", "calculated_from_influx    ", "data                      "
 172,    106568,    1.7100,  1097.020,      0.217,  43.3800    ,  199.981    ,  43.3800    , "INFL", "calculated_from_influx    ", "data                      "
 173,    106569,    1.7200,  1101.620,      0.218,  27.6000    ,  126.821    ,  27.6000    , "INFL", "calculated_from_influx    ", "data                      "
 174,    106570,    1.7300,  1106.210,      0.219,  31.4900    ,  144.067    ,  31.4900    , "INFL", "calculated_from_influx    ", "data                      "
 175,    106571,    1.7400,  1110.770,      0.220,  26.0000    ,  118.430    ,  26.0000    , "INFL", "calculated_from_influx    ", "data                      "
 176,    106572,    1.7500,  1115.320,      0.220,  45.3000    ,  205.661    ,  45.3000    , "INFL", "calculated_from_influx    ", "data                      "
 177,    106573,    1.7600,  1119.850,      0.221,  111.390    ,  503.485    ,  111.390    , "INFL", "calculated_from_influx    ", "data                      "
 178,    106574,    1.7700,  1124.360,      0.222,  161.980    ,  729.721    ,  161.980    , "INFL", "calculated_from_influx    ", "data                      "
 179,    106575,    1.7800,  1128.860,      0.223,  132.400    ,  593.813    ,  132.400    , "INFL", "calculated_from_influx    ", "data                      "
 180,    106576,    1.7900,  1133.330,      0.224,  91.4900    ,  408.506    ,  91.4900    , "INFL", "calculated_from_influx    ", "data                      "
 181,    106577,    1.8000,  1137.790,      0.225,  152.300    ,  677.738    ,  152.300    , "INFL", "calculated_from_influx    ", "data                      "
 182,    106578,    1.8100,  1142.230,      0.225,  264.530    ,  1173.18    ,  264.530    , "INFL", "calculated_from_influx    ", "data                      "
 183,    106579,    1.8200,  1146.660,      0.226,  224.730    ,  992.193    ,  224.730    , "INFL", "calculated_from_influx    ", "data                      "
 184,    106580,    1.8300,  1151.060,      0.228,  178.840    ,  785.995    ,  178.840    , "INFL", "calculated_from_influx    ", "data                      "
 185,    106581,    1.8400,  1155.450,      0.228,  128.810    ,  564.826    ,  128.810    , "INFL", "calculated_from_influx    ", "data                      "
 186,    106582,    1.8500,  1159.830,      0.229,  119.960    ,  523.632    ,  119.960    , "INFL", "calculated_from_influx    ", "data                      "
 187,    106583,    1.8600,  1164.180,      0.230,  173.870    ,  755.471    ,  173.870    , "INFL", "calculated_from_influx    ", "data                      "
 188,    106584,    1.8700,  1168.520,      0.231,  184.650    ,  799.527    ,  184.650    , "INFL", "calculated_from_influx    ", "data                      "
 189,    106585,    1.8800,  1172.840,      0.232,  165.570    ,  713.607    ,  165.570    , "INFL", "calculated_from_influx    ", "data                      "
 190,    106586,    1.8900,  1177.140,      0.233,  160.870    ,  690.944    ,  160.870    , "INFL", "calculated_from_influx    ", "data                      "
 191,    106587,    1.9000,  1181.430,      0.234,  158.660    ,  679.060    ,  158.660    , "INFL", "calculated_from_influx    ", "data                      "
 192,    106588,    1.9100,  1185.700,      0.235,  180.500    ,  768.922    ,  180.500    , "INFL", "calculated_from_influx    ", "data                      "
 193,    106589,    1.9200,  1189.950,      0.236,  126.600    ,  537.417    ,  126.600    , "INFL", "calculated_from_influx    ", "data                      "
 194,    106590,    1.9300,  1194.190,      0.236,  93.1500    ,  394.024    ,  93.1500    , "INFL", "calculated_from_influx    ", "data                      "
 195,    106591,    1.9400,  1198.410,      0.237,  148.990    ,  627.997    ,  148.990    , "INFL", "calculated_from_influx    ", "data                      "
 196,    106592,    1.9500,  1202.620,      0.238,  243.520    ,  1021.57    ,  243.520    , "INFL", "calculated_from_influx    ", "data                      "
 197,    106593,    1.9600,  1206.800,      0.239,  145.950    ,  610.070    ,  145.950    , "INFL", "calculated_from_influx    ", "data                      "
 198,    106594,    1.9700,  1210.980,      0.240,  131.570    ,  547.987    ,  131.570    , "INFL", "calculated_from_influx    ", "data                      "
 199,    106595,    1.9800,  1215.130,      0.241,  168.890    ,  700.053    ,  168.890    , "INFL", "calculated_from_influx    ", "data                      "
 200,    106596,    1.9900,  1219.270,      0.242,  110.560    ,  457.167    ,  110.560    , "INFL", "calculated_from_influx    ", "data                      "
 201,    106597,    2.0000,  1223.400,      0.243,  99.7800    ,  410.594    ,  99.7800    , "INFL", "calculated_from_influx    ", "data                      "
 202,    106598,    2.0100,  1227.500,      0.244,  104.480    ,  428.366    ,  104.480    , "INFL", "calculated_from_influx    ", "data                      "
