site1900,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
   1,         1,    0.0000,   -61.000,      0.027,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
   2,         2,    0.0050,   -42.450,      0.027,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
   3,         3,    0.0100,   -23.896,      0.027,  1.50000    ,  1.50000    , 0.404166E-01, "CONC", "data                      ", "calculated_from_conc      "
   4,         4,    0.0150,    -5.336,      0.027,  4.50000    ,  4.50000    , 0.121198    , "CONC", "data                      ", "calculated_from_conc      "
   5,         5,    0.0200,    13.233,      0.027,  6.00000    ,  6.00000    , 0.161501    , "CONC", "data                      ", "calculated_from_conc      "
   6,         6,    0.0250,    31.815,      0.027,  6.00000    ,  6.00000    , 0.161377    , "CONC", "data                      ", "calculated_from_conc      "
   7,         7,    0.0300,    50.413,      0.027,  6.00000    ,  6.00000    , 0.161225    , "CONC", "data                      ", "calculated_from_conc      "
   8,         8,    0.0350,    69.030,      0.027,  8.00000    ,  8.00000    , 0.214729    , "CONC", "data                      ", "calculated_from_conc      "
   9,         9,    0.0400,    87.670,      0.027,  9.50000    ,  9.50000    , 0.254666    , "CONC", "data                      ", "calculated_from_conc      "
  10,        10,    0.0450,   106.334,      0.027,  5.50000    ,  5.50000    , 0.147225    , "CONC", "data                      ", "calculated_from_conc      "
  11,        11,    0.0500,   125.027,      0.027,  3.50000    ,  3.50000    , 0.935380E-01, "CONC", "data                      ", "calculated_from_conc      "
  12,        12,    0.0550,   143.752,      0.027,  6.50000    ,  6.50000    , 0.173405    , "CONC", "data                      ", "calculated_from_conc      "
  13,        13,    0.0600,   162.512,      0.027,  10.0000    ,  10.0000    , 0.266258    , "CONC", "data                      ", "calculated_from_conc      "
  14,        14,    0.0650,   181.310,      0.027,  5.50000    ,  5.50000    , 0.146134    , "CONC", "data                      ", "calculated_from_conc      "
  15,        15,    0.0700,   200.149,      0.027,  12.0000    ,  12.0000    , 0.318113    , "CONC", "data                      ", "calculated_from_conc      "
  16,        16,    0.0750,   219.032,      0.026,  19.0000    ,  19.0000    , 0.502454    , "CONC", "data                      ", "calculated_from_conc      "
  17,        17,    0.0800,   237.963,      0.026,  6.50000    ,  6.50000    , 0.171447    , "CONC", "data                      ", "calculated_from_conc      "
  18,        18,    0.0850,   256.945,      0.026,  6.00000    ,  6.00000    , 0.157823    , "CONC", "data                      ", "calculated_from_conc      "
  19,        19,    0.0900,   275.980,      0.026,  4.00000    ,  4.00000    , 0.104909    , "CONC", "data                      ", "calculated_from_conc      "
  20,        20,    0.0950,   295.073,      0.026,  1.00000    ,  1.00000    , 0.261467E-01, "CONC", "data                      ", "calculated_from_conc      "
  21,        21,    0.1000,   314.226,      0.026,  8.00000    ,  8.00000    , 0.208499    , "CONC", "data                      ", "calculated_from_conc      "
  22,        22,    0.1050,   333.443,      0.026,  2.50000    ,  2.50000    , 0.649360E-01, "CONC", "data                      ", "calculated_from_conc      "
  23,        23,    0.1100,   352.726,      0.026,  5.00000    ,  5.00000    , 0.129414    , "CONC", "data                      ", "calculated_from_conc      "
