site1307,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  16, 142448149,    0.0600,    16.706,      0.036,  22.3300    ,  22.3300    , 0.795426    , "CONC", "data                      ", "calculated_from_conc      "
  17, 142448150,    0.0650,    32.143,      0.029,  16.3300    ,  16.3300    , 0.478052    , "CONC", "data                      ", "calculated_from_conc      "
  18, 142448151,    0.0700,    50.866,      0.017,  61.3300    ,  61.3300    ,  1.04024    , "CONC", "data                      ", "calculated_from_conc      "
  19, 142448152,    0.0725,    61.622,      0.022,  79.6700    ,  79.6700    ,  1.76783    , "CONC", "data                      ", "calculated_from_conc      "
  20, 142448153,    0.0750,    73.399,      0.020,  126.330    ,  126.330    ,  2.56274    , "CONC", "data                      ", "calculated_from_conc      "
  21, 142448154,    0.0775,    86.269,      0.019,  210.330    ,  210.330    ,  3.90843    , "CONC", "data                      ", "calculated_from_conc      "
  22, 142448155,    0.0800,   100.306,      0.017,  206.670    ,  206.670    ,  3.52469    , "CONC", "data                      ", "calculated_from_conc      "
  23, 142448156,    0.0825,   115.587,      0.016,  260.330    ,  260.330    ,  4.08255    , "CONC", "data                      ", "calculated_from_conc      "
  24, 142448157,    0.0850,   132.190,      0.012,  232.000    ,  232.000    ,  2.71524    , "CONC", "data                      ", "calculated_from_conc      "
  25, 142448158,    0.0875,   158.309,      0.009,  98.6700    ,  98.6700    , 0.906433    , "CONC", "data                      ", "calculated_from_conc      "
  26, 142448159,    0.0900,   186.617,      0.009,  59.6700    ,  59.6700    , 0.526958    , "CONC", "data                      ", "calculated_from_conc      "
  27, 142448160,    0.0925,   214.926,      0.009,  60.6700    ,  60.6700    , 0.535789    , "CONC", "data                      ", "calculated_from_conc      "
  28, 142448161,    0.0950,   243.235,      0.009,  121.000    ,  121.000    ,  1.06858    , "CONC", "data                      ", "calculated_from_conc      "
  29, 142448162,    0.0975,   271.543,      0.009,  157.670    ,  157.670    ,  1.39242    , "CONC", "data                      ", "calculated_from_conc      "
  30, 142448163,    0.1000,   299.852,      0.009,  166.330    ,  166.330    ,  1.46889    , "CONC", "data                      ", "calculated_from_conc      "
  31, 142448164,    0.1025,   328.161,      0.009,  121.000    ,  121.000    ,  1.06858    , "CONC", "data                      ", "calculated_from_conc      "
  32, 142448165,    0.1050,   356.470,      0.009,  110.000    ,  110.000    , 0.971434    , "CONC", "data                      ", "calculated_from_conc      "
  33, 142448166,    0.1075,   384.778,      0.009,  92.6700    ,  92.6700    , 0.818387    , "CONC", "data                      ", "calculated_from_conc      "
  34, 142448167,    0.1100,   413.087,      0.009,  44.3300    ,  44.3300    , 0.391488    , "CONC", "data                      ", "calculated_from_conc      "
  35, 142448168,    0.1125,   441.396,      0.009,  40.6700    ,  40.6700    , 0.359166    , "CONC", "data                      ", "calculated_from_conc      "
  36, 142448169,    0.1150,   469.704,      0.009,  50.0000    ,  50.0000    , 0.441560    , "CONC", "data                      ", "calculated_from_conc      "
  37, 142448170,    0.1175,   498.013,      0.009,  54.6700    ,  54.6700    , 0.482802    , "CONC", "data                      ", "calculated_from_conc      "
  38, 142448171,    0.1200,   526.322,      0.009,  62.3300    ,  62.3300    , 0.550450    , "CONC", "data                      ", "calculated_from_conc      "
  39, 142448172,    0.1225,   554.630,      0.009,  65.3300    ,  65.3300    , 0.576942    , "CONC", "data                      ", "calculated_from_conc      "
  40, 142448173,    0.1250,   582.939,      0.009,  101.330    ,  101.330    , 0.894867    , "CONC", "data                      ", "calculated_from_conc      "
  41, 142448174,    0.1275,   611.248,      0.009,  161.330    ,  161.330    ,  1.42474    , "CONC", "data                      ", "calculated_from_conc      "
  42, 142448175,    0.1300,   639.557,      0.009,  150.330    ,  150.330    ,  1.32760    , "CONC", "data                      ", "calculated_from_conc      "
  43, 142448176,    0.1325,   667.865,      0.009,  113.330    ,  113.330    ,  1.00085    , "CONC", "data                      ", "calculated_from_conc      "
  44, 142448177,    0.1350,   696.174,      0.009,  78.0000    ,  78.0000    , 0.688833    , "CONC", "data                      ", "calculated_from_conc      "
  45, 142448178,    0.1375,   724.483,      0.009,  127.670    ,  127.670    ,  1.12748    , "CONC", "data                      ", "calculated_from_conc      "
  46, 142448179,    0.1400,   752.791,      0.009,  490.670    ,  490.670    ,  4.33321    , "CONC", "data                      ", "calculated_from_conc      "
  47, 142448180,    0.1425,   781.100,      0.009,  968.330    ,  968.330    ,  8.55153    , "CONC", "data                      ", "calculated_from_conc      "
  48, 142448181,    0.1450,   809.409,      0.009,  1094.67    ,  1094.67    ,  9.66724    , "CONC", "data                      ", "calculated_from_conc      "
  49, 142448182,    0.1475,   837.717,      0.009,  939.000    ,  939.000    ,  8.29254    , "CONC", "data                      ", "calculated_from_conc      "
  50, 142448183,    0.1500,   866.026,      0.009,  539.330    ,  539.330    ,  4.76293    , "CONC", "data                      ", "calculated_from_conc      "
  51, 142448184,    0.1525,   894.335,      0.009,  118.670    ,  118.670    ,  1.04800    , "CONC", "data                      ", "calculated_from_conc      "
  52, 142448185,    0.1550,   922.643,      0.012,  28.3300    ,  28.3300    , 0.333584    , "CONC", "data                      ", "calculated_from_conc      "
  53, 142448186,    0.1600,   979.261,      0.009,  18.3300    ,  18.3300    , 0.161877    , "CONC", "data                      ", "calculated_from_conc      "
  54, 142448187,    0.1650,  1035.878,      0.009,  79.6700    ,  79.6700    , 0.703581    , "CONC", "data                      ", "calculated_from_conc      "
  55, 142448188,    0.1700,  1092.496,      0.009,  20.6700    ,  20.6700    , 0.182541    , "CONC", "data                      ", "calculated_from_conc      "
  56, 142448189,    0.1750,  1149.113,      0.009,  42.0000    ,  42.0000    , 0.370912    , "CONC", "data                      ", "calculated_from_conc      "
  57, 142448190,    0.1800,  1205.730,      0.009,  17.6700    ,  17.6700    , 0.156047    , "CONC", "data                      ", "calculated_from_conc      "
  58, 142448191,    0.1850,  1262.348,      0.009,  21.6700    ,  21.6700    , 0.191372    , "CONC", "data                      ", "calculated_from_conc      "
  59, 142448192,    0.1900,  1318.965,      0.009,  21.3300    ,  21.3300    , 0.188369    , "CONC", "data                      ", "calculated_from_conc      "
  60, 142448193,    0.1950,  1375.583,      0.009,  23.3300    ,  23.3300    , 0.206033    , "CONC", "data                      ", "calculated_from_conc      "
  61, 142448194,    0.2000,  1432.200,      0.009,  21.6700    ,  21.6700    , 0.191372    , "CONC", "data                      ", "calculated_from_conc      "
  62, 142448195,    0.2050,  1488.817,      0.009,  25.0000    ,  25.0000    , 0.220780    , "CONC", "data                      ", "calculated_from_conc      "
  63, 142448196,    0.2100,  1545.435,      0.009,  41.3300    ,  41.3300    , 0.364994    , "CONC", "data                      ", "calculated_from_conc      "
  64, 142448197,    0.2150,  1602.052,      0.009,  39.0000    ,  39.0000    , 0.344417    , "CONC", "data                      ", "calculated_from_conc      "
  65, 142448198,    0.2200,  1658.669,      0.009,  58.6700    ,  58.6700    , 0.518127    , "CONC", "data                      ", "calculated_from_conc      "
  66, 142448199,    0.2250,  1715.287,      0.009,  58.0000    ,  58.0000    , 0.512211    , "CONC", "data                      ", "calculated_from_conc      "
  67, 142448200,    0.2300,  1771.904,      0.009,  188.670    ,  188.670    ,  1.66619    , "CONC", "data                      ", "calculated_from_conc      "
  68, 142448201,    0.2350,  1828.522,      0.009,  114.670    ,  114.670    ,  1.01267    , "CONC", "data                      ", "calculated_from_conc      "
  69, 142448202,    0.2400,  1885.139,      0.009,  43.6700    ,  43.6700    , 0.385659    , "CONC", "data                      ", "calculated_from_conc      "
  70, 142448203,    0.2450,  1941.756,      0.009,  52.6700    ,  52.6700    , 0.465139    , "CONC", "data                      ", "calculated_from_conc      "
  71, 142448204,    0.2500,  1998.374,      0.009,  26.6700    ,  26.6700    , 0.235528    , "CONC", "data                      ", "calculated_from_conc      "
  72, 142448205,    0.2550,  2054.991,      0.009,  14.3300    ,  14.3300    , 0.126551    , "CONC", "data                      ", "calculated_from_conc      "
  73, 142448206,    0.2600,  2111.609,      0.009,  9.33000    ,  9.33000    , 0.823947E-01, "CONC", "data                      ", "calculated_from_conc      "
  74, 142448207,    0.2650,  2168.226,      0.009,  46.0000    ,  46.0000    , 0.406239    , "CONC", "data                      ", "calculated_from_conc      "
  75, 142448208,    0.2700,  2224.843,      0.009,  99.6700    ,  99.6700    , 0.880209    , "CONC", "data                      ", "calculated_from_conc      "
  76, 142448209,    0.2750,  2281.461,      0.009,  82.3300    ,  82.3300    , 0.727069    , "CONC", "data                      ", "calculated_from_conc      "
  77, 142448210,    0.2800,  2338.078,      0.009,  93.6700    ,  93.6700    , 0.827221    , "CONC", "data                      ", "calculated_from_conc      "
  78, 142448211,    0.2850,  2394.696,      0.009,  20.0000    ,  20.0000    , 0.176623    , "CONC", "data                      ", "calculated_from_conc      "
  79, 142448212,    0.2900,  2451.313,      0.009,  10.6700    ,  10.6700    , 0.942292E-01, "CONC", "data                      ", "calculated_from_conc      "
  80, 142448213,    0.2950,  2507.930,      0.009,  9.67000    ,  9.67000    , 0.853982E-01, "CONC", "data                      ", "calculated_from_conc      "
  81, 142448214,    0.3000,  2564.548,      0.009,  6.67000    ,  6.67000    , 0.589041E-01, "CONC", "data                      ", "calculated_from_conc      "
  82, 142448215,    0.3050,  2621.165,      0.009,  6.67000    ,  6.67000    , 0.589043E-01, "CONC", "data                      ", "calculated_from_conc      "
  83, 142448216,    0.3100,  2677.782,      0.009,  8.67000    ,  8.67000    , 0.765661E-01, "CONC", "data                      ", "calculated_from_conc      "
  84, 142448217,    0.3150,  2734.400,      0.009,  24.6700    ,  24.6700    , 0.217866    , "CONC", "data                      ", "calculated_from_conc      "
  85, 142448218,    0.3200,  2791.017,      0.009,  27.3300    ,  27.3300    , 0.241357    , "CONC", "data                      ", "calculated_from_conc      "
  86, 142448219,    0.3250,  2847.635,      0.009,  23.0000    ,  23.0000    , 0.203119    , "CONC", "data                      ", "calculated_from_conc      "
  87, 142448220,    0.3300,  2904.252,      0.009,  20.6700    ,  20.6700    , 0.182542    , "CONC", "data                      ", "calculated_from_conc      "
  88, 142448221,    0.3350,  2960.869,      0.009,  37.0000    ,  37.0000    , 0.326753    , "CONC", "data                      ", "calculated_from_conc      "
  89, 142448222,    0.3400,  3017.487,      0.009,  24.6700    ,  24.6700    , 0.217866    , "CONC", "data                      ", "calculated_from_conc      "
  90, 142448223,    0.3450,  3074.104,      0.009,  34.6700    ,  34.6700    , 0.306176    , "CONC", "data                      ", "calculated_from_conc      "
  91, 142448224,    0.3500,  3130.722,      0.009,  13.0000    ,  13.0000    , 0.114806    , "CONC", "data                      ", "calculated_from_conc      "
  92, 142448225,    0.3550,  3187.339,      0.009,  15.0000    ,  15.0000    , 0.132469    , "CONC", "data                      ", "calculated_from_conc      "
  93, 142448226,    0.3600,  3243.956,      0.009,  8.67000    ,  8.67000    , 0.765661E-01, "CONC", "data                      ", "calculated_from_conc      "
  94, 142448227,    0.3650,  3300.574,      0.009,  6.00000    ,  6.00000    , 0.529874E-01, "CONC", "data                      ", "calculated_from_conc      "
  95, 142448228,    0.3700,  3357.191,      0.009,  13.3300    ,  13.3300    , 0.117719    , "CONC", "data                      ", "calculated_from_conc      "
  96, 142448229,    0.3750,  3413.809,      0.009,  13.3300    ,  13.3300    , 0.117720    , "CONC", "data                      ", "calculated_from_conc      "
  97, 142448230,    0.3800,  3470.426,      0.009,  8.33000    ,  8.33000    , 0.735638E-01, "CONC", "data                      ", "calculated_from_conc      "
  98, 142448231,    0.3850,  3527.043,      0.009,  3.67000    ,  3.67000    , 0.324105E-01, "CONC", "data                      ", "calculated_from_conc      "
  99, 142448232,    0.3900,  3583.661,      0.009,  5.67000    ,  5.67000    , 0.500734E-01, "CONC", "data                      ", "calculated_from_conc      "
 100, 142448233,    0.3950,  3640.278,      0.009,  21.6700    ,  21.6700    , 0.191371    , "CONC", "data                      ", "calculated_from_conc      "
 101, 142448234,    0.4000,  3696.896,      0.009,  19.0000    ,  19.0000    , 0.167793    , "CONC", "data                      ", "calculated_from_conc      "
 102, 142448235,    0.4050,  3753.513,      0.009,  15.6700    ,  15.6700    , 0.138385    , "CONC", "data                      ", "calculated_from_conc      "
 103, 142448236,    0.4100,  3810.130,      0.009,  6.33000    ,  6.33000    , 0.559015E-01, "CONC", "data                      ", "calculated_from_conc      "
 104, 142448237,    0.4150,  3866.748,      0.009,  11.0000    ,  11.0000    , 0.971436E-01, "CONC", "data                      ", "calculated_from_conc      "
 105, 142448238,    0.4200,  3923.365,      0.009,  4.00000    ,  4.00000    , 0.353248E-01, "CONC", "data                      ", "calculated_from_conc      "
 106, 142448239,    0.4250,  3979.982,      0.009,  34.0000    ,  34.0000    , 0.300262    , "CONC", "data                      ", "calculated_from_conc      "
 107, 142448240,    0.4300,  4036.600,      0.009,  5.67000    ,  5.67000    , 0.500727E-01, "CONC", "data                      ", "calculated_from_conc      "
 108, 142448241,    0.4350,  4093.217,      0.009,  6.67000    ,  6.67000    , 0.589043E-01, "CONC", "data                      ", "calculated_from_conc      "
 109, 142448242,    0.4400,  4149.834,      0.009,  9.33000    ,  9.33000    , 0.823947E-01, "CONC", "data                      ", "calculated_from_conc      "
 110, 142448243,    0.4450,  4206.452,      0.009,  9.33000    ,  9.33000    , 0.823954E-01, "CONC", "data                      ", "calculated_from_conc      "
 111, 142448244,    0.4500,  4263.069,      0.009,  13.0000    ,  13.0000    , 0.114807    , "CONC", "data                      ", "calculated_from_conc      "
 112, 142448245,    0.4550,  4319.687,      0.009,  17.3300    ,  17.3300    , 0.153045    , "CONC", "data                      ", "calculated_from_conc      "
 113, 142448246,    0.4600,  4376.304,      0.009,  16.6700    ,  16.6700    , 0.147215    , "CONC", "data                      ", "calculated_from_conc      "
 114, 142448247,    0.4650,  4432.921,      0.009,  10.6700    ,  10.6700    , 0.942284E-01, "CONC", "data                      ", "calculated_from_conc      "
 115, 142448248,    0.4700,  4489.539,      0.009,  18.6700    ,  18.6700    , 0.164879    , "CONC", "data                      ", "calculated_from_conc      "
 116, 142448249,    0.4750,  4546.156,      0.009, 0.330000    , 0.330000    , 0.291431E-02, "CONC", "data                      ", "calculated_from_conc      "
 117, 142448250,    0.4800,  4602.773,      0.009,  1.67000    ,  1.67000    , 0.147482E-01, "CONC", "data                      ", "calculated_from_conc      "
 118, 142448251,    0.4850,  4659.391,      0.009,  19.3300    ,  19.3300    , 0.170706    , "CONC", "data                      ", "calculated_from_conc      "
 119, 142448252,    0.4900,  4716.008,      0.009,  31.6700    ,  31.6700    , 0.279683    , "CONC", "data                      ", "calculated_from_conc      "
 120, 142448253,    0.4950,  4772.626,      0.009,  12.6700    ,  12.6700    , 0.111892    , "CONC", "data                      ", "calculated_from_conc      "
 121, 142448254,    0.5000,  4829.243,      0.009,  290.000    ,  290.000    ,  2.56106    , "CONC", "data                      ", "calculated_from_conc      "
 122, 142448255,    0.5050,  4885.861,      0.009,  31.6700    ,  31.6700    , 0.279683    , "CONC", "data                      ", "calculated_from_conc      "
 123, 142448256,    0.5100,  4942.478,      0.009,  25.6700    ,  25.6700    , 0.226698    , "CONC", "data                      ", "calculated_from_conc      "
 124, 142448257,    0.5150,  4999.095,      0.009,  26.6700    ,  26.6700    , 0.235527    , "CONC", "data                      ", "calculated_from_conc      "
 125, 142448258,    0.5200,  5055.713,      0.009,  27.0000    ,  27.0000    , 0.238443    , "CONC", "data                      ", "calculated_from_conc      "
 126, 142448259,    0.5250,  5112.330,      0.009,  41.3300    ,  41.3300    , 0.364995    , "CONC", "data                      ", "calculated_from_conc      "
 127, 142448260,    0.5300,  5168.948,      0.009,  46.0000    ,  46.0000    , 0.406238    , "CONC", "data                      ", "calculated_from_conc      "
 128, 142448261,    0.5350,  5225.565,      0.009,  27.6700    ,  27.6700    , 0.244360    , "CONC", "data                      ", "calculated_from_conc      "
 129, 142448262,    0.5400,  5282.182,      0.009,  19.0000    ,  19.0000    , 0.167792    , "CONC", "data                      ", "calculated_from_conc      "
 130, 142448263,    0.5450,  5338.800,      0.009,  21.6700    ,  21.6700    , 0.191373    , "CONC", "data                      ", "calculated_from_conc      "
 131, 142448264,    0.5500,  5395.417,      0.009,  11.6700    ,  11.6700    , 0.103060    , "CONC", "data                      ", "calculated_from_conc      "
 132, 142448265,    0.5550,  5452.035,      0.009,  14.6700    ,  14.6700    , 0.129553    , "CONC", "data                      ", "calculated_from_conc      "
 133, 142448266,    0.5600,  5508.652,      0.009,  13.6700    ,  13.6700    , 0.120723    , "CONC", "data                      ", "calculated_from_conc      "
 134, 142448267,    0.5650,  5565.269,      0.009,  8.00000    ,  8.00000    , 0.706492E-01, "CONC", "data                      ", "calculated_from_conc      "
 135, 142448268,    0.5700,  5621.887,      0.009,  13.3300    ,  13.3300    , 0.117720    , "CONC", "data                      ", "calculated_from_conc      "
 136, 142448269,    0.5750,  5678.504,      0.009,  15.0000    ,  15.0000    , 0.132468    , "CONC", "data                      ", "calculated_from_conc      "
 137, 142448270,    0.5800,  5735.122,      0.009,  17.6700    ,  17.6700    , 0.156047    , "CONC", "data                      ", "calculated_from_conc      "
 138, 142448271,    0.5850,  5791.739,      0.009,  66.0000    ,  66.0000    , 0.582856    , "CONC", "data                      ", "calculated_from_conc      "
 139, 142448272,    0.5900,  5848.356,      0.009,  156.000    ,  156.000    ,  1.37769    , "CONC", "data                      ", "calculated_from_conc      "
 140, 142448273,    0.5950,  5904.974,      0.009,  18.3300    ,  18.3300    , 0.161876    , "CONC", "data                      ", "calculated_from_conc      "
 141, 142448274,    0.6000,  5961.591,      0.009,  11.3300    ,  11.3300    , 0.100058    , "CONC", "data                      ", "calculated_from_conc      "
 142, 142448275,    0.6050,  6018.208,      0.009,  9.67000    ,  9.67000    , 0.853973E-01, "CONC", "data                      ", "calculated_from_conc      "
 143, 142448276,    0.6100,  6074.826,      0.009,  13.3300    ,  13.3300    , 0.117719    , "CONC", "data                      ", "calculated_from_conc      "
 144, 142448277,    0.6150,  6131.443,      0.009,  38.0000    ,  38.0000    , 0.335587    , "CONC", "data                      ", "calculated_from_conc      "
 145, 142448278,    0.6200,  6188.061,      0.009,  23.6700    ,  23.6700    , 0.209035    , "CONC", "data                      ", "calculated_from_conc      "
 146, 142448279,    0.6250,  6244.678,      0.009,  41.3300    ,  41.3300    , 0.364995    , "CONC", "data                      ", "calculated_from_conc      "
 147, 142448280,    0.6300,  6301.295,      0.009,  65.6700    ,  65.6700    , 0.579942    , "CONC", "data                      ", "calculated_from_conc      "
 148, 142448281,    0.6350,  6357.913,      0.009,  135.330    ,  135.330    ,  1.19512    , "CONC", "data                      ", "calculated_from_conc      "
 149, 142448282,    0.6400,  6414.530,      0.009,  141.330    ,  141.330    ,  1.24812    , "CONC", "data                      ", "calculated_from_conc      "
 150, 142448283,    0.6450,  6471.147,      0.009,  284.330    ,  284.330    ,  2.51098    , "CONC", "data                      ", "calculated_from_conc      "
 151, 142448284,    0.6500,  6527.765,      0.009,  341.330    ,  341.330    ,  3.01436    , "CONC", "data                      ", "calculated_from_conc      "
 152, 142448285,    0.6550,  6584.382,      0.009,  143.000    ,  143.000    ,  1.26287    , "CONC", "data                      ", "calculated_from_conc      "
 153, 142448286,    0.6600,  6641.000,      0.009,  76.6700    ,  76.6700    , 0.677085    , "CONC", "data                      ", "calculated_from_conc      "
 154, 142448287,    0.6650,  6697.617,      0.009,  112.330    ,  112.330    , 0.992012    , "CONC", "data                      ", "calculated_from_conc      "
 155, 142448288,    0.6700,  6754.234,      0.009,  74.3300    ,  74.3300    , 0.656425    , "CONC", "data                      ", "calculated_from_conc      "
 156, 142448289,    0.6750,  6810.852,      0.009,  70.3300    ,  70.3300    , 0.621095    , "CONC", "data                      ", "calculated_from_conc      "
 157, 142448290,    0.6800,  6867.469,      0.009,  20.6700    ,  20.6700    , 0.182542    , "CONC", "data                      ", "calculated_from_conc      "
 158, 142448291,    0.6850,  6924.086,      0.009,  27.3300    ,  27.3300    , 0.241355    , "CONC", "data                      ", "calculated_from_conc      "
 159, 142448292,    0.6900,  6980.704,      0.009,  29.6700    ,  29.6700    , 0.262023    , "CONC", "data                      ", "calculated_from_conc      "
 160, 142448293,    0.6950,  7037.321,      0.009,  18.3300    ,  18.3300    , 0.161876    , "CONC", "data                      ", "calculated_from_conc      "
 161, 142448294,    0.7000,  7093.939,      0.009,  132.000    ,  132.000    ,  1.16571    , "CONC", "data                      ", "calculated_from_conc      "
 162, 142448295,    0.7050,  7150.556,      0.009,  20.3300    ,  20.3300    , 0.179539    , "CONC", "data                      ", "calculated_from_conc      "
 163, 142448296,    0.7100,  7207.173,      0.009,  8.30000    ,  8.30000    , 0.732992E-01, "CONC", "data                      ", "calculated_from_conc      "
