site1161,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  30, 142437812,    0.1900,    -1.200,      0.354,  24.0000    ,  24.0000    ,  8.49558    , "CONC", "data                      ", "calculated_from_conc      "
  31, 142437813,    0.2000,     1.620,      0.354,  20.0000    ,  20.0000    ,  7.07964    , "CONC", "data                      ", "calculated_from_conc      "
  32, 142437814,    0.2100,     4.450,      0.353,  28.0000    ,  28.0000    ,  9.89400    , "CONC", "data                      ", "calculated_from_conc      "
  33, 142437815,    0.2200,     7.280,      0.353,  29.0000    ,  29.0000    ,  10.2474    , "CONC", "data                      ", "calculated_from_conc      "
  34, 142437816,    0.2300,    10.110,      0.353,  16.0000    ,  16.0000    ,  5.64373    , "CONC", "data                      ", "calculated_from_conc      "
  35, 142437817,    0.2400,    12.950,      0.353,  16.0000    ,  16.0000    ,  5.64374    , "CONC", "data                      ", "calculated_from_conc      "
  36, 142437818,    0.2500,    15.780,      0.353,  25.0000    ,  25.0000    ,  8.83391    , "CONC", "data                      ", "calculated_from_conc      "
  37, 142437819,    0.2600,    18.610,      0.353,  31.0000    ,  31.0000    ,  10.9541    , "CONC", "data                      ", "calculated_from_conc      "
  38, 142437820,    0.2700,    21.440,      0.353,  34.0000    ,  34.0000    ,  12.0141    , "CONC", "data                      ", "calculated_from_conc      "
  39, 142437821,    0.2800,    24.270,      0.353,  25.0000    ,  25.0000    ,  8.83391    , "CONC", "data                      ", "calculated_from_conc      "
  40, 142437822,    0.2900,    27.100,      0.353,  44.0000    ,  44.0000    ,  15.5477    , "CONC", "data                      ", "calculated_from_conc      "
  41, 142437823,    0.3000,    29.930,      0.353,  36.0000    ,  36.0000    ,  12.6984    , "CONC", "data                      ", "calculated_from_conc      "
  42, 142437824,    0.3100,    32.770,      0.353,  36.0000    ,  36.0000    ,  12.6984    , "CONC", "data                      ", "calculated_from_conc      "
  43, 142437825,    0.3200,    35.600,      0.353,  46.0000    ,  46.0000    ,  16.2544    , "CONC", "data                      ", "calculated_from_conc      "
  44, 142437826,    0.3300,    38.430,      0.353,  48.0000    ,  48.0000    ,  16.9611    , "CONC", "data                      ", "calculated_from_conc      "
  45, 142437827,    0.3400,    41.260,      0.353,  57.0000    ,  57.0000    ,  20.1413    , "CONC", "data                      ", "calculated_from_conc      "
  46, 142437828,    0.3500,    44.090,      0.353,  62.0000    ,  62.0000    ,  21.9082    , "CONC", "data                      ", "calculated_from_conc      "
  47, 142437829,    0.3600,    46.920,      0.353,  54.0000    ,  54.0000    ,  19.0812    , "CONC", "data                      ", "calculated_from_conc      "
  48, 142437830,    0.3700,    49.750,      0.353,  53.0000    ,  53.0000    ,  18.7279    , "CONC", "data                      ", "calculated_from_conc      "
  49, 142437831,    0.3800,    52.580,      0.353,  53.0000    ,  53.0000    ,  18.6949    , "CONC", "data                      ", "calculated_from_conc      "
  50, 142437832,    0.3900,    55.420,      0.353,  58.0000    ,  58.0000    ,  20.4586    , "CONC", "data                      ", "calculated_from_conc      "
  51, 142437833,    0.4000,    58.250,      0.353,  70.0000    ,  70.0000    ,  24.7349    , "CONC", "data                      ", "calculated_from_conc      "
  52, 142437834,    0.4100,    61.080,      0.353,  114.000    ,  114.000    ,  40.2826    , "CONC", "data                      ", "calculated_from_conc      "
  53, 142437835,    0.4200,    63.910,      0.353,  113.000    ,  113.000    ,  39.9295    , "CONC", "data                      ", "calculated_from_conc      "
  54, 142437836,    0.4300,    66.740,      0.353,  88.0000    ,  88.0000    ,  31.0954    , "CONC", "data                      ", "calculated_from_conc      "
  55, 142437837,    0.4400,    69.570,      0.353,  108.000    ,  108.000    ,  38.1625    , "CONC", "data                      ", "calculated_from_conc      "
  56, 142437838,    0.4500,    72.400,      0.353,  157.000    ,  157.000    ,  55.4771    , "CONC", "data                      ", "calculated_from_conc      "
  57, 142437839,    0.4600,    75.230,      0.353,  127.000    ,  127.000    ,  44.7971    , "CONC", "data                      ", "calculated_from_conc      "
  58, 142437840,    0.4700,    78.070,      0.353,  140.000    ,  140.000    ,  49.3827    , "CONC", "data                      ", "calculated_from_conc      "
  59, 142437841,    0.4800,    80.900,      0.353,  170.000    ,  170.000    ,  60.0708    , "CONC", "data                      ", "calculated_from_conc      "
  60, 142437842,    0.4900,    83.730,      0.353,  146.000    ,  146.000    ,  51.5900    , "CONC", "data                      ", "calculated_from_conc      "
  61, 142437843,    0.5000,    86.560,      0.353,  110.000    ,  110.000    ,  38.8693    , "CONC", "data                      ", "calculated_from_conc      "
  62, 142437844,    0.5100,    89.390,      0.353,  43.0000    ,  43.0000    ,  15.1943    , "CONC", "data                      ", "calculated_from_conc      "
  63, 142437845,    0.5200,    92.220,      0.353,  33.0000    ,  33.0000    ,  11.6608    , "CONC", "data                      ", "calculated_from_conc      "
  64, 142437846,    0.5300,    95.050,      0.353,  24.0000    ,  24.0000    ,  8.46565    , "CONC", "data                      ", "calculated_from_conc      "
  65, 142437847,    0.5400,    97.890,      0.353,  12.0000    ,  12.0000    ,  4.23280    , "CONC", "data                      ", "calculated_from_conc      "
  66, 142437848,    0.5500,   100.720,      0.353,  18.0000    ,  18.0000    ,  6.36041    , "CONC", "data                      ", "calculated_from_conc      "
  67, 142437849,    0.5600,   103.550,      0.353,  19.0000    ,  19.0000    ,  6.71379    , "CONC", "data                      ", "calculated_from_conc      "
  68, 142437850,    0.5700,   106.380,      0.353,  21.0000    ,  21.0000    ,  7.42048    , "CONC", "data                      ", "calculated_from_conc      "
  69, 142437851,    0.5800,   109.210,      0.353,  16.0000    ,  16.0000    ,  5.65370    , "CONC", "data                      ", "calculated_from_conc      "
  70, 142437852,    0.5900,   112.040,      0.353,  13.0000    ,  13.0000    ,  4.59366    , "CONC", "data                      ", "calculated_from_conc      "
  71, 142437853,    0.6000,   114.870,      0.353,  42.0000    ,  42.0000    ,  14.8410    , "CONC", "data                      ", "calculated_from_conc      "
  72, 142437854,    0.6100,   117.700,      0.353,  15.0000    ,  15.0000    ,  5.29102    , "CONC", "data                      ", "calculated_from_conc      "
  73, 142437855,    0.6200,   120.540,      0.353,  10.0000    ,  10.0000    ,  3.52733    , "CONC", "data                      ", "calculated_from_conc      "
  74, 142437856,    0.6300,   123.370,      0.353,  9.00000    ,  9.00000    ,  3.18021    , "CONC", "data                      ", "calculated_from_conc      "
  75, 142437857,    0.6400,   126.200,      0.353,  1.00000    ,  1.00000    , 0.353357    , "CONC", "data                      ", "calculated_from_conc      "
  76, 142437858,    0.6500,   129.030,      0.353,  4.00000    ,  4.00000    ,  1.41343    , "CONC", "data                      ", "calculated_from_conc      "
  77, 142437859,    0.6600,   131.860,      0.353,  6.00000    ,  6.00000    ,  2.12015    , "CONC", "data                      ", "calculated_from_conc      "
  78, 142437860,    0.6700,   134.690,      0.353,  12.0000    ,  12.0000    ,  4.24025    , "CONC", "data                      ", "calculated_from_conc      "
  79, 142437861,    0.6800,   137.520,      0.353,  14.0000    ,  14.0000    ,  4.94702    , "CONC", "data                      ", "calculated_from_conc      "
  80, 142437862,    0.6900,   140.350,      0.353,  16.0000    ,  16.0000    ,  5.64372    , "CONC", "data                      ", "calculated_from_conc      "
  81, 142437863,    0.7000,   143.190,      0.353,  13.0000    ,  13.0000    ,  4.58552    , "CONC", "data                      ", "calculated_from_conc      "
  82, 142437864,    0.7100,   146.020,      0.353,  20.0000    ,  20.0000    ,  7.06721    , "CONC", "data                      ", "calculated_from_conc      "
  83, 142437865,    0.7200,   148.850,      0.353,  14.0000    ,  14.0000    ,  4.94699    , "CONC", "data                      ", "calculated_from_conc      "
  84, 142437866,    0.7300,   151.680,      0.353,  13.0000    ,  13.0000    ,  4.59363    , "CONC", "data                      ", "calculated_from_conc      "
  85, 142437867,    0.7400,   154.510,      0.353,  26.0000    ,  26.0000    ,  9.18731    , "CONC", "data                      ", "calculated_from_conc      "
  86, 142437868,    0.7500,   157.340,      0.353,  3.00000    ,  3.00000    ,  1.06006    , "CONC", "data                      ", "calculated_from_conc      "
  87, 142437869,    0.7600,   160.170,      0.353,  18.0000    ,  18.0000    ,  6.34922    , "CONC", "data                      ", "calculated_from_conc      "
  88, 142437870,    0.7700,   163.010,      0.353,  14.0000    ,  14.0000    ,  4.93828    , "CONC", "data                      ", "calculated_from_conc      "
  89, 142437871,    0.7800,   165.840,      0.353,  3.00000    ,  3.00000    ,  1.06007    , "CONC", "data                      ", "calculated_from_conc      "
  90, 142437872,    0.7900,   168.670,      0.353,  17.0000    ,  17.0000    ,  6.00709    , "CONC", "data                      ", "calculated_from_conc      "
  91, 142437873,    0.8000,   171.500,      0.353,  23.0000    ,  23.0000    ,  8.12715    , "CONC", "data                      ", "calculated_from_conc      "
  92, 142437874,    0.8100,   174.330,      0.353,  17.0000    ,  17.0000    ,  6.00709    , "CONC", "data                      ", "calculated_from_conc      "
  93, 142437875,    0.8200,   177.160,      0.353,  12.0000    ,  12.0000    ,  4.24025    , "CONC", "data                      ", "calculated_from_conc      "
  94, 142437876,    0.8300,   179.990,      0.353,  20.0000    ,  20.0000    ,  7.06716    , "CONC", "data                      ", "calculated_from_conc      "
  95, 142437877,    0.8400,   182.820,      0.353,  24.0000    ,  24.0000    ,  8.46563    , "CONC", "data                      ", "calculated_from_conc      "
  96, 142437878,    0.8500,   185.660,      0.353,  13.0000    ,  13.0000    ,  4.58552    , "CONC", "data                      ", "calculated_from_conc      "
  97, 142437879,    0.8600,   188.490,      0.353,  10.0000    ,  10.0000    ,  3.53358    , "CONC", "data                      ", "calculated_from_conc      "
  98, 142437880,    0.8700,   191.320,      0.353,  16.0000    ,  16.0000    ,  5.65370    , "CONC", "data                      ", "calculated_from_conc      "
  99, 142437881,    0.8800,   194.150,      0.353,  19.0000    ,  19.0000    ,  6.71377    , "CONC", "data                      ", "calculated_from_conc      "
 100, 142437882,    0.8900,   196.980,      0.353,  12.0000    ,  12.0000    ,  4.24030    , "CONC", "data                      ", "calculated_from_conc      "
 101, 142437883,    0.9000,   199.810,      0.353,  18.0000    ,  18.0000    ,  6.36042    , "CONC", "data                      ", "calculated_from_conc      "
 102, 142437884,    0.9100,   202.640,      0.353,  6.00000    ,  6.00000    ,  2.12015    , "CONC", "data                      ", "calculated_from_conc      "
 103, 142437885,    0.9200,   205.470,      0.353,  5.00000    ,  5.00000    ,  1.76366    , "CONC", "data                      ", "calculated_from_conc      "
 104, 142437886,    0.9300,   208.310,      0.353,  10.0000    ,  10.0000    ,  3.52733    , "CONC", "data                      ", "calculated_from_conc      "
 105, 142437887,    0.9400,   211.140,      0.353,  4.00000    ,  4.00000    ,  1.41343    , "CONC", "data                      ", "calculated_from_conc      "
 106, 142437888,    0.9500,   213.970,      0.353,  9.00000    ,  9.00000    ,  3.18019    , "CONC", "data                      ", "calculated_from_conc      "
 107, 142437889,    0.9600,   216.800,      0.353,  16.0000    ,  16.0000    ,  5.65377    , "CONC", "data                      ", "calculated_from_conc      "
 108, 142437890,    0.9700,   219.630,      0.353,  9.00000    ,  9.00000    ,  3.18024    , "CONC", "data                      ", "calculated_from_conc      "
