site0202,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  17,        17,  162.5000,  4865.509,      5.432,  22.0000    ,  22.0000    ,  119.497    , "CONC", "data                      ", "calculated_from_conc      "
  18,        18,  172.5000,  5045.549,      5.677,  13.0000    ,  13.0000    ,  73.7948    , "CONC", "data                      ", "calculated_from_conc      "
  19,        19,  182.5000,  5217.837,      5.904,  27.0000    ,  27.0000    ,  159.410    , "CONC", "data                      ", "calculated_from_conc      "
  20,        20,  192.5000,  5384.299,      6.086,  29.0000    ,  29.0000    ,  176.496    , "CONC", "data                      ", "calculated_from_conc      "
  21,        21,  202.5000,  5546.458,      6.221,  22.0000    ,  22.0000    ,  136.867    , "CONC", "data                      ", "calculated_from_conc      "
  22,        22,  212.5000,  5705.778,      6.293,  20.0000    ,  20.0000    ,  125.867    , "CONC", "data                      ", "calculated_from_conc      "
  23,        23,  222.5000,  5864.256,      6.291,  44.0000    ,  44.0000    ,  276.811    , "CONC", "data                      ", "calculated_from_conc      "
  24,        24,  232.5000,  6023.684,      6.215,  18.0000    ,  18.0000    ,  111.876    , "CONC", "data                      ", "calculated_from_conc      "
  25,        25,  242.5000,  6186.041,      6.059,  12.0000    ,  12.0000    ,  72.7066    , "CONC", "data                      ", "calculated_from_conc      "
  26,        26,  252.5000,  6353.777,      5.805,  49.0000    ,  49.0000    ,  284.423    , "CONC", "data                      ", "calculated_from_conc      "
  27,        27,  262.5000,  6530.598,      5.406,  25.0000    ,  25.0000    ,  135.158    , "CONC", "data                      ", "calculated_from_conc      "
  28,        28,  272.5000,  6723.714,      4.868,  42.0000    ,  42.0000    ,  204.468    , "CONC", "data                      ", "calculated_from_conc      "
  29,        29,  282.5000,  6941.419,      3.961,  20.0000    ,  20.0000    ,  79.2288    , "CONC", "data                      ", "calculated_from_conc      "
  30,        30,  292.5000,  7228.580,      3.113,  59.0000    ,  59.0000    ,  183.667    , "CONC", "data                      ", "calculated_from_conc      "
  31,        31,  302.5000,  7583.889,      3.055,  31.0000    ,  31.0000    ,  94.7096    , "CONC", "data                      ", "calculated_from_conc      "
  32,        32,  312.5000,  7883.213,      3.589,  28.0000    ,  28.0000    ,  100.484    , "CONC", "data                      ", "calculated_from_conc      "
  33,        33,  322.5000,  8141.192,      4.093,  30.0000    ,  30.0000    ,  122.796    , "CONC", "data                      ", "calculated_from_conc      "
  34,        34,  332.5000,  8371.828,      4.409,  18.0000    ,  18.0000    ,  79.3675    , "CONC", "data                      ", "calculated_from_conc      "
  35,        35,  342.5000,  8594.777,      4.581,  13.0000    ,  13.0000    ,  59.5493    , "CONC", "data                      ", "calculated_from_conc      "
  36,        36,  352.5000,  8808.442,      4.679,  13.0000    ,  13.0000    ,  60.8321    , "CONC", "data                      ", "calculated_from_conc      "
  37,        37,  362.5000,  9022.182,      4.656,  24.0000    ,  24.0000    ,  111.753    , "CONC", "data                      ", "calculated_from_conc      "
  38,        38,  372.5000,  9237.961,      4.518,  24.0000    ,  24.0000    ,  108.440    , "CONC", "data                      ", "calculated_from_conc      "
  39,        39,  382.5000,  9464.825,      4.306,  12.0000    ,  12.0000    ,  51.6754    , "CONC", "data                      ", "calculated_from_conc      "
  40,        40,  392.5000,  9702.396,      4.128,  13.0000    ,  13.0000    ,  53.6698    , "CONC", "data                      ", "calculated_from_conc      "
  41,        41,  403.0000,  9973.492,      3.617,  22.0000    ,  22.0000    ,  79.5753    , "CONC", "data                      ", "calculated_from_conc      "
  42,        42,  413.0000, 10255.333,      3.381,  10.0000    ,  10.0000    ,  33.8141    , "CONC", "data                      ", "calculated_from_conc      "
  43,        43,  423.0000, 10564.960,      3.056,  11.0000    ,  11.0000    ,  33.6185    , "CONC", "data                      ", "calculated_from_conc      "
  44,        44,  433.0000, 10909.734,      2.728,  5.00000    ,  5.00000    ,  13.6423    , "CONC", "data                      ", "calculated_from_conc      "
  45,        45,  443.0000, 11297.972,      2.423,  24.0000    ,  24.0000    ,  58.1485    , "CONC", "data                      ", "calculated_from_conc      "
  46,        46,  453.0000, 11735.208,      2.143,  11.0000    ,  11.0000    ,  23.5685    , "CONC", "data                      ", "calculated_from_conc      "
  47,        47,  463.0000, 12231.422,      1.871,  42.0000    ,  42.0000    ,  78.5764    , "CONC", "data                      ", "calculated_from_conc      "
  48,        48,  473.0000, 12804.230,      1.635,  13.0000    ,  13.0000    ,  21.2487    , "CONC", "data                      ", "calculated_from_conc      "
  49,        49,  483.0000, 13455.023,      1.419,  10.0000    ,  10.0000    ,  14.1856    , "CONC", "data                      ", "calculated_from_conc      "
  50,        50,  493.0000, 14214.113,      0.988,  1.00000    ,  1.00000    , 0.988026    , "CONC", "data                      ", "calculated_from_conc      "
  51,        51,  499.0000, 14669.567,      2.074,  14.0000    ,  14.0000    ,  29.0308    , "CONC", "data                      ", "calculated_from_conc      "
  52,        52,  507.5000, 15033.931,      2.745,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  53,        53,  517.5000, 15398.294,      2.745,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
