site1306,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  34, 142448070,    0.0825,   173.989,      0.005,  128.670    ,  128.670    , 0.690620    , "CONC", "data                      ", "calculated_from_conc      "
  35, 142448071,    0.0850,   220.079,      0.005,  107.330    ,  107.330    , 0.582182    , "CONC", "data                      ", "calculated_from_conc      "
  36, 142448072,    0.0875,   266.168,      0.005,  65.3300    ,  65.3300    , 0.354366    , "CONC", "data                      ", "calculated_from_conc      "
  37, 142448073,    0.0900,   312.258,      0.005,  29.6700    ,  29.6700    , 0.160937    , "CONC", "data                      ", "calculated_from_conc      "
  38, 142448074,    0.0925,   358.347,      0.005,  29.6700    ,  29.6700    , 0.160937    , "CONC", "data                      ", "calculated_from_conc      "
  39, 142448075,    0.0950,   404.437,      0.005,  26.3300    ,  26.3300    , 0.142820    , "CONC", "data                      ", "calculated_from_conc      "
  40, 142448076,    0.0975,   450.526,      0.005,  37.3300    ,  37.3300    , 0.202487    , "CONC", "data                      ", "calculated_from_conc      "
  41, 142448077,    0.1000,   496.616,      0.005,  59.6700    ,  59.6700    , 0.323664    , "CONC", "data                      ", "calculated_from_conc      "
  42, 142448078,    0.1025,   542.705,      0.005,  241.670    ,  241.670    ,  1.31087    , "CONC", "data                      ", "calculated_from_conc      "
  43, 142448079,    0.1050,   588.795,      0.005,  456.330    ,  456.330    ,  2.47524    , "CONC", "data                      ", "calculated_from_conc      "
  44, 142448080,    0.1075,   634.884,      0.005,  338.000    ,  338.000    ,  1.83339    , "CONC", "data                      ", "calculated_from_conc      "
  45, 142448081,    0.1100,   680.974,      0.005,  201.670    ,  201.670    ,  1.09390    , "CONC", "data                      ", "calculated_from_conc      "
  46, 142448082,    0.1125,   727.063,      0.005,  75.3300    ,  75.3300    , 0.408608    , "CONC", "data                      ", "calculated_from_conc      "
  47, 142448083,    0.1150,   773.153,      0.005,  38.3300    ,  38.3300    , 0.207911    , "CONC", "data                      ", "calculated_from_conc      "
  48, 142448084,    0.1175,   819.242,      0.005,  26.3300    ,  26.3300    , 0.142820    , "CONC", "data                      ", "calculated_from_conc      "
  49, 142448085,    0.1200,   865.332,      0.005,  29.3300    ,  29.3300    , 0.159093    , "CONC", "data                      ", "calculated_from_conc      "
  50, 142448086,    0.1225,   911.421,      0.005,  69.0000    ,  69.0000    , 0.374272    , "CONC", "data                      ", "calculated_from_conc      "
  51, 142448087,    0.1250,   957.510,      0.005,  44.6700    ,  44.6700    , 0.242301    , "CONC", "data                      ", "calculated_from_conc      "
  52, 142448088,    0.1275,  1003.600,      0.005,  22.0000    ,  22.0000    , 0.119333    , "CONC", "data                      ", "calculated_from_conc      "
  53, 142448089,    0.1300,  1049.689,      0.005,  35.0000    ,  35.0000    , 0.189848    , "CONC", "data                      ", "calculated_from_conc      "
  54, 142448090,    0.1325,  1095.779,      0.005,  19.6700    ,  19.6700    , 0.106695    , "CONC", "data                      ", "calculated_from_conc      "
  55, 142448091,    0.1350,  1141.868,      0.005,  27.3300    ,  27.3300    , 0.148245    , "CONC", "data                      ", "calculated_from_conc      "
  56, 142448092,    0.1375,  1187.958,      0.005,  17.3300    ,  17.3300    , 0.940016E-01, "CONC", "data                      ", "calculated_from_conc      "
  57, 142448093,    0.1400,  1234.047,      0.005,  25.6700    ,  25.6700    , 0.139240    , "CONC", "data                      ", "calculated_from_conc      "
  58, 142448094,    0.1425,  1280.137,      0.005,  32.3300    ,  32.3300    , 0.175365    , "CONC", "data                      ", "calculated_from_conc      "
  59, 142448095,    0.1450,  1326.226,      0.005,  27.0000    ,  27.0000    , 0.146454    , "CONC", "data                      ", "calculated_from_conc      "
  60, 142448096,    0.1475,  1372.316,      0.005,  27.0000    ,  27.0000    , 0.146455    , "CONC", "data                      ", "calculated_from_conc      "
  61, 142448097,    0.1500,  1418.405,      0.005,  26.3300    ,  26.3300    , 0.142820    , "CONC", "data                      ", "calculated_from_conc      "
  62, 142448098,    0.1525,  1464.495,      0.005,  37.6700    ,  37.6700    , 0.204330    , "CONC", "data                      ", "calculated_from_conc      "
  63, 142448099,    0.1550,  1510.584,      0.005,  72.0000    ,  72.0000    , 0.390545    , "CONC", "data                      ", "calculated_from_conc      "
  64, 142448100,    0.1575,  1556.674,      0.005,  22.3300    ,  22.3300    , 0.121123    , "CONC", "data                      ", "calculated_from_conc      "
  65, 142448101,    0.1600,  1602.763,      0.005,  11.3300    ,  11.3300    , 0.614566E-01, "CONC", "data                      ", "calculated_from_conc      "
  66, 142448102,    0.1625,  1648.853,      0.005,  18.3300    ,  18.3300    , 0.994264E-01, "CONC", "data                      ", "calculated_from_conc      "
  67, 142448103,    0.1650,  1694.942,      0.005,  16.3300    ,  16.3300    , 0.885779E-01, "CONC", "data                      ", "calculated_from_conc      "
  68, 142448104,    0.1675,  1741.032,      0.005,  8.00000    ,  8.00000    , 0.433937E-01, "CONC", "data                      ", "calculated_from_conc      "
  69, 142448105,    0.1700,  1787.121,      0.005,  11.3300    ,  11.3300    , 0.614566E-01, "CONC", "data                      ", "calculated_from_conc      "
  70, 142448106,    0.1725,  1833.211,      0.005,  8.33000    ,  8.33000    , 0.451837E-01, "CONC", "data                      ", "calculated_from_conc      "
  71, 142448107,    0.1750,  1879.300,      0.005,  8.67000    ,  8.67000    , 0.470282E-01, "CONC", "data                      ", "calculated_from_conc      "
  72, 142448108,    0.1775,  1925.390,      0.005,  8.33000    ,  8.33000    , 0.451840E-01, "CONC", "data                      ", "calculated_from_conc      "
  73, 142448109,    0.1800,  1971.479,      0.005,  20.0000    ,  20.0000    , 0.108485    , "CONC", "data                      ", "calculated_from_conc      "
  74, 142448110,    0.1825,  2017.568,      0.005,  5.00000    ,  5.00000    , 0.271211E-01, "CONC", "data                      ", "calculated_from_conc      "
  75, 142448111,    0.1850,  2063.658,      0.005,  7.00000    ,  7.00000    , 0.379697E-01, "CONC", "data                      ", "calculated_from_conc      "
  76, 142448112,    0.1875,  2109.747,      0.005,  10.6700    ,  10.6700    , 0.578766E-01, "CONC", "data                      ", "calculated_from_conc      "
  77, 142448113,    0.1900,  2155.837,      0.005,  12.6700    ,  12.6700    , 0.687248E-01, "CONC", "data                      ", "calculated_from_conc      "
  78, 142448114,    0.1925,  2201.926,      0.005,  36.6700    ,  36.6700    , 0.198906    , "CONC", "data                      ", "calculated_from_conc      "
  79, 142448115,    0.1950,  2248.016,      0.005,  33.3300    ,  33.3300    , 0.180791    , "CONC", "data                      ", "calculated_from_conc      "
  80, 142448116,    0.1975,  2294.105,      0.005,  19.3300    ,  19.3300    , 0.104851    , "CONC", "data                      ", "calculated_from_conc      "
  81, 142448117,    0.2000,  2340.195,      0.007,  8.33000    ,  8.33000    , 0.602450E-01, "CONC", "data                      ", "calculated_from_conc      "
  82, 142448118,    0.2050,  2432.374,      0.005,  6.67000    ,  6.67000    , 0.361795E-01, "CONC", "data                      ", "calculated_from_conc      "
  83, 142448119,    0.2100,  2524.553,      0.005,  79.6700    ,  79.6700    , 0.432151    , "CONC", "data                      ", "calculated_from_conc      "
  84, 142448120,    0.2150,  2616.732,      0.005,  37.0000    ,  37.0000    , 0.200696    , "CONC", "data                      ", "calculated_from_conc      "
  85, 142448121,    0.2200,  2708.911,      0.005,  19.6700    ,  19.6700    , 0.106695    , "CONC", "data                      ", "calculated_from_conc      "
  86, 142448122,    0.2250,  2801.089,      0.005,  19.0000    ,  19.0000    , 0.103061    , "CONC", "data                      ", "calculated_from_conc      "
  87, 142448123,    0.2300,  2893.268,      0.005,  21.0000    ,  21.0000    , 0.113908    , "CONC", "data                      ", "calculated_from_conc      "
  88, 142448124,    0.2350,  2985.447,      0.005,  61.3300    ,  61.3300    , 0.332669    , "CONC", "data                      ", "calculated_from_conc      "
  89, 142448125,    0.2400,  3077.626,      0.005,  147.330    ,  147.330    , 0.799152    , "CONC", "data                      ", "calculated_from_conc      "
  90, 142448126,    0.2450,  3169.805,      0.005,  35.3300    ,  35.3300    , 0.191638    , "CONC", "data                      ", "calculated_from_conc      "
  91, 142448127,    0.2500,  3261.984,      0.005,  23.3300    ,  23.3300    , 0.126547    , "CONC", "data                      ", "calculated_from_conc      "
  92, 142448128,    0.2550,  3354.163,      0.005,  16.0000    ,  16.0000    , 0.867878E-01, "CONC", "data                      ", "calculated_from_conc      "
  93, 142448129,    0.2600,  3446.342,      0.005,  15.3300    ,  15.3300    , 0.831532E-01, "CONC", "data                      ", "calculated_from_conc      "
  94, 142448130,    0.2650,  3538.521,      0.005,  22.6700    ,  22.6700    , 0.122968    , "CONC", "data                      ", "calculated_from_conc      "
  95, 142448131,    0.2700,  3630.700,      0.005,  77.3300    ,  77.3300    , 0.419454    , "CONC", "data                      ", "calculated_from_conc      "
  96, 142448132,    0.2750,  3722.879,      0.005,  61.3300    ,  61.3300    , 0.332669    , "CONC", "data                      ", "calculated_from_conc      "
  97, 142448133,    0.2800,  3815.058,      0.005,  51.6700    ,  51.6700    , 0.280271    , "CONC", "data                      ", "calculated_from_conc      "
