site0198,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
   1,     31770,    0.0500,   -44.000,      0.006,  2.00000    ,  2.00000    , 0.117715E-01, "CONC", "data                      ", "calculated_from_conc      "
   2,     31771,    0.1500,  1655.020,      0.008,  198.400    ,  198.400    ,  1.57632    , "CONC", "data                      ", "calculated_from_conc      "
   3,     31772,    0.2500,  2473.250,      0.014,  48.0000    ,  48.0000    , 0.655312    , "CONC", "data                      ", "calculated_from_conc      "
   4,     31773,    0.3500,  3119.970,      0.017,  31.6000    ,  31.6000    , 0.538863    , "CONC", "data                      ", "calculated_from_conc      "
   5,     31774,    0.4500,  3646.090,      0.021,  41.2000    ,  41.2000    , 0.854338    , "CONC", "data                      ", "calculated_from_conc      "
   6,     31775,    0.5500,  4084.460,      0.025,  69.2000    ,  69.2000    ,  1.72416    , "CONC", "data                      ", "calculated_from_conc      "
   7,     31776,    0.6500,  4448.800,      0.029,  25.2000    ,  25.2000    , 0.740915    , "CONC", "data                      ", "calculated_from_conc      "
   8,     31777,    0.7500,  4764.700,      0.034,  19.2000    ,  19.2000    , 0.655895    , "CONC", "data                      ", "calculated_from_conc      "
   9,     31778,    0.8500,  5034.260,      0.040,  11.2000    ,  11.2000    , 0.446402    , "CONC", "data                      ", "calculated_from_conc      "
  10,     31779,    0.9500,  5266.490,      0.046,  28.4000    ,  28.4000    ,  1.29926    , "CONC", "data                      ", "calculated_from_conc      "
  11,     31780,    1.0500,  5471.430,      0.051,  32.8000    ,  32.8000    ,  1.66646    , "CONC", "data                      ", "calculated_from_conc      "
  12,     31781,    1.1500,  5660.140,      0.056,  21.2000    ,  21.2000    ,  1.19028    , "CONC", "data                      ", "calculated_from_conc      "
  13,     31782,    1.2500,  5827.650,      0.062,  7.20000    ,  7.20000    , 0.444733    , "CONC", "data                      ", "calculated_from_conc      "
  14,     31783,    1.3500,  5983.930,      0.066,  15.2000    ,  15.2000    ,  1.00796    , "CONC", "data                      ", "calculated_from_conc      "
  15,     31784,    1.4500,  6129.250,      0.071,  25.6000    ,  25.6000    ,  1.81663    , "CONC", "data                      ", "calculated_from_conc      "
  16,     31785,    1.5500,  6265.770,      0.075,  16.0000    ,  16.0000    ,  1.20026    , "CONC", "data                      ", "calculated_from_conc      "
  17,     31786,    1.6500,  6395.860,      0.078,  29.6000    ,  29.6000    ,  2.31494    , "CONC", "data                      ", "calculated_from_conc      "
  18,     31787,    1.7500,  6521.500,      0.081,  15.2000    ,  15.2000    ,  1.22482    , "CONC", "data                      ", "calculated_from_conc      "
  19,     31788,    1.8500,  6644.060,      0.082,  20.0000    ,  20.0000    ,  1.64555    , "CONC", "data                      ", "calculated_from_conc      "
  20,     31789,    1.9500,  6764.580,      0.083,  121.200    ,  121.200    ,  10.1004    , "CONC", "data                      ", "calculated_from_conc      "
  21,     31790,    2.0500,  6884.050,      0.084,  76.0000    ,  76.0000    ,  6.38334    , "CONC", "data                      ", "calculated_from_conc      "
  22,     31791,    2.1500,  7002.700,      0.084,  34.0000    ,  34.0000    ,  2.86581    , "CONC", "data                      ", "calculated_from_conc      "
  23,     31792,    2.2500,  7121.330,      0.084,  27.6000    ,  27.6000    ,  2.32235    , "CONC", "data                      ", "calculated_from_conc      "
  24,     31793,    2.3500,  7240.390,      0.084,  6.80000    ,  6.80000    , 0.569348    , "CONC", "data                      ", "calculated_from_conc      "
  25,     31794,    2.4500,  7360.200,      0.083,  8.40000    ,  8.40000    , 0.696777    , "CONC", "data                      ", "calculated_from_conc      "
  26,     31795,    2.5500,  7481.500,      0.082,  6.00000    ,  6.00000    , 0.490518    , "CONC", "data                      ", "calculated_from_conc      "
  27,     31796,    2.6500,  7604.840,      0.080,  14.0000    ,  14.0000    ,  1.12576    , "CONC", "data                      ", "calculated_from_conc      "
  28,     31797,    2.7500,  7730.220,      0.079,  25.2000    ,  25.2000    ,  1.98683    , "CONC", "data                      ", "calculated_from_conc      "
  29,     31798,    2.8500,  7858.510,      0.077,  15.2000    ,  15.2000    ,  1.17320    , "CONC", "data                      ", "calculated_from_conc      "
  30,     31799,    2.9500,  7989.340,      0.075,  11.2000    ,  11.2000    , 0.844548    , "CONC", "data                      ", "calculated_from_conc      "
  31,     31800,    3.0500,  8123.740,      0.074,  13.6000    ,  13.6000    , 0.999779    , "CONC", "data                      ", "calculated_from_conc      "
  32,     31801,    3.1500,  8261.400,      0.072,  13.2000    ,  13.2000    , 0.946643    , "CONC", "data                      ", "calculated_from_conc      "
  33,     31802,    3.2500,  8402.620,      0.070,  16.4000    ,  16.4000    ,  1.14469    , "CONC", "data                      ", "calculated_from_conc      "
  34,     31803,    3.3500,  8547.940,      0.068,  9.20000    ,  9.20000    , 0.624853    , "CONC", "data                      ", "calculated_from_conc      "
  35,     31804,    3.4500,  8697.090,      0.066,  15.2000    ,  15.2000    ,  1.00592    , "CONC", "data                      ", "calculated_from_conc      "
