site1162,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
   1, 142437891,    0.0000,   -56.330,      0.249,  23.0000    ,  23.0000    ,  5.72139    , "CONC", "data                      ", "calculated_from_conc      "
   2, 142437892,    0.0050,   -54.320,      0.248,  25.0000    ,  25.0000    ,  6.20346    , "CONC", "data                      ", "calculated_from_conc      "
   3, 142437893,    0.0100,   -52.300,      0.248,  36.0000    ,  36.0000    ,  8.93301    , "CONC", "data                      ", "calculated_from_conc      "
   4, 142437894,    0.0150,   -50.290,      0.244,  59.0000    ,  59.0000    ,  14.4254    , "CONC", "data                      ", "calculated_from_conc      "
   5, 142437895,    0.0200,   -48.210,      0.241,  56.0000    ,  56.0000    ,  13.4940    , "CONC", "data                      ", "calculated_from_conc      "
   6, 142437896,    0.0250,   -46.140,      0.243,  52.0000    ,  52.0000    ,  12.6213    , "CONC", "data                      ", "calculated_from_conc      "
   7, 142437897,    0.0300,   -44.090,      0.246,  42.0000    ,  42.0000    ,  10.3448    , "CONC", "data                      ", "calculated_from_conc      "
   8, 142437898,    0.0350,   -42.080,      0.252,  25.0000    ,  25.0000    ,  6.29723    , "CONC", "data                      ", "calculated_from_conc      "
   9, 142437899,    0.0400,   -40.120,      0.258,  30.0000    ,  30.0000    ,  7.75195    , "CONC", "data                      ", "calculated_from_conc      "
  10, 142437900,    0.0450,   -38.210,      0.263,  132.000    ,  132.000    ,  34.7368    , "CONC", "data                      ", "calculated_from_conc      "
  11, 142437901,    0.0500,   -36.320,      0.265,  22.0000    ,  22.0000    ,  5.82011    , "CONC", "data                      ", "calculated_from_conc      "
  12, 142437902,    0.0550,   -34.430,      0.265,  43.0000    ,  43.0000    ,  11.4058    , "CONC", "data                      ", "calculated_from_conc      "
  13, 142437903,    0.0600,   -32.550,      0.269,  41.0000    ,  41.0000    ,  11.0215    , "CONC", "data                      ", "calculated_from_conc      "
  14, 142437904,    0.0650,   -30.710,      0.276,  53.0000    ,  53.0000    ,  14.6409    , "CONC", "data                      ", "calculated_from_conc      "
  15, 142437905,    0.0700,   -28.930,      0.288,  44.0000    ,  44.0000    ,  12.6801    , "CONC", "data                      ", "calculated_from_conc      "
  16, 142437906,    0.0750,   -27.240,      0.305,  72.0000    ,  72.0000    ,  21.9512    , "CONC", "data                      ", "calculated_from_conc      "
  17, 142437907,    0.0800,   -25.650,      0.328,  66.0000    ,  66.0000    ,  21.6394    , "CONC", "data                      ", "calculated_from_conc      "
  18, 142437908,    0.0850,   -24.190,      0.358,  35.0000    ,  35.0000    ,  12.5448    , "CONC", "data                      ", "calculated_from_conc      "
  19, 142437909,    0.0900,   -22.860,      0.391,  33.0000    ,  33.0000    ,  12.8906    , "CONC", "data                      ", "calculated_from_conc      "
  20, 142437910,    0.0950,   -21.630,      0.420,  38.0000    ,  38.0000    ,  15.9664    , "CONC", "data                      ", "calculated_from_conc      "
  21, 142437911,    0.1000,   -20.480,      0.444,  46.0000    ,  46.0000    ,  20.4444    , "CONC", "data                      ", "calculated_from_conc      "
  22, 142437912,    0.1050,   -19.380,      0.463,  71.0000    ,  71.0000    ,  32.8703    , "CONC", "data                      ", "calculated_from_conc      "
  23, 142437913,    0.1100,   -18.320,      0.472,  40.0000    ,  40.0000    ,  18.8680    , "CONC", "data                      ", "calculated_from_conc      "
  24, 142437914,    0.1150,   -17.260,      0.472,  50.0000    ,  50.0000    ,  23.5849    , "CONC", "data                      ", "calculated_from_conc      "
  25, 142437915,    0.1200,   -16.200,      0.465,  97.0000    ,  97.0000    ,  45.1163    , "CONC", "data                      ", "calculated_from_conc      "
  26, 142437916,    0.1250,   -15.110,      0.448,  76.0000    ,  76.0000    ,  34.0807    , "CONC", "data                      ", "calculated_from_conc      "
  27, 142437917,    0.1300,   -13.970,      0.424,  51.0000    ,  51.0000    ,  21.6102    , "CONC", "data                      ", "calculated_from_conc      "
  28, 142437918,    0.1350,   -12.750,      0.397,  76.0000    ,  76.0000    ,  30.1587    , "CONC", "data                      ", "calculated_from_conc      "
  29, 142437919,    0.1400,   -11.450,      0.375,  96.0000    ,  96.0000    ,  35.9550    , "CONC", "data                      ", "calculated_from_conc      "
  30, 142437920,    0.1450,   -10.080,      0.358,  92.0000    ,  92.0000    ,  32.9750    , "CONC", "data                      ", "calculated_from_conc      "
  31, 142437921,    0.1500,    -8.660,      0.348,  17.0000    ,  17.0000    ,  5.92334    , "CONC", "data                      ", "calculated_from_conc      "
  32, 142437922,    0.1550,    -7.210,      0.345,  12.0000    ,  12.0000    ,  4.13793    , "CONC", "data                      ", "calculated_from_conc      "
