site0014,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
   1,      7985,    0.0500,     1.000,      1.000,  1.21000    ,  1.21000    ,  1.21000    , "INFL", "calculated_from_influx    ", "data                      "
   2,      7986,    0.0600,     2.000,      0.667,  1.31000    ,  1.96500    ,  1.31000    , "INFL", "calculated_from_influx    ", "data                      "
   3,      7987,    0.0700,     4.000,      0.276,  1.50000    ,  5.43750    ,  1.50000    , "INFL", "calculated_from_influx    ", "data                      "
   4,      7988,    0.0800,     9.250,      0.123,  1.24000    ,  10.0502    ,  1.24000    , "INFL", "calculated_from_influx    ", "data                      "
   5,      7989,    0.0900,    20.210,      0.091,  1.93000    ,  21.1625    ,  1.93000    , "INFL", "calculated_from_influx    ", "data                      "
   6,      7990,    0.1000,    31.180,      0.091, 0.870000    ,  9.54825    , 0.870000    , "INFL", "calculated_from_influx    ", "data                      "
   7,      7991,    0.1100,    42.160,      0.091, 0.870000    ,  9.56130    , 0.870000    , "INFL", "calculated_from_influx    ", "data                      "
   8,      7992,    0.1200,    53.160,      0.091,  1.19000    ,  13.0960    ,  1.19000    , "INFL", "calculated_from_influx    ", "data                      "
   9,      7993,    0.1300,    64.170,      0.091,  1.41000    ,  15.5382    ,  1.41000    , "INFL", "calculated_from_influx    ", "data                      "
  10,      7994,    0.1400,    75.200,      0.091,  1.34000    ,  14.7802    ,  1.34000    , "INFL", "calculated_from_influx    ", "data                      "
  11,      7995,    0.1500,    86.230,      0.091,  2.75000    ,  30.3600    ,  2.75000    , "INFL", "calculated_from_influx    ", "data                      "
  12,      7996,    0.1600,    97.280,      0.090,  5.38000    ,  59.5028    ,  5.38000    , "INFL", "calculated_from_influx    ", "data                      "
  13,      7997,    0.1700,   108.350,      0.090,  5.01000    ,  55.4857    ,  5.01000    , "INFL", "calculated_from_influx    ", "data                      "
  14,      7998,    0.1800,   119.430,      0.090,  4.94000    ,  54.7600    ,  4.94000    , "INFL", "calculated_from_influx    ", "data                      "
  15,      7999,    0.1900,   130.520,      0.090,  5.11000    ,  56.6954    ,  5.11000    , "INFL", "calculated_from_influx    ", "data                      "
  16,      8000,    0.2000,   141.620,      0.090,  6.69000    ,  74.3260    ,  6.69000    , "INFL", "calculated_from_influx    ", "data                      "
  17,      8001,    0.2100,   152.740,      0.090,  5.82000    ,  64.7766    ,  5.82000    , "INFL", "calculated_from_influx    ", "data                      "
  18,      8002,    0.2200,   163.880,      0.090,  4.48000    ,  49.9072    ,  4.48000    , "INFL", "calculated_from_influx    ", "data                      "
  19,      8003,    0.2300,   175.020,      0.090,  9.06000    ,  101.019    ,  9.06000    , "INFL", "calculated_from_influx    ", "data                      "
  20,      8004,    0.2400,   186.180,      0.090,  7.87000    ,  87.9078    ,  7.87000    , "INFL", "calculated_from_influx    ", "data                      "
  21,      8005,    0.2500,   197.360,      0.089,  7.36000    ,  82.3217    ,  7.36000    , "INFL", "calculated_from_influx    ", "data                      "
  22,      8006,    0.2600,   208.550,      0.089,  6.85000    ,  76.7198    ,  6.85000    , "INFL", "calculated_from_influx    ", "data                      "
  23,      8007,    0.2700,   219.760,      0.089,  6.34000    ,  71.1031    ,  6.34000    , "INFL", "calculated_from_influx    ", "data                      "
  24,      8008,    0.2800,   230.980,      0.089,  5.94000    ,  66.7063    ,  5.94000    , "INFL", "calculated_from_influx    ", "data                      "
  25,      8009,    0.2900,   242.220,      0.089,  4.69000    ,  52.7390    ,  4.69000    , "INFL", "calculated_from_influx    ", "data                      "
  26,      8010,    0.3000,   253.470,      0.089,  5.89000    ,  66.2920    ,  5.89000    , "INFL", "calculated_from_influx    ", "data                      "
  27,      8011,    0.3100,   264.730,      0.089,  5.88000    ,  66.2970    ,  5.88000    , "INFL", "calculated_from_influx    ", "data                      "
  28,      8012,    0.3200,   276.020,      0.089,  3.54000    ,  39.9665    ,  3.54000    , "INFL", "calculated_from_influx    ", "data                      "
  29,      8013,    0.3300,   287.310,      0.088,  2.86000    ,  32.3324    ,  2.86000    , "INFL", "calculated_from_influx    ", "data                      "
  30,      8014,    0.3400,   298.630,      0.088,  1.65000    ,  18.6863    ,  1.65000    , "INFL", "calculated_from_influx    ", "data                      "
  31,      8015,    0.3500,   309.960,      0.088,  1.97000    ,  22.3299    ,  1.97000    , "INFL", "calculated_from_influx    ", "data                      "
  32,      8016,    0.3600,   321.300,      0.088,  1.47000    ,  16.6919    ,  1.47000    , "INFL", "calculated_from_influx    ", "data                      "
  33,      8017,    0.3700,   332.670,      0.088,  1.61000    ,  18.3138    ,  1.61000    , "INFL", "calculated_from_influx    ", "data                      "
  34,      8018,    0.3800,   344.050,      0.088, 0.730000    ,  8.31105    , 0.730000    , "INFL", "calculated_from_influx    ", "data                      "
  35,      8019,    0.3900,   355.440,      0.088,  1.61000    ,  18.3540    ,  1.61000    , "INFL", "calculated_from_influx    ", "data                      "
  36,      8020,    0.4000,   366.850,      0.088,  2.97000    ,  33.9174    ,  2.97000    , "INFL", "calculated_from_influx    ", "data                      "
  37,      8021,    0.4100,   378.280,      0.087,  4.43000    ,  50.6793    ,  4.43000    , "INFL", "calculated_from_influx    ", "data                      "
  38,      8022,    0.4200,   389.730,      0.087,  1.43000    ,  16.3806    ,  1.43000    , "INFL", "calculated_from_influx    ", "data                      "
  39,      8023,    0.4300,   401.190,      0.087, 0.620000    ,  7.11141    , 0.620000    , "INFL", "calculated_from_influx    ", "data                      "
  40,      8024,    0.4400,   412.670,      0.087,  1.28000    ,  14.7072    ,  1.28000    , "INFL", "calculated_from_influx    ", "data                      "
  41,      8025,    0.4500,   424.170,      0.087,  1.42000    ,  16.3371    ,  1.42000    , "INFL", "calculated_from_influx    ", "data                      "
  42,      8026,    0.4600,   435.680,      0.087,  3.01000    ,  34.6903    ,  3.01000    , "INFL", "calculated_from_influx    ", "data                      "
  43,      8027,    0.4700,   447.220,      0.087,  3.15000    ,  36.3668    ,  3.15000    , "INFL", "calculated_from_influx    ", "data                      "
  44,      8028,    0.4800,   458.770,      0.087,  5.15000    ,  59.5081    ,  5.15000    , "INFL", "calculated_from_influx    ", "data                      "
  45,      8029,    0.4900,   470.330,      0.086,  6.45000    ,  74.6589    ,  6.45000    , "INFL", "calculated_from_influx    ", "data                      "
  46,      8030,    0.5000,   481.920,      0.086,  1.75000    ,  20.3000    ,  1.75000    , "INFL", "calculated_from_influx    ", "data                      "
  47,      8031,    0.5100,   493.530,      0.086,  1.30000    ,  15.0995    ,  1.30000    , "INFL", "calculated_from_influx    ", "data                      "
  48,      8032,    0.5200,   505.150,      0.086,  1.13000    ,  13.1419    ,  1.13000    , "INFL", "calculated_from_influx    ", "data                      "
  49,      8033,    0.5300,   516.790,      0.086, 0.680000    ,  7.92197    , 0.680000    , "INFL", "calculated_from_influx    ", "data                      "
  50,      8034,    0.5400,   528.450,      0.086, 0.820000    ,  9.56942    , 0.820000    , "INFL", "calculated_from_influx    ", "data                      "
  51,      8035,    0.5500,   540.130,      0.086,  2.05000    ,  23.9645    ,  2.05000    , "INFL", "calculated_from_influx    ", "data                      "
  52,      8036,    0.5600,   551.830,      0.085,  1.46000    ,  17.0893    ,  1.46000    , "INFL", "calculated_from_influx    ", "data                      "
  53,      8037,    0.5700,   563.540,      0.085,  1.43000    ,  16.7668    ,  1.43000    , "INFL", "calculated_from_influx    ", "data                      "
