site1902,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  49,        49,    0.4800,  2215.273,      0.030,  2.00000    ,  2.00000    , 0.605162E-01, "CONC", "data                      ", "calculated_from_conc      "
  50,        50,    0.4900,  2250.000,      0.028,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  51,        51,    0.5000,  2286.892,      0.027,  1.50000    ,  1.50000    , 0.404380E-01, "CONC", "data                      ", "calculated_from_conc      "
  52,        52,    0.5100,  2324.188,      0.027,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  53,        53,    0.5200,  2361.875,      0.026, 0.500000    , 0.500000    , 0.132011E-01, "CONC", "data                      ", "calculated_from_conc      "
  54,        54,    0.5300,  2399.939,      0.026,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  55,        55,    0.5400,  2438.367,      0.026, 0.500000    , 0.500000    , 0.129523E-01, "CONC", "data                      ", "calculated_from_conc      "
  56,        56,    0.5500,  2477.145,      0.026,  1.50000    ,  1.50000    , 0.385145E-01, "CONC", "data                      ", "calculated_from_conc      "
  57,        57,    0.5600,  2516.259,      0.025,  2.50000    ,  2.50000    , 0.636522E-01, "CONC", "data                      ", "calculated_from_conc      "
  58,        58,    0.5700,  2555.697,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  59,        59,    0.5800,  2595.444,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  60,        60,    0.5900,  2635.487,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  61,        61,    0.6000,  2675.812,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  62,        62,    0.6100,  2716.406,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  63,        63,    0.6200,  2757.255,      0.024,  15.0000    ,  15.0000    , 0.366121    , "CONC", "data                      ", "calculated_from_conc      "
  64,        64,    0.6300,  2798.345,      0.024,  3.00000    ,  3.00000    , 0.728069E-01, "CONC", "data                      ", "calculated_from_conc      "
  65,        65,    0.6400,  2839.664,      0.024,  4.00000    ,  4.00000    , 0.965581E-01, "CONC", "data                      ", "calculated_from_conc      "
  66,        66,    0.6500,  2881.197,      0.024,  5.00000    ,  5.00000    , 0.120096    , "CONC", "data                      ", "calculated_from_conc      "
  67,        67,    0.6600,  2922.931,      0.024,  3.50000    ,  3.50000    , 0.836767E-01, "CONC", "data                      ", "calculated_from_conc      "
  68,        68,    0.6700,  2964.853,      0.024,  7.50000    ,  7.50000    , 0.178536    , "CONC", "data                      ", "calculated_from_conc      "
  69,        69,    0.6800,  3006.948,      0.024,  5.00000    ,  5.00000    , 0.118553    , "CONC", "data                      ", "calculated_from_conc      "
  70,        70,    0.6900,  3049.203,      0.024,  6.00000    ,  6.00000    , 0.141748    , "CONC", "data                      ", "calculated_from_conc      "
  71,        71,    0.7000,  3091.605,      0.024,  20.5000    ,  20.5000    , 0.482707    , "CONC", "data                      ", "calculated_from_conc      "
  72,        72,    0.7100,  3134.140,      0.023,  10.0000    ,  10.0000    , 0.234772    , "CONC", "data                      ", "calculated_from_conc      "
  73,        73,    0.7200,  3176.794,      0.023,  21.0000    ,  21.0000    , 0.491719    , "CONC", "data                      ", "calculated_from_conc      "
  74,        74,    0.7300,  3219.555,      0.023,  22.0000    ,  22.0000    , 0.513941    , "CONC", "data                      ", "calculated_from_conc      "
  75,        75,    0.7400,  3262.407,      0.023,  6.50000    ,  6.50000    , 0.151542    , "CONC", "data                      ", "calculated_from_conc      "
  76,        76,    0.7500,  3305.339,      0.023,  2.00000    ,  2.00000    , 0.465504E-01, "CONC", "data                      ", "calculated_from_conc      "
  77,        77,    0.7600,  3348.336,      0.023,  5.50000    ,  5.50000    , 0.127839    , "CONC", "data                      ", "calculated_from_conc      "
  78,        78,    0.7700,  3391.384,      0.023,  2.50000    ,  2.50000    , 0.580482E-01, "CONC", "data                      ", "calculated_from_conc      "
  79,        79,    0.7800,  3434.471,      0.023,  1.50000    ,  1.50000    , 0.348041E-01, "CONC", "data                      ", "calculated_from_conc      "
  80,        80,    0.7900,  3477.582,      0.023,  5.00000    ,  5.00000    , 0.115965    , "CONC", "data                      ", "calculated_from_conc      "
  81,        81,    0.8000,  3520.704,      0.023,  1.50000    ,  1.50000    , 0.347859E-01, "CONC", "data                      ", "calculated_from_conc      "
  82,        82,    0.8100,  3563.823,      0.023,  3.50000    ,  3.50000    , 0.811851E-01, "CONC", "data                      ", "calculated_from_conc      "
  83,        83,    0.8200,  3606.927,      0.023,  6.00000    ,  6.00000    , 0.139249    , "CONC", "data                      ", "calculated_from_conc      "
  84,        84,    0.8300,  3650.000,      0.023,  8.00000    ,  8.00000    , 0.186949    , "CONC", "data                      ", "calculated_from_conc      "
  85,        85,    0.8400,  3692.512,      0.024,  5.00000    ,  5.00000    , 0.119000    , "CONC", "data                      ", "calculated_from_conc      "
  86,        86,    0.8500,  3734.034,      0.024,  6.00000    ,  6.00000    , 0.145991    , "CONC", "data                      ", "calculated_from_conc      "
  87,        87,    0.8600,  3774.709,      0.025,  25.0000    ,  25.0000    , 0.619993    , "CONC", "data                      ", "calculated_from_conc      "
  88,        88,    0.8700,  3814.679,      0.025,  7.00000    ,  7.00000    , 0.176366    , "CONC", "data                      ", "calculated_from_conc      "
  89,        89,    0.8800,  3854.089,      0.026,  6.00000    ,  6.00000    , 0.153060    , "CONC", "data                      ", "calculated_from_conc      "
  90,        90,    0.8900,  3893.080,      0.026,  9.00000    ,  9.00000    , 0.231643    , "CONC", "data                      ", "calculated_from_conc      "
  91,        91,    0.9000,  3931.795,      0.026,  6.00000    ,  6.00000    , 0.155247    , "CONC", "data                      ", "calculated_from_conc      "
  92,        92,    0.9100,  3970.376,      0.026,  3.50000    ,  3.50000    , 0.907048E-01, "CONC", "data                      ", "calculated_from_conc      "
  93,        93,    0.9200,  4008.968,      0.026,  1.00000    ,  1.00000    , 0.258615E-01, "CONC", "data                      ", "calculated_from_conc      "
  94,        94,    0.9300,  4047.711,      0.026,  2.00000    ,  2.00000    , 0.514253E-01, "CONC", "data                      ", "calculated_from_conc      "
  95,        95,    0.9400,  4086.750,      0.025,  2.00000    ,  2.00000    , 0.509452E-01, "CONC", "data                      ", "calculated_from_conc      "
  96,        96,    0.9500,  4126.227,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  97,        97,    0.9600,  4166.285,      0.025,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  98,        98,    0.9700,  4207.065,      0.024,  1.00000    ,  1.00000    , 0.242637E-01, "CONC", "data                      ", "calculated_from_conc      "
  99,        99,    0.9800,  4248.712,      0.024,  2.00000    ,  2.00000    , 0.474480E-01, "CONC", "data                      ", "calculated_from_conc      "
 100,       100,    0.9900,  4291.368,      0.023,  5.50000    ,  5.50000    , 0.127221    , "CONC", "data                      ", "calculated_from_conc      "
 101,       101,    1.0000,  4335.176,      0.022,  2.00000    ,  2.00000    , 0.449897E-01, "CONC", "data                      ", "calculated_from_conc      "
 102,       102,    1.0100,  4380.278,      0.022,  1.00000    ,  1.00000    , 0.218241E-01, "CONC", "data                      ", "calculated_from_conc      "
 103,       103,    1.0200,  4426.817,      0.021, 0.500000    , 0.500000    , 0.105643E-01, "CONC", "data                      ", "calculated_from_conc      "
 104,       104,    1.0300,  4474.936,      0.020, 0.500000    , 0.500000    , 0.102081E-01, "CONC", "data                      ", "calculated_from_conc      "
 105,       105,    1.0400,  4524.778,      0.020,  2.50000    ,  2.50000    , 0.492373E-01, "CONC", "data                      ", "calculated_from_conc      "
 106,       106,    1.0500,  4576.485,      0.019,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 107,       107,    1.0600,  4630.201,      0.018,  3.00000    ,  3.00000    , 0.547541E-01, "CONC", "data                      ", "calculated_from_conc      "
 108,       108,    1.0700,  4686.067,      0.018,  5.00000    ,  5.00000    , 0.876989E-01, "CONC", "data                      ", "calculated_from_conc      "
 109,       109,    1.0800,  4744.227,      0.017,  11.5000    ,  11.5000    , 0.193673    , "CONC", "data                      ", "calculated_from_conc      "
 110,       110,    1.0900,  4804.824,      0.016,  3.50000    ,  3.50000    , 0.565549E-01, "CONC", "data                      ", "calculated_from_conc      "
 111,       111,    1.1000,  4868.000,      0.015,  14.5000    ,  14.5000    , 0.210592    , "CONC", "data                      ", "calculated_from_conc      "
 112,       112,    1.1100,  4942.532,      0.012,  36.5000    ,  36.5000    , 0.437619    , "CONC", "data                      ", "calculated_from_conc      "
 113,       113,    1.1200,  5034.811,      0.010,  1.00000    ,  1.00000    , 0.100566E-01, "CONC", "data                      ", "calculated_from_conc      "
 114,       114,    1.1300,  5141.405,      0.009,  6.00000    ,  6.00000    , 0.535548E-01, "CONC", "data                      ", "calculated_from_conc      "
 115,       115,    1.1400,  5258.881,      0.008,  22.0000    ,  22.0000    , 0.181518    , "CONC", "data                      ", "calculated_from_conc      "
 116,       116,    1.1500,  5383.806,      0.008,  11.0000    ,  11.0000    , 0.866604E-01, "CONC", "data                      ", "calculated_from_conc      "
 117,       117,    1.1600,  5512.746,      0.008,  2.50000    ,  2.50000    , 0.193451E-01, "CONC", "data                      ", "calculated_from_conc      "
 118,       118,    1.1700,  5642.268,      0.008,  4.00000    ,  4.00000    , 0.312261E-01, "CONC", "data                      ", "calculated_from_conc      "
 119,       119,    1.1800,  5768.940,      0.008,  3.50000    ,  3.50000    , 0.283334E-01, "CONC", "data                      ", "calculated_from_conc      "
 120,       120,    1.1900,  5889.329,      0.009,  10.5000    ,  10.5000    , 0.908860E-01, "CONC", "data                      ", "calculated_from_conc      "
 121,       121,    1.2000,  6000.000,      0.009,  14.5000    ,  14.5000    , 0.136279    , "CONC", "data                      ", "calculated_from_conc      "
 122,       122,    1.2100,  6102.127,      0.010,  11.0000    ,  11.0000    , 0.110133    , "CONC", "data                      ", "calculated_from_conc      "
 123,       123,    1.2200,  6199.757,      0.010,  12.0000    ,  12.0000    , 0.125233    , "CONC", "data                      ", "calculated_from_conc      "
 124,       124,    1.2300,  6293.771,      0.011,  29.5000    ,  29.5000    , 0.318421    , "CONC", "data                      ", "calculated_from_conc      "
 125,       125,    1.2400,  6385.046,      0.011,  26.0000    ,  26.0000    , 0.287779    , "CONC", "data                      ", "calculated_from_conc      "
 126,       126,    1.2500,  6474.464,      0.011,  7.00000    ,  7.00000    , 0.787142E-01, "CONC", "data                      ", "calculated_from_conc      "
 127,       127,    1.2600,  6562.904,      0.011,  56.5000    ,  56.5000    , 0.639207    , "CONC", "data                      ", "calculated_from_conc      "
 128,       128,    1.2700,  6651.246,      0.011,  3.50000    ,  3.50000    , 0.394444E-01, "CONC", "data                      ", "calculated_from_conc      "
 129,       129,    1.2800,  6740.369,      0.011,  8.00000    ,  8.00000    , 0.889351E-01, "CONC", "data                      ", "calculated_from_conc      "
 130,       130,    1.2900,  6831.153,      0.011,  10.5000    ,  10.5000    , 0.114063    , "CONC", "data                      ", "calculated_from_conc      "
 131,       131,    1.3000,  6924.478,      0.011,  1.50000    ,  1.50000    , 0.157837E-01, "CONC", "data                      ", "calculated_from_conc      "
 132,       132,    1.3100,  7021.223,      0.010,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 133,       133,    1.3200,  7122.268,      0.010,  6.00000    ,  6.00000    , 0.578956E-01, "CONC", "data                      ", "calculated_from_conc      "
 134,       134,    1.3300,  7228.493,      0.009,  5.00000    ,  5.00000    , 0.457645E-01, "CONC", "data                      ", "calculated_from_conc      "
 135,       135,    1.3400,  7340.777,      0.009,  8.50000    ,  8.50000    , 0.734316E-01, "CONC", "data                      ", "calculated_from_conc      "
 136,       136,    1.3500,  7460.000,      0.009,  2.50000    ,  2.50000    , 0.215975E-01, "CONC", "data                      ", "calculated_from_conc      "
