site1903,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  33,        33,    0.2300,   368.688,      0.039,  16.0000    ,  16.0000    , 0.618918    , "CONC", "data                      ", "calculated_from_conc      "
  34,        34,    0.2350,   381.730,      0.038,  8.00000    ,  8.00000    , 0.303904    , "CONC", "data                      ", "calculated_from_conc      "
  35,        35,    0.2400,   395.012,      0.037,  89.0000    ,  89.0000    ,  3.32006    , "CONC", "data                      ", "calculated_from_conc      "
  36,        36,    0.2450,   408.537,      0.037,  77.0000    ,  77.0000    ,  2.82055    , "CONC", "data                      ", "calculated_from_conc      "
  37,        37,    0.2500,   422.311,      0.036,  12.0000    ,  12.0000    , 0.431613    , "CONC", "data                      ", "calculated_from_conc      "
  38,        38,    0.2550,   436.340,      0.035,  14.0000    ,  14.0000    , 0.494422    , "CONC", "data                      ", "calculated_from_conc      "
  39,        39,    0.2600,   450.627,      0.035,  19.0000    ,  19.0000    , 0.658824    , "CONC", "data                      ", "calculated_from_conc      "
  40,        40,    0.2650,   465.179,      0.034,  12.0000    ,  12.0000    , 0.408545    , "CONC", "data                      ", "calculated_from_conc      "
  41,        41,    0.2700,   480.000,      0.033,  6.00000    ,  6.00000    , 0.197980    , "CONC", "data                      ", "calculated_from_conc      "
  42,        42,    0.2750,   495.485,      0.031,  2.00000    ,  2.00000    , 0.624887E-01, "CONC", "data                      ", "calculated_from_conc      "
  43,        43,    0.2800,   512.006,      0.029,  6.00000    ,  6.00000    , 0.176220    , "CONC", "data                      ", "calculated_from_conc      "
  44,        44,    0.2850,   529.533,      0.028,  11.0000    ,  11.0000    , 0.305276    , "CONC", "data                      ", "calculated_from_conc      "
  45,        45,    0.2900,   548.039,      0.026,  25.0000    ,  25.0000    , 0.658592    , "CONC", "data                      ", "calculated_from_conc      "
  46,        46,    0.2950,   567.493,      0.025,  27.0000    ,  27.0000    , 0.677912    , "CONC", "data                      ", "calculated_from_conc      "
  47,        47,    0.3000,   587.867,      0.024,  19.0000    ,  19.0000    , 0.456303    , "CONC", "data                      ", "calculated_from_conc      "
  48,        48,    0.3050,   609.132,      0.023,  3.00000    ,  3.00000    , 0.691377E-01, "CONC", "data                      ", "calculated_from_conc      "
  49,        49,    0.3100,   631.259,      0.022,  12.0000    ,  12.0000    , 0.266157    , "CONC", "data                      ", "calculated_from_conc      "
  50,        50,    0.3150,   654.218,      0.021,  10.0000    ,  10.0000    , 0.214028    , "CONC", "data                      ", "calculated_from_conc      "
  51,        51,    0.3200,   677.982,      0.021,  45.0000    ,  45.0000    , 0.931649    , "CONC", "data                      ", "calculated_from_conc      "
  52,        52,    0.3250,   702.520,      0.020,  74.0000    ,  74.0000    ,  1.48529    , "CONC", "data                      ", "calculated_from_conc      "
  53,        53,    0.3300,   727.804,      0.019,  161.000    ,  161.000    ,  3.13934    , "CONC", "data                      ", "calculated_from_conc      "
  54,        54,    0.3350,   753.804,      0.019,  83.0000    ,  83.0000    ,  1.57527    , "CONC", "data                      ", "calculated_from_conc      "
  55,        55,    0.3400,   780.493,      0.019,  66.0000    ,  66.0000    ,  1.22141    , "CONC", "data                      ", "calculated_from_conc      "
  56,        56,    0.3450,   807.840,      0.018,  48.0000    ,  48.0000    , 0.867610    , "CONC", "data                      ", "calculated_from_conc      "
  57,        57,    0.3500,   835.817,      0.018,  13.0000    ,  13.0000    , 0.229865    , "CONC", "data                      ", "calculated_from_conc      "
  58,        58,    0.3550,   864.395,      0.017,  23.0000    ,  23.0000    , 0.398427    , "CONC", "data                      ", "calculated_from_conc      "
  59,        59,    0.3600,   893.544,      0.017,  7.00000    ,  7.00000    , 0.118962    , "CONC", "data                      ", "calculated_from_conc      "
  60,        60,    0.3650,   923.237,      0.017,  12.0000    ,  12.0000    , 0.200339    , "CONC", "data                      ", "calculated_from_conc      "
  61,        61,    0.3700,   953.443,      0.016,  13.0000    ,  13.0000    , 0.213476    , "CONC", "data                      ", "calculated_from_conc      "
  62,        62,    0.3750,   984.134,      0.016,  6.00000    ,  6.00000    , 0.970284E-01, "CONC", "data                      ", "calculated_from_conc      "
  63,        63,    0.3800,  1015.280,      0.016,  4.00000    ,  4.00000    , 0.637754E-01, "CONC", "data                      ", "calculated_from_conc      "
  64,        64,    0.3850,  1046.854,      0.016,  15.0000    ,  15.0000    , 0.236055    , "CONC", "data                      ", "calculated_from_conc      "
  65,        65,    0.3900,  1078.825,      0.016,  23.0000    ,  23.0000    , 0.357640    , "CONC", "data                      ", "calculated_from_conc      "
  66,        66,    0.3950,  1111.164,      0.015,  9.00000    ,  9.00000    , 0.138420    , "CONC", "data                      ", "calculated_from_conc      "
  67,        67,    0.4000,  1143.844,      0.015,  10.0000    ,  10.0000    , 0.152277    , "CONC", "data                      ", "calculated_from_conc      "
  68,        68,    0.4050,  1176.834,      0.015,  3.00000    ,  3.00000    , 0.452746E-01, "CONC", "data                      ", "calculated_from_conc      "
  69,        69,    0.4100,  1210.106,      0.015,  4.00000    ,  4.00000    , 0.598830E-01, "CONC", "data                      ", "calculated_from_conc      "
  70,        70,    0.4150,  1243.631,      0.015,  5.00000    ,  5.00000    , 0.743240E-01, "CONC", "data                      ", "calculated_from_conc      "
  71,        71,    0.4200,  1277.379,      0.015,  3.00000    ,  3.00000    , 0.443188E-01, "CONC", "data                      ", "calculated_from_conc      "
  72,        72,    0.4250,  1311.323,      0.015,  7.00000    ,  7.00000    , 0.102862    , "CONC", "data                      ", "calculated_from_conc      "
  73,        73,    0.4300,  1345.431,      0.015,  6.00000    ,  6.00000    , 0.877776E-01, "CONC", "data                      ", "calculated_from_conc      "
  74,        74,    0.4350,  1379.677,      0.015,  8.00000    ,  8.00000    , 0.116620    , "CONC", "data                      ", "calculated_from_conc      "
  75,        75,    0.4400,  1414.030,      0.015,  8.00000    ,  8.00000    , 0.116304    , "CONC", "data                      ", "calculated_from_conc      "
  76,        76,    0.4450,  1448.462,      0.015,  11.0000    ,  11.0000    , 0.159620    , "CONC", "data                      ", "calculated_from_conc      "
  77,        77,    0.4500,  1482.944,      0.014,  9.00000    ,  9.00000    , 0.130465    , "CONC", "data                      ", "calculated_from_conc      "
  78,        78,    0.4550,  1517.446,      0.014,  10.0000    ,  10.0000    , 0.144936    , "CONC", "data                      ", "calculated_from_conc      "
  79,        79,    0.4600,  1551.940,      0.015,  23.0000    ,  23.0000    , 0.333570    , "CONC", "data                      ", "calculated_from_conc      "
  80,        80,    0.4650,  1586.397,      0.015,  10.0000    ,  10.0000    , 0.145249    , "CONC", "data                      ", "calculated_from_conc      "
  81,        81,    0.4700,  1620.787,      0.015,  12.0000    ,  12.0000    , 0.174710    , "CONC", "data                      ", "calculated_from_conc      "
  82,        82,    0.4750,  1655.082,      0.015,  8.00000    ,  8.00000    , 0.116847    , "CONC", "data                      ", "calculated_from_conc      "
  83,        83,    0.4800,  1689.253,      0.015,  14.0000    ,  14.0000    , 0.205316    , "CONC", "data                      ", "calculated_from_conc      "
  84,        84,    0.4850,  1723.271,      0.015,  6.00000    ,  6.00000    , 0.884270E-01, "CONC", "data                      ", "calculated_from_conc      "
  85,        85,    0.4900,  1757.105,      0.015,  5.00000    ,  5.00000    , 0.741196E-01, "CONC", "data                      ", "calculated_from_conc      "
  86,        86,    0.4950,  1790.729,      0.015,  2.00000    ,  2.00000    , 0.298475E-01, "CONC", "data                      ", "calculated_from_conc      "
  87,        87,    0.5000,  1824.113,      0.015,  4.00000    ,  4.00000    , 0.601530E-01, "CONC", "data                      ", "calculated_from_conc      "
  88,        88,    0.5050,  1857.226,      0.015,  12.0000    ,  12.0000    , 0.182012    , "CONC", "data                      ", "calculated_from_conc      "
  89,        89,    0.5100,  1890.042,      0.015,  19.0000    ,  19.0000    , 0.290947    , "CONC", "data                      ", "calculated_from_conc      "
  90,        90,    0.5150,  1922.530,      0.015,  27.0000    ,  27.0000    , 0.417826    , "CONC", "data                      ", "calculated_from_conc      "
  91,        91,    0.5200,  1954.662,      0.016,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  92,        92,    0.5250,  1986.409,      0.016,  15.0000    ,  15.0000    , 0.237797    , "CONC", "data                      ", "calculated_from_conc      "
  93,        93,    0.5300,  2017.741,      0.016,  20.0000    ,  20.0000    , 0.321440    , "CONC", "data                      ", "calculated_from_conc      "
  94,        94,    0.5350,  2048.630,      0.016,  14.0000    ,  14.0000    , 0.228365    , "CONC", "data                      ", "calculated_from_conc      "
  95,        95,    0.5400,  2079.046,      0.017,  7.00000    ,  7.00000    , 0.116026    , "CONC", "data                      ", "calculated_from_conc      "
  96,        96,    0.5450,  2108.961,      0.017,  10.0000    ,  10.0000    , 0.168634    , "CONC", "data                      ", "calculated_from_conc      "
  97,        97,    0.5500,  2138.346,      0.017,  15.0000    ,  15.0000    , 0.257688    , "CONC", "data                      ", "calculated_from_conc      "
  98,        98,    0.5550,  2167.171,      0.018,  6.00000    ,  6.00000    , 0.105149    , "CONC", "data                      ", "calculated_from_conc      "
  99,        99,    0.5600,  2195.408,      0.018,  10.0000    ,  10.0000    , 0.179032    , "CONC", "data                      ", "calculated_from_conc      "
 100,       100,    0.5650,  2223.027,      0.018,  4.00000    ,  4.00000    , 0.732697E-01, "CONC", "data                      ", "calculated_from_conc      "
 101,       101,    0.5700,  2250.000,      0.019,  5.00000    ,  5.00000    , 0.930392E-01, "CONC", "data                      ", "calculated_from_conc      "
 102,       102,    0.5750,  2276.768,      0.019,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 103,       103,    0.5800,  2303.701,      0.019,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 104,       104,    0.5850,  2330.662,      0.019,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 105,       105,    0.5900,  2357.515,      0.019,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 106,       106,    0.5950,  2384.123,      0.019,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 107,       107,    0.6000,  2410.348,      0.019,  2.00000    ,  2.00000    , 0.385114E-01, "CONC", "data                      ", "calculated_from_conc      "
 108,       108,    0.6050,  2436.055,      0.020,  1.00000    ,  1.00000    , 0.197010E-01, "CONC", "data                      ", "calculated_from_conc      "
 109,       109,    0.6100,  2461.107,      0.020,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 110,       110,    0.6150,  2485.366,      0.021,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 111,       111,    0.6200,  2508.697,      0.022,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 112,       112,    0.6250,  2530.963,      0.023,  2.00000    ,  2.00000    , 0.461583E-01, "CONC", "data                      ", "calculated_from_conc      "
 113,       113,    0.6300,  2552.026,      0.025,  2.00000    ,  2.00000    , 0.490339E-01, "CONC", "data                      ", "calculated_from_conc      "
 114,       114,    0.6350,  2571.751,      0.026,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 115,       115,    0.6400,  2590.000,      0.029,  1.00000    ,  1.00000    , 0.285030E-01, "CONC", "data                      ", "calculated_from_conc      "
 116,       116,    0.6450,  2606.835,      0.031,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 117,       117,    0.6500,  2622.494,      0.033,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 118,       118,    0.6550,  2637.110,      0.035,  3.00000    ,  3.00000    , 0.105945    , "CONC", "data                      ", "calculated_from_conc      "
 119,       119,    0.6600,  2650.811,      0.038,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 120,       120,    0.6650,  2663.729,      0.040,  1.00000    ,  1.00000    , 0.397084E-01, "CONC", "data                      ", "calculated_from_conc      "
 121,       121,    0.6700,  2675.994,      0.042,  1.00000    ,  1.00000    , 0.416531E-01, "CONC", "data                      ", "calculated_from_conc      "
 122,       122,    0.6750,  2687.737,      0.043,  7.00000    ,  7.00000    , 0.303099    , "CONC", "data                      ", "calculated_from_conc      "
 123,       123,    0.6800,  2699.089,      0.045,  9.00000    ,  9.00000    , 0.401044    , "CONC", "data                      ", "calculated_from_conc      "
 124,       124,    0.6850,  2710.179,      0.045,  5.00000    ,  5.00000    , 0.226754    , "CONC", "data                      ", "calculated_from_conc      "
 125,       125,    0.6900,  2721.139,      0.046,  5.00000    ,  5.00000    , 0.228108    , "CONC", "data                      ", "calculated_from_conc      "
 126,       126,    0.6950,  2732.099,      0.045,  2.00000    ,  2.00000    , 0.907017E-01, "CONC", "data                      ", "calculated_from_conc      "
 127,       127,    0.7000,  2743.189,      0.045,  1.00000    ,  1.00000    , 0.445595E-01, "CONC", "data                      ", "calculated_from_conc      "
 128,       128,    0.7050,  2754.541,      0.043,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 129,       129,    0.7100,  2766.284,      0.042,  1.00000    ,  1.00000    , 0.416505E-01, "CONC", "data                      ", "calculated_from_conc      "
 130,       130,    0.7150,  2778.550,      0.040,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 131,       131,    0.7200,  2791.468,      0.038,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 132,       132,    0.7250,  2805.170,      0.035,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 133,       133,    0.7300,  2819.786,      0.033,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 134,       134,    0.7350,  2835.446,      0.031,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 135,       135,    0.7400,  2852.281,      0.029,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 136,       136,    0.7450,  2870.423,      0.027,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 137,       137,    0.7500,  2890.000,      0.023,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 138,       138,    0.7550,  2913.768,      0.019,  4.00000    ,  4.00000    , 0.743874E-01, "CONC", "data                      ", "calculated_from_conc      "
 139,       139,    0.7600,  2943.772,      0.015,  4.00000    ,  4.00000    , 0.612458E-01, "CONC", "data                      ", "calculated_from_conc      "
 140,       140,    0.7650,  2979.079,      0.013,  2.00000    ,  2.00000    , 0.266725E-01, "CONC", "data                      ", "calculated_from_conc      "
 141,       141,    0.7700,  3018.755,      0.012,  3.00000    ,  3.00000    , 0.362373E-01, "CONC", "data                      ", "calculated_from_conc      "
 142,       142,    0.7750,  3061.867,      0.011,  5.00000    ,  5.00000    , 0.563535E-01, "CONC", "data                      ", "calculated_from_conc      "
 143,       143,    0.7800,  3107.481,      0.011,  5.00000    ,  5.00000    , 0.538820E-01, "CONC", "data                      ", "calculated_from_conc      "
 144,       144,    0.7850,  3154.663,      0.011,  2.00000    ,  2.00000    , 0.210527E-01, "CONC", "data                      ", "calculated_from_conc      "
 145,       145,    0.7900,  3202.481,      0.010,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 146,       146,    0.7950,  3250.000,      0.010,  1.00000    ,  1.00000    , 0.102371E-01, "CONC", "data                      ", "calculated_from_conc      "
 147,       147,    0.8000,  3300.164,      0.009,  5.00000    ,  5.00000    , 0.474251E-01, "CONC", "data                      ", "calculated_from_conc      "
 148,       148,    0.8050,  3355.429,      0.009,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 149,       149,    0.8100,  3414.130,      0.008,  1.00000    ,  1.00000    , 0.839113E-02, "CONC", "data                      ", "calculated_from_conc      "
 150,       150,    0.8150,  3474.603,      0.008,  5.00000    ,  5.00000    , 0.413048E-01, "CONC", "data                      ", "calculated_from_conc      "
 151,       151,    0.8200,  3535.182,      0.008,  39.0000    ,  39.0000    , 0.326088    , "CONC", "data                      ", "calculated_from_conc      "
 152,       152,    0.8250,  3594.202,      0.009,  13.0000    ,  13.0000    , 0.113222    , "CONC", "data                      ", "calculated_from_conc      "
 153,       153,    0.8300,  3650.000,      0.009,  7.00000    ,  7.00000    , 0.631202E-01, "CONC", "data                      ", "calculated_from_conc      "
 154,       154,    0.8350,  3705.102,      0.009,  8.00000    ,  8.00000    , 0.709340E-01, "CONC", "data                      ", "calculated_from_conc      "
 155,       155,    0.8400,  3762.781,      0.009,  4.00000    ,  4.00000    , 0.340745E-01, "CONC", "data                      ", "calculated_from_conc      "
 156,       156,    0.8450,  3822.493,      0.008,  7.00000    ,  7.00000    , 0.578932E-01, "CONC", "data                      ", "calculated_from_conc      "
 157,       157,    0.8500,  3883.693,      0.008,  2.00000    ,  2.00000    , 0.162147E-01, "CONC", "data                      ", "calculated_from_conc      "
 158,       158,    0.8550,  3945.837,      0.008,  6.00000    ,  6.00000    , 0.481201E-01, "CONC", "data                      ", "calculated_from_conc      "
 159,       159,    0.8600,  4008.381,      0.008,  4.00000    ,  4.00000    , 0.320149E-01, "CONC", "data                      ", "calculated_from_conc      "
 160,       160,    0.8650,  4070.779,      0.008,  2.00000    ,  2.00000    , 0.161152E-01, "CONC", "data                      ", "calculated_from_conc      "
 161,       161,    0.8700,  4132.487,      0.008,  2.00000    ,  2.00000    , 0.163689E-01, "CONC", "data                      ", "calculated_from_conc      "
 162,       162,    0.8750,  4192.961,      0.008,  2.00000    ,  2.00000    , 0.167830E-01, "CONC", "data                      ", "calculated_from_conc      "
 163,       163,    0.8800,  4251.656,      0.009,  2.00000    ,  2.00000    , 0.173813E-01, "CONC", "data                      ", "calculated_from_conc      "
 164,       164,    0.8850,  4308.027,      0.009,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 165,       165,    0.8900,  4361.530,      0.010,  1.00000    ,  1.00000    , 0.965308E-02, "CONC", "data                      ", "calculated_from_conc      "
 166,       166,    0.8950,  4411.621,      0.010,  3.00000    ,  3.00000    , 0.311773E-01, "CONC", "data                      ", "calculated_from_conc      "
 167,       167,    0.9000,  4457.754,      0.011,  4.00000    ,  4.00000    , 0.455769E-01, "CONC", "data                      ", "calculated_from_conc      "
 168,       168,    0.9050,  4499.385,      0.013,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 169,       169,    0.9100,  4535.970,      0.015,  1.00000    ,  1.00000    , 0.147977E-01, "CONC", "data                      ", "calculated_from_conc      "
 170,       170,    0.9150,  4566.964,      0.018,  2.00000    ,  2.00000    , 0.358092E-01, "CONC", "data                      ", "calculated_from_conc      "
 171,       171,    0.9200,  4591.822,      0.023,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
 172,       172,    0.9250,  4610.000,      0.031,  3.00000    ,  3.00000    , 0.931981E-01, "CONC", "data                      ", "calculated_from_conc      "
 173,       173,    0.9300,  4624.012,      0.037,  5.00000    ,  5.00000    , 0.186575    , "CONC", "data                      ", "calculated_from_conc      "
 174,       174,    0.9350,  4636.798,      0.041,  8.00000    ,  8.00000    , 0.327300    , "CONC", "data                      ", "calculated_from_conc      "
 175,       175,    0.9400,  4648.455,      0.045,  17.0000    ,  17.0000    , 0.763140    , "CONC", "data                      ", "calculated_from_conc      "
 176,       176,    0.9450,  4659.075,      0.049,  7.00000    ,  7.00000    , 0.344847    , "CONC", "data                      ", "calculated_from_conc      "
 177,       177,    0.9500,  4668.754,      0.054,  10.0000    ,  10.0000    , 0.540169    , "CONC", "data                      ", "calculated_from_conc      "
 178,       178,    0.9550,  4677.587,      0.059,  12.0000    ,  12.0000    , 0.709427    , "CONC", "data                      ", "calculated_from_conc      "
 179,       179,    0.9600,  4685.669,      0.064,  3.00000    ,  3.00000    , 0.193426    , "CONC", "data                      ", "calculated_from_conc      "
 180,       180,    0.9650,  4693.096,      0.070,  4.00000    ,  4.00000    , 0.279899    , "CONC", "data                      ", "calculated_from_conc      "
 181,       181,    0.9700,  4699.960,      0.075,  1.00000    ,  1.00000    , 0.753938E-01, "CONC", "data                      ", "calculated_from_conc      "
 182,       182,    0.9750,  4706.359,      0.080,  3.00000    ,  3.00000    , 0.241433    , "CONC", "data                      ", "calculated_from_conc      "
 183,       183,    0.9800,  4712.387,      0.085,  3.00000    ,  3.00000    , 0.254705    , "CONC", "data                      ", "calculated_from_conc      "
 184,       184,    0.9850,  4718.138,      0.088,  8.00000    ,  8.00000    , 0.706694    , "CONC", "data                      ", "calculated_from_conc      "
 185,       185,    0.9900,  4723.707,      0.090,  4.00000    ,  4.00000    , 0.361933    , "CONC", "data                      ", "calculated_from_conc      "
 186,       186,    0.9950,  4729.189,      0.091,  10.0000    ,  10.0000    , 0.911274    , "CONC", "data                      ", "calculated_from_conc      "
 187,       187,    1.0000,  4734.681,      0.090,  2.00000    ,  2.00000    , 0.180424    , "CONC", "data                      ", "calculated_from_conc      "
 188,       188,    1.0050,  4740.274,      0.088,  8.00000    ,  8.00000    , 0.702572    , "CONC", "data                      ", "calculated_from_conc      "
 189,       189,    1.0100,  4746.067,      0.084,  7.00000    ,  7.00000    , 0.589376    , "CONC", "data                      ", "calculated_from_conc      "
 190,       190,    1.0150,  4752.152,      0.080,  5.00000    ,  5.00000    , 0.398133    , "CONC", "data                      ", "calculated_from_conc      "
 191,       191,    1.0200,  4758.625,      0.074,  8.00000    ,  8.00000    , 0.595738    , "CONC", "data                      ", "calculated_from_conc      "
 192,       192,    1.0250,  4765.581,      0.069,  9.00000    ,  9.00000    , 0.621149    , "CONC", "data                      ", "calculated_from_conc      "
 193,       193,    1.0300,  4773.115,      0.064,  15.0000    ,  15.0000    , 0.952971    , "CONC", "data                      ", "calculated_from_conc      "
 194,       194,    1.0350,  4781.321,      0.058,  3.00000    ,  3.00000    , 0.174605    , "CONC", "data                      ", "calculated_from_conc      "
 195,       195,    1.0400,  4790.295,      0.053,  6.00000    ,  6.00000    , 0.318986    , "CONC", "data                      ", "calculated_from_conc      "
 196,       196,    1.0450,  4800.131,      0.048,  13.0000    ,  13.0000    , 0.630153    , "CONC", "data                      ", "calculated_from_conc      "
 197,       197,    1.0500,  4810.925,      0.044,  1.00000    ,  1.00000    , 0.441683E-01, "CONC", "data                      ", "calculated_from_conc      "
 198,       198,    1.0550,  4822.771,      0.040,  3.00000    ,  3.00000    , 0.120778    , "CONC", "data                      ", "calculated_from_conc      "
 199,       199,    1.0600,  4835.765,      0.037,  2.00000    ,  2.00000    , 0.734541E-01, "CONC", "data                      ", "calculated_from_conc      "
 200,       200,    1.0650,  4850.000,      0.031,  3.00000    ,  3.00000    , 0.940110E-01, "CONC", "data                      ", "calculated_from_conc      "
 201,       201,    1.0700,  4867.675,      0.025,  4.00000    ,  4.00000    , 0.981383E-01, "CONC", "data                      ", "calculated_from_conc      "
 202,       202,    1.0750,  4890.759,      0.019,  4.00000    ,  4.00000    , 0.779284E-01, "CONC", "data                      ", "calculated_from_conc      "
