site1160,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  26, 142437446,    0.1250,   -37.900,      1.250,  2.00000    ,  2.00000    ,  2.50001    , "CONC", "data                      ", "calculated_from_conc      "
  27, 142437447,    0.1300,   -37.500,      1.250,  1.00000    ,  1.00000    ,  1.25000    , "CONC", "data                      ", "calculated_from_conc      "
  28, 142437448,    0.1350,   -37.100,      1.111,  1.00000    ,  1.00000    ,  1.11111    , "CONC", "data                      ", "calculated_from_conc      "
  29, 142437449,    0.1400,   -36.600,      0.833,  5.00000    ,  5.00000    ,  4.16667    , "CONC", "data                      ", "calculated_from_conc      "
  30, 142437450,    0.1450,   -35.900,      0.588,  1.00000    ,  1.00000    , 0.588238    , "CONC", "data                      ", "calculated_from_conc      "
  31, 142437451,    0.1500,   -34.900,      0.417,  1.00000    ,  1.00000    , 0.416666    , "CONC", "data                      ", "calculated_from_conc      "
  32, 142437452,    0.1550,   -33.500,      0.323,  5.00000    ,  5.00000    ,  1.61290    , "CONC", "data                      ", "calculated_from_conc      "
  33, 142437453,    0.1600,   -31.800,      0.286,  2.00000    ,  2.00000    , 0.571429    , "CONC", "data                      ", "calculated_from_conc      "
  34, 142437454,    0.1650,   -30.000,      0.278,  2.00000    ,  2.00000    , 0.555555    , "CONC", "data                      ", "calculated_from_conc      "
  35, 142437455,    0.1700,   -28.200,      0.270,  4.00000    ,  4.00000    ,  1.08108    , "CONC", "data                      ", "calculated_from_conc      "
  36, 142437456,    0.1750,   -26.300,      0.256,  3.00000    ,  3.00000    , 0.769232    , "CONC", "data                      ", "calculated_from_conc      "
  37, 142437457,    0.1800,   -24.300,      0.244,  4.00000    ,  4.00000    , 0.975609    , "CONC", "data                      ", "calculated_from_conc      "
  38, 142437458,    0.1850,   -22.200,      0.244,  5.00000    ,  5.00000    ,  1.21951    , "CONC", "data                      ", "calculated_from_conc      "
  39, 142437459,    0.1900,   -20.200,      0.270,  2.00000    ,  2.00000    , 0.540540    , "CONC", "data                      ", "calculated_from_conc      "
  40, 142437460,    0.1950,   -18.500,      0.333,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  41, 142437461,    0.2000,   -17.200,      0.417,  2.00000    ,  2.00000    , 0.833333    , "CONC", "data                      ", "calculated_from_conc      "
  42, 142437462,    0.2050,   -16.100,      0.455,  5.00000    ,  5.00000    ,  2.27272    , "CONC", "data                      ", "calculated_from_conc      "
  43, 142437463,    0.2100,   -15.000,      0.435,  2.00000    ,  2.00000    , 0.869567    , "CONC", "data                      ", "calculated_from_conc      "
  44, 142437464,    0.2150,   -13.800,      0.370,  3.00000    ,  3.00000    ,  1.11111    , "CONC", "data                      ", "calculated_from_conc      "
  45, 142437465,    0.2200,   -12.300,      0.303,  4.00000    ,  4.00000    ,  1.21212    , "CONC", "data                      ", "calculated_from_conc      "
  46, 142437466,    0.2250,   -10.500,      0.256,  2.00000    ,  2.00000    , 0.512822    , "CONC", "data                      ", "calculated_from_conc      "
  47, 142437467,    0.2300,    -8.400,      0.222,  5.00000    ,  5.00000    ,  1.11111    , "CONC", "data                      ", "calculated_from_conc      "
  48, 142437468,    0.2350,    -6.000,      0.189,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  49, 142437469,    0.2400,    -3.100,      0.156,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  50, 142437470,    0.2450,     0.400,      0.118,  1.00000    ,  1.00000    , 0.117647    , "CONC", "data                      ", "calculated_from_conc      "
  51, 142437471,    0.2500,     5.400,      0.083,  3.00000    ,  3.00000    , 0.250000    , "CONC", "data                      ", "calculated_from_conc      "
  52, 142437472,    0.2550,    12.400,      0.067,  4.00000    ,  4.00000    , 0.268456    , "CONC", "data                      ", "calculated_from_conc      "
  53, 142437473,    0.2600,    20.300,      0.063,  8.00000    ,  8.00000    , 0.506329    , "CONC", "data                      ", "calculated_from_conc      "
  54, 142437474,    0.2650,    28.200,      0.069,  4.00000    ,  4.00000    , 0.275863    , "CONC", "data                      ", "calculated_from_conc      "
  55, 142437475,    0.2700,    34.800,      0.081,  4.00000    ,  4.00000    , 0.322580    , "CONC", "data                      ", "calculated_from_conc      "
  56, 142437476,    0.2750,    40.600,      0.086,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  57, 142437477,    0.2800,    46.400,      0.087,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  58, 142437478,    0.2850,    52.100,      0.088,  3.00000    ,  3.00000    , 0.263158    , "CONC", "data                      ", "calculated_from_conc      "
  59, 142437479,    0.2900,    57.800,      0.087,  1.00000    ,  1.00000    , 0.869564E-01, "CONC", "data                      ", "calculated_from_conc      "
  60, 142437480,    0.2950,    63.600,      0.087,  6.00000    ,  6.00000    , 0.521742    , "CONC", "data                      ", "calculated_from_conc      "
  61, 142437481,    0.3000,    69.300,      0.088,  4.00000    ,  4.00000    , 0.350877    , "CONC", "data                      ", "calculated_from_conc      "
  62, 142437482,    0.3050,    75.000,      0.088,  5.00000    ,  5.00000    , 0.438596    , "CONC", "data                      ", "calculated_from_conc      "
  63, 142437483,    0.3100,    80.700,      0.088,  2.00000    ,  2.00000    , 0.176991    , "CONC", "data                      ", "calculated_from_conc      "
  64, 142437484,    0.3150,    86.300,      0.088,  1.00000    ,  1.00000    , 0.884955E-01, "CONC", "data                      ", "calculated_from_conc      "
  65, 142437485,    0.3200,    92.000,      0.088,  1.00000    ,  1.00000    , 0.877193E-01, "CONC", "data                      ", "calculated_from_conc      "
  66, 142437486,    0.3250,    97.700,      0.088,  2.00000    ,  2.00000    , 0.176992    , "CONC", "data                      ", "calculated_from_conc      "
  67, 142437487,    0.3300,   103.300,      0.088,  2.00000    ,  2.00000    , 0.176991    , "CONC", "data                      ", "calculated_from_conc      "
  68, 142437488,    0.3350,   109.000,      0.088,  2.00000    ,  2.00000    , 0.176991    , "CONC", "data                      ", "calculated_from_conc      "
  69, 142437489,    0.3400,   114.600,      0.089,  2.00000    ,  2.00000    , 0.178572    , "CONC", "data                      ", "calculated_from_conc      "
  70, 142437490,    0.3450,   120.200,      0.089,  2.00000    ,  2.00000    , 0.178571    , "CONC", "data                      ", "calculated_from_conc      "
  71, 142437491,    0.3500,   125.800,      0.089,  3.00000    ,  3.00000    , 0.267857    , "CONC", "data                      ", "calculated_from_conc      "
  72, 142437492,    0.3550,   131.400,      0.089,  6.00000    ,  6.00000    , 0.535718    , "CONC", "data                      ", "calculated_from_conc      "
  73, 142437493,    0.3600,   137.000,      0.090,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  74, 142437494,    0.3650,   142.500,      0.090,  2.00000    ,  2.00000    , 0.180180    , "CONC", "data                      ", "calculated_from_conc      "
  75, 142437495,    0.3700,   148.100,      0.089,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  76, 142437496,    0.3750,   153.700,      0.090,  3.00000    ,  3.00000    , 0.270270    , "CONC", "data                      ", "calculated_from_conc      "
  77, 142437497,    0.3800,   159.200,      0.091,  4.00000    ,  4.00000    , 0.363636    , "CONC", "data                      ", "calculated_from_conc      "
  78, 142437498,    0.3850,   164.700,      0.091,  2.00000    ,  2.00000    , 0.181818    , "CONC", "data                      ", "calculated_from_conc      "
  79, 142437499,    0.3900,   170.200,      0.091,  1.00000    ,  1.00000    , 0.909095E-01, "CONC", "data                      ", "calculated_from_conc      "
  80, 142437500,    0.3950,   175.700,      0.091,  2.00000    ,  2.00000    , 0.181818    , "CONC", "data                      ", "calculated_from_conc      "
  81, 142437501,    0.4000,   181.200,      0.091,  1.00000    ,  1.00000    , 0.909090E-01, "CONC", "data                      ", "calculated_from_conc      "
  82, 142437502,    0.4050,   186.700,      0.092,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  83, 142437503,    0.4100,   192.100,      0.092,  4.00000    ,  4.00000    , 0.366971    , "CONC", "data                      ", "calculated_from_conc      "
  84, 142437504,    0.4150,   197.600,      0.092,  1.00000    ,  1.00000    , 0.917431E-01, "CONC", "data                      ", "calculated_from_conc      "
  85, 142437505,    0.4200,   203.000,      0.092,  2.00000    ,  2.00000    , 0.183487    , "CONC", "data                      ", "calculated_from_conc      "
  86, 142437506,    0.4250,   208.500,      0.092,  0.00000    ,  0.00000    ,  0.00000    , "CONC", "data                      ", "calculated_from_conc      "
  87, 142437507,    0.4300,   213.900,      0.093,  2.00000    ,  2.00000    , 0.185185    , "CONC", "data                      ", "calculated_from_conc      "
  88, 142437508,    0.4350,   219.300,      0.093,  1.00000    ,  1.00000    , 0.925926E-01, "CONC", "data                      ", "calculated_from_conc      "
  89, 142437509,    0.4400,   224.700,      0.093,  1.00000    ,  1.00000    , 0.925926E-01, "CONC", "data                      ", "calculated_from_conc      "
  90, 142437510,    0.4450,   230.100,      0.093,  6.00000    ,  6.00000    , 0.560746    , "CONC", "data                      ", "calculated_from_conc      "
  91, 142437511,    0.4500,   235.400,      0.093,  3.00000    ,  3.00000    , 0.280375    , "CONC", "data                      ", "calculated_from_conc      "
  92, 142437512,    0.4550,   240.800,      0.093,  2.00000    ,  2.00000    , 0.186916    , "CONC", "data                      ", "calculated_from_conc      "
  93, 142437513,    0.4600,   246.100,      0.094,  1.00000    ,  1.00000    , 0.943398E-01, "CONC", "data                      ", "calculated_from_conc      "
  94, 142437514,    0.4650,   251.400,      0.093,  1.00000    ,  1.00000    , 0.934580E-01, "CONC", "data                      ", "calculated_from_conc      "
  95, 142437515,    0.4700,   256.800,      0.093,  7.00000    ,  7.00000    , 0.654202    , "CONC", "data                      ", "calculated_from_conc      "
  96, 142437516,    0.4750,   262.100,      0.095,  3.00000    ,  3.00000    , 0.285714    , "CONC", "data                      ", "calculated_from_conc      "
  97, 142437517,    0.4800,   267.300,      0.095,  5.00000    ,  5.00000    , 0.476193    , "CONC", "data                      ", "calculated_from_conc      "
  98, 142437518,    0.4850,   272.600,      0.094,  10.0000    ,  10.0000    , 0.943398    , "CONC", "data                      ", "calculated_from_conc      "
  99, 142437519,    0.4900,   277.900,      0.095,  14.0000    ,  14.0000    ,  1.33333    , "CONC", "data                      ", "calculated_from_conc      "
 100, 142437520,    0.4950,   283.100,      0.095,  4.00000    ,  4.00000    , 0.380952    , "CONC", "data                      ", "calculated_from_conc      "
 101, 142437521,    0.5000,   288.400,      0.095,  8.00000    ,  8.00000    , 0.761904    , "CONC", "data                      ", "calculated_from_conc      "
 102, 142437522,    0.5050,   293.600,      0.096,  2.00000    ,  2.00000    , 0.192307    , "CONC", "data                      ", "calculated_from_conc      "
 103, 142437523,    0.5100,   298.800,      0.096,  10.0000    ,  10.0000    , 0.961541    , "CONC", "data                      ", "calculated_from_conc      "
 104, 142437524,    0.5150,   304.000,      0.096,  11.0000    ,  11.0000    ,  1.05769    , "CONC", "data                      ", "calculated_from_conc      "
 105, 142437525,    0.5200,   309.200,      0.097,  7.00000    ,  7.00000    , 0.679612    , "CONC", "data                      ", "calculated_from_conc      "
 106, 142437526,    0.5250,   314.300,      0.097,  10.0000    ,  10.0000    , 0.970874    , "CONC", "data                      ", "calculated_from_conc      "
 107, 142437527,    0.5300,   319.500,      0.097,  22.0000    ,  22.0000    ,  2.13595    , "CONC", "data                      ", "calculated_from_conc      "
 108, 142437528,    0.5350,   324.600,      0.097,  21.0000    ,  21.0000    ,  2.03882    , "CONC", "data                      ", "calculated_from_conc      "
 109, 142437529,    0.5400,   329.800,      0.097,  14.0000    ,  14.0000    ,  1.35923    , "CONC", "data                      ", "calculated_from_conc      "
 110, 142437530,    0.5450,   334.900,      0.098,  9.00000    ,  9.00000    , 0.882346    , "CONC", "data                      ", "calculated_from_conc      "
 111, 142437531,    0.5500,   340.000,      0.098,  21.0000    ,  21.0000    ,  2.05883    , "CONC", "data                      ", "calculated_from_conc      "
 112, 142437532,    0.5550,   345.100,      0.099,  26.0000    ,  26.0000    ,  2.57425    , "CONC", "data                      ", "calculated_from_conc      "
 113, 142437533,    0.5600,   350.100,      0.099,  8.00000    ,  8.00000    , 0.792076    , "CONC", "data                      ", "calculated_from_conc      "
 114, 142437534,    0.5650,   355.200,      0.099,  27.0000    ,  27.0000    ,  2.67327    , "CONC", "data                      ", "calculated_from_conc      "
 115, 142437535,    0.5700,   360.200,      0.099,  33.0000    ,  33.0000    ,  3.26733    , "CONC", "data                      ", "calculated_from_conc      "
 116, 142437536,    0.5750,   365.300,      0.099,  24.0000    ,  24.0000    ,  2.37624    , "CONC", "data                      ", "calculated_from_conc      "
 117, 142437537,    0.5800,   370.300,      0.100,  31.0000    ,  31.0000    ,  3.10000    , "CONC", "data                      ", "calculated_from_conc      "
 118, 142437538,    0.5850,   375.300,      0.100,  34.0000    ,  34.0000    ,  3.40000    , "CONC", "data                      ", "calculated_from_conc      "
 119, 142437539,    0.5900,   380.300,      0.101,  35.0000    ,  35.0000    ,  3.53538    , "CONC", "data                      ", "calculated_from_conc      "
 120, 142437540,    0.5950,   385.200,      0.101,  21.0000    ,  21.0000    ,  2.12120    , "CONC", "data                      ", "calculated_from_conc      "
 121, 142437541,    0.6000,   390.200,      0.101,  30.0000    ,  30.0000    ,  3.03029    , "CONC", "data                      ", "calculated_from_conc      "
 122, 142437542,    0.6050,   395.100,      0.102,  37.0000    ,  37.0000    ,  3.77553    , "CONC", "data                      ", "calculated_from_conc      "
 123, 142437543,    0.6100,   400.000,      0.101,  22.0000    ,  22.0000    ,  2.22221    , "CONC", "data                      ", "calculated_from_conc      "
 124, 142437544,    0.6150,   405.000,      0.102,  28.0000    ,  28.0000    ,  2.85714    , "CONC", "data                      ", "calculated_from_conc      "
 125, 142437545,    0.6200,   409.800,      0.103,  34.0000    ,  34.0000    ,  3.50515    , "CONC", "data                      ", "calculated_from_conc      "
 126, 142437546,    0.6250,   414.700,      0.102,  42.0000    ,  42.0000    ,  4.28569    , "CONC", "data                      ", "calculated_from_conc      "
 127, 142437547,    0.6300,   419.600,      0.103,  50.0000    ,  50.0000    ,  5.15466    , "CONC", "data                      ", "calculated_from_conc      "
 128, 142437548,    0.6350,   424.400,      0.103,  38.0000    ,  38.0000    ,  3.91754    , "CONC", "data                      ", "calculated_from_conc      "
 129, 142437549,    0.6400,   429.300,      0.103,  35.0000    ,  35.0000    ,  3.60822    , "CONC", "data                      ", "calculated_from_conc      "
 130, 142437550,    0.6450,   434.100,      0.104,  26.0000    ,  26.0000    ,  2.70834    , "CONC", "data                      ", "calculated_from_conc      "
 131, 142437551,    0.6500,   438.900,      0.104,  34.0000    ,  34.0000    ,  3.54167    , "CONC", "data                      ", "calculated_from_conc      "
 132, 142437552,    0.6550,   443.700,      0.104,  22.0000    ,  22.0000    ,  2.29168    , "CONC", "data                      ", "calculated_from_conc      "
 133, 142437553,    0.6600,   448.500,      0.105,  58.0000    ,  58.0000    ,  6.10526    , "CONC", "data                      ", "calculated_from_conc      "
 134, 142437554,    0.6650,   453.200,      0.105,  31.0000    ,  31.0000    ,  3.26315    , "CONC", "data                      ", "calculated_from_conc      "
 135, 142437555,    0.6700,   458.000,      0.105,  39.0000    ,  39.0000    ,  4.10526    , "CONC", "data                      ", "calculated_from_conc      "
 136, 142437556,    0.6750,   462.700,      0.106,  50.0000    ,  50.0000    ,  5.31916    , "CONC", "data                      ", "calculated_from_conc      "
 137, 142437557,    0.6800,   467.400,      0.106,  54.0000    ,  54.0000    ,  5.74466    , "CONC", "data                      ", "calculated_from_conc      "
 138, 142437558,    0.6850,   472.100,      0.106,  55.0000    ,  55.0000    ,  5.85104    , "CONC", "data                      ", "calculated_from_conc      "
 139, 142437559,    0.6900,   476.800,      0.108,  45.0000    ,  45.0000    ,  4.83874    , "CONC", "data                      ", "calculated_from_conc      "
 140, 142437560,    0.6950,   481.400,      0.108,  39.0000    ,  39.0000    ,  4.19352    , "CONC", "data                      ", "calculated_from_conc      "
 141, 142437561,    0.7000,   486.100,      0.108,  41.0000    ,  41.0000    ,  4.40857    , "CONC", "data                      ", "calculated_from_conc      "
 142, 142437562,    0.7050,   490.700,      0.109,  42.0000    ,  42.0000    ,  4.56524    , "CONC", "data                      ", "calculated_from_conc      "
 143, 142437563,    0.7100,   495.300,      0.109,  36.0000    ,  36.0000    ,  3.91306    , "CONC", "data                      ", "calculated_from_conc      "
 144, 142437564,    0.7150,   499.900,      0.109,  50.0000    ,  50.0000    ,  5.43480    , "CONC", "data                      ", "calculated_from_conc      "
 145, 142437565,    0.7200,   504.500,      0.109,  44.0000    ,  44.0000    ,  4.78263    , "CONC", "data                      ", "calculated_from_conc      "
 146, 142437566,    0.7250,   509.100,      0.110,  36.0000    ,  36.0000    ,  3.95605    , "CONC", "data                      ", "calculated_from_conc      "
 147, 142437567,    0.7300,   513.600,      0.111,  76.0000    ,  76.0000    ,  8.44444    , "CONC", "data                      ", "calculated_from_conc      "
 148, 142437568,    0.7350,   518.100,      0.110,  80.0000    ,  80.0000    ,  8.79111    , "CONC", "data                      ", "calculated_from_conc      "
 149, 142437569,    0.7400,   522.700,      0.110,  72.0000    ,  72.0000    ,  7.91210    , "CONC", "data                      ", "calculated_from_conc      "
 150, 142437570,    0.7450,   527.200,      0.112,  85.0000    ,  85.0000    ,  9.55053    , "CONC", "data                      ", "calculated_from_conc      "
 151, 142437571,    0.7500,   531.600,      0.112,  62.0000    ,  62.0000    ,  6.96636    , "CONC", "data                      ", "calculated_from_conc      "
 152, 142437572,    0.7550,   536.100,      0.112,  71.0000    ,  71.0000    ,  7.97750    , "CONC", "data                      ", "calculated_from_conc      "
 153, 142437573,    0.7600,   540.500,      0.112,  62.0000    ,  62.0000    ,  6.96627    , "CONC", "data                      ", "calculated_from_conc      "
 154, 142437574,    0.7650,   545.000,      0.112,  55.0000    ,  55.0000    ,  6.17975    , "CONC", "data                      ", "calculated_from_conc      "
 155, 142437575,    0.7700,   549.400,      0.114,  70.0000    ,  70.0000    ,  7.95460    , "CONC", "data                      ", "calculated_from_conc      "
 156, 142437576,    0.7750,   553.800,      0.114,  48.0000    ,  48.0000    ,  5.45451    , "CONC", "data                      ", "calculated_from_conc      "
 157, 142437577,    0.7800,   558.200,      0.115,  44.0000    ,  44.0000    ,  5.05756    , "CONC", "data                      ", "calculated_from_conc      "
 158, 142437578,    0.7850,   562.500,      0.115,  30.0000    ,  30.0000    ,  3.44824    , "CONC", "data                      ", "calculated_from_conc      "
 159, 142437579,    0.7900,   566.900,      0.115,  53.0000    ,  53.0000    ,  6.09190    , "CONC", "data                      ", "calculated_from_conc      "
 160, 142437580,    0.7950,   571.200,      0.116,  52.0000    ,  52.0000    ,  6.04661    , "CONC", "data                      ", "calculated_from_conc      "
 161, 142437581,    0.8000,   575.500,      0.116,  43.0000    ,  43.0000    ,  4.99994    , "CONC", "data                      ", "calculated_from_conc      "
 162, 142437582,    0.8050,   579.800,      0.116,  75.0000    ,  75.0000    ,  8.72107    , "CONC", "data                      ", "calculated_from_conc      "
 163, 142437583,    0.8100,   584.100,      0.118,  77.0000    ,  77.0000    ,  9.05882    , "CONC", "data                      ", "calculated_from_conc      "
 164, 142437584,    0.8150,   588.300,      0.118,  69.0000    ,  69.0000    ,  8.11764    , "CONC", "data                      ", "calculated_from_conc      "
 165, 142437585,    0.8200,   592.600,      0.118,  67.0000    ,  67.0000    ,  7.88235    , "CONC", "data                      ", "calculated_from_conc      "
 166, 142437586,    0.8250,   596.800,      0.119,  77.0000    ,  77.0000    ,  9.16650    , "CONC", "data                      ", "calculated_from_conc      "
 167, 142437587,    0.8300,   601.000,      0.119,  54.0000    ,  54.0000    ,  6.42864    , "CONC", "data                      ", "calculated_from_conc      "
 168, 142437588,    0.8350,   605.200,      0.120,  56.0000    ,  56.0000    ,  6.74694    , "CONC", "data                      ", "calculated_from_conc      "
 169, 142437589,    0.8400,   609.300,      0.120,  66.0000    ,  66.0000    ,  7.95185    , "CONC", "data                      ", "calculated_from_conc      "
 170, 142437590,    0.8450,   613.500,      0.120,  74.0000    ,  74.0000    ,  8.91573    , "CONC", "data                      ", "calculated_from_conc      "
 171, 142437591,    0.8500,   617.600,      0.122,  61.0000    ,  61.0000    ,  7.43895    , "CONC", "data                      ", "calculated_from_conc      "
 172, 142437592,    0.8550,   621.700,      0.122,  43.0000    ,  43.0000    ,  5.24393    , "CONC", "data                      ", "calculated_from_conc      "
 173, 142437593,    0.8600,   625.800,      0.122,  39.0000    ,  39.0000    ,  4.75612    , "CONC", "data                      ", "calculated_from_conc      "
 174, 142437594,    0.8650,   629.900,      0.122,  77.0000    ,  77.0000    ,  9.39015    , "CONC", "data                      ", "calculated_from_conc      "
 175, 142437595,    0.8700,   634.000,      0.123,  50.0000    ,  50.0000    ,  6.17285    , "CONC", "data                      ", "calculated_from_conc      "
 176, 142437596,    0.8750,   638.000,      0.125,  83.0000    ,  83.0000    ,  10.3750    , "CONC", "data                      ", "calculated_from_conc      "
 177, 142437597,    0.8800,   642.000,      0.125,  53.0000    ,  53.0000    ,  6.62499    , "CONC", "data                      ", "calculated_from_conc      "
 178, 142437598,    0.8850,   646.000,      0.125,  109.000    ,  109.000    ,  13.6250    , "CONC", "data                      ", "calculated_from_conc      "
 179, 142437599,    0.8900,   650.000,      0.125,  64.0000    ,  64.0000    ,  7.99999    , "CONC", "data                      ", "calculated_from_conc      "
 180, 142437600,    0.8950,   654.000,      0.127,  54.0000    ,  54.0000    ,  6.83542    , "CONC", "data                      ", "calculated_from_conc      "
 181, 142437601,    0.9000,   657.900,      0.172,  58.0000    ,  58.0000    ,  10.0001    , "CONC", "data                      ", "calculated_from_conc      "
 182, 142437602,    0.9100,   665.600,      0.131,  45.0000    ,  45.0000    ,  5.88233    , "CONC", "data                      ", "calculated_from_conc      "
 183, 142437603,    0.9200,   673.200,      0.133,  44.0000    ,  44.0000    ,  5.86666    , "CONC", "data                      ", "calculated_from_conc      "
 184, 142437604,    0.9300,   680.600,      0.135,  62.0000    ,  62.0000    ,  8.37841    , "CONC", "data                      ", "calculated_from_conc      "
 185, 142437605,    0.9400,   688.000,      0.138,  55.0000    ,  55.0000    ,  7.58620    , "CONC", "data                      ", "calculated_from_conc      "
 186, 142437606,    0.9500,   695.100,      0.141,  71.0000    ,  71.0000    ,  9.99994    , "CONC", "data                      ", "calculated_from_conc      "
 187, 142437607,    0.9600,   702.200,      0.142,  57.0000    ,  57.0000    ,  8.08516    , "CONC", "data                      ", "calculated_from_conc      "
 188, 142437608,    0.9700,   709.200,      0.145,  59.0000    ,  59.0000    ,  8.55076    , "CONC", "data                      ", "calculated_from_conc      "
 189, 142437609,    0.9800,   716.000,      0.148,  57.0000    ,  57.0000    ,  8.44444    , "CONC", "data                      ", "calculated_from_conc      "
 190, 142437610,    0.9900,   722.700,      0.150,  97.0000    ,  97.0000    ,  14.5864    , "CONC", "data                      ", "calculated_from_conc      "
 191, 142437611,    1.0000,   729.300,      0.152,  100.000    ,  100.000    ,  15.1516    , "CONC", "data                      ", "calculated_from_conc      "
 192, 142437612,    1.0100,   735.900,      0.154,  58.0000    ,  58.0000    ,  8.92307    , "CONC", "data                      ", "calculated_from_conc      "
 193, 142437613,    1.0200,   742.300,      0.157,  76.0000    ,  76.0000    ,  11.9685    , "CONC", "data                      ", "calculated_from_conc      "
 194, 142437614,    1.0300,   748.600,      0.160,  40.0000    ,  40.0000    ,  6.39999    , "CONC", "data                      ", "calculated_from_conc      "
 195, 142437615,    1.0400,   754.800,      0.161,  58.0000    ,  58.0000    ,  9.35472    , "CONC", "data                      ", "calculated_from_conc      "
 196, 142437616,    1.0500,   761.000,      0.163,  57.0000    ,  57.0000    ,  9.26834    , "CONC", "data                      ", "calculated_from_conc      "
 197, 142437617,    1.0600,   767.100,      0.165,  57.0000    ,  57.0000    ,  9.42161    , "CONC", "data                      ", "calculated_from_conc      "
 198, 142437618,    1.0700,   773.100,      0.168,  86.0000    ,  86.0000    ,  14.4537    , "CONC", "data                      ", "calculated_from_conc      "
