site0268,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  76,     43436,    0.3750,   271.740,      0.075,  288.000    ,  288.000    ,  21.4605    , "CONC", "data                      ", "calculated_from_conc      "
  77,     43437,    0.3800,   278.490,      0.074,  617.000    ,  617.000    ,  45.5350    , "CONC", "data                      ", "calculated_from_conc      "
  78,     43438,    0.3850,   285.290,      0.073,  793.000    ,  793.000    ,  58.0101    , "CONC", "data                      ", "calculated_from_conc      "
  79,     43439,    0.3900,   292.160,      0.072,  573.000    ,  573.000    ,  41.4919    , "CONC", "data                      ", "calculated_from_conc      "
  80,     43440,    0.3950,   299.100,      0.072,  791.000    ,  791.000    ,  56.7431    , "CONC", "data                      ", "calculated_from_conc      "
  81,     43441,    0.4000,   306.100,      0.071,  91.0000    ,  91.0000    ,  6.47226    , "CONC", "data                      ", "calculated_from_conc      "
  82,     43442,    0.4050,   313.160,      0.070,  180.000    ,  180.000    ,  12.6850    , "CONC", "data                      ", "calculated_from_conc      "
  83,     43443,    0.4100,   320.290,      0.070,  99.0000    ,  99.0000    ,  6.91340    , "CONC", "data                      ", "calculated_from_conc      "
  84,     43444,    0.4150,   327.480,      0.069,  208.000    ,  208.000    ,  14.3945    , "CONC", "data                      ", "calculated_from_conc      "
  85,     43445,    0.4200,   334.740,      0.069,  151.000    ,  151.000    ,  10.3567    , "CONC", "data                      ", "calculated_from_conc      "
  86,     43446,    0.4250,   342.060,      0.068,  127.000    ,  127.000    ,  8.63356    , "CONC", "data                      ", "calculated_from_conc      "
  87,     43447,    0.4300,   349.450,      0.067,  450.000    ,  450.000    ,  30.3234    , "CONC", "data                      ", "calculated_from_conc      "
  88,     43448,    0.4350,   356.900,      0.067,  160.000    ,  160.000    ,  10.6880    , "CONC", "data                      ", "calculated_from_conc      "
  89,     43449,    0.4400,   364.420,      0.066,  171.000    ,  171.000    ,  11.3245    , "CONC", "data                      ", "calculated_from_conc      "
  90,     43450,    0.4450,   372.000,      0.066,  294.000    ,  294.000    ,  19.3040    , "CONC", "data                      ", "calculated_from_conc      "
  91,     43451,    0.4500,   379.650,      0.065,  1024.00    ,  1024.00    ,  66.7104    , "CONC", "data                      ", "calculated_from_conc      "
  92,     43452,    0.4550,   387.350,      0.065,  1243.00    ,  1243.00    ,  80.2970    , "CONC", "data                      ", "calculated_from_conc      "
  93,     43453,    0.4600,   395.130,      0.064,  674.000    ,  674.000    ,  43.1498    , "CONC", "data                      ", "calculated_from_conc      "
  94,     43454,    0.4650,   402.970,      0.064,  548.000    ,  548.000    ,  34.8157    , "CONC", "data                      ", "calculated_from_conc      "
  95,     43455,    0.4700,   410.870,      0.063,  421.000    ,  421.000    ,  26.5280    , "CONC", "data                      ", "calculated_from_conc      "
  96,     43456,    0.4750,   418.840,      0.062,  115.000    ,  115.000    ,  7.18749    , "CONC", "data                      ", "calculated_from_conc      "
  97,     43457,    0.4800,   426.870,      0.062,  156.000    ,  156.000    ,  9.67146    , "CONC", "data                      ", "calculated_from_conc      "
  98,     43458,    0.4850,   434.970,      0.062,  113.000    ,  113.000    ,  6.94956    , "CONC", "data                      ", "calculated_from_conc      "
  99,     43459,    0.4900,   443.130,      0.061,  130.000    ,  130.000    ,  7.93650    , "CONC", "data                      ", "calculated_from_conc      "
 100,     43460,    0.4950,   451.350,      0.061,  490.000    ,  490.000    ,  29.6610    , "CONC", "data                      ", "calculated_from_conc      "
 101,     43461,    0.5000,   459.650,      0.060,  238.000    ,  238.000    ,  14.2943    , "CONC", "data                      ", "calculated_from_conc      "
 102,     43462,    0.5050,   468.000,      0.060,  218.000    ,  218.000    ,  12.9994    , "CONC", "data                      ", "calculated_from_conc      "
 103,     43463,    0.5100,   476.420,      0.059,  285.000    ,  285.000    ,  16.8639    , "CONC", "data                      ", "calculated_from_conc      "
 104,     43464,    0.5150,   484.900,      0.059,  147.000    ,  147.000    ,  8.63182    , "CONC", "data                      ", "calculated_from_conc      "
 105,     43465,    0.5200,   493.450,      0.058,  126.000    ,  126.000    ,  7.34265    , "CONC", "data                      ", "calculated_from_conc      "
 106,     43466,    0.5250,   502.060,      0.058,  231.000    ,  231.000    ,  13.3603    , "CONC", "data                      ", "calculated_from_conc      "
 107,     43467,    0.5300,   510.740,      0.057,  312.000    ,  312.000    ,  17.9107    , "CONC", "data                      ", "calculated_from_conc      "
 108,     43468,    0.5350,   519.480,      0.057,  1140.00    ,  1140.00    ,  64.9573    , "CONC", "data                      ", "calculated_from_conc      "
 109,     43469,    0.5400,   528.290,      0.057,  495.000    ,  495.000    ,  27.9977    , "CONC", "data                      ", "calculated_from_conc      "
 110,     43470,    0.5450,   537.160,      0.056,  368.000    ,  368.000    ,  20.6625    , "CONC", "data                      ", "calculated_from_conc      "
 111,     43471,    0.5500,   546.100,      0.056,  164.000    ,  164.000    ,  9.14157    , "CONC", "data                      ", "calculated_from_conc      "
 112,     43472,    0.5550,   555.100,      0.055,  462.000    ,  462.000    ,  25.5814    , "CONC", "data                      ", "calculated_from_conc      "
 113,     43473,    0.5600,   564.160,      0.055,  298.000    ,  298.000    ,  16.3826    , "CONC", "data                      ", "calculated_from_conc      "
 114,     43474,    0.5650,   573.290,      0.055,  89.0000    ,  89.0000    ,  4.85542    , "CONC", "data                      ", "calculated_from_conc      "
 115,     43475,    0.5700,   582.490,      0.054,  142.000    ,  142.000    ,  7.69646    , "CONC", "data                      ", "calculated_from_conc      "
 116,     43476,    0.5750,   591.740,      0.054,  231.000    ,  231.000    ,  12.4327    , "CONC", "data                      ", "calculated_from_conc      "
 117,     43477,    0.5800,   601.070,      0.053,  189.000    ,  189.000    ,  10.1015    , "CONC", "data                      ", "calculated_from_conc      "
 118,     43478,    0.5850,   610.450,      0.053,  202.000    ,  202.000    ,  10.7275    , "CONC", "data                      ", "calculated_from_conc      "
 119,     43479,    0.5900,   619.900,      0.053,  240.000    ,  240.000    ,  12.6517    , "CONC", "data                      ", "calculated_from_conc      "
 120,     43480,    0.5950,   629.420,      0.015,  131.000    ,  131.000    ,  1.96520    , "CONC", "data                      ", "calculated_from_conc      "
 121,     43481,    0.6000,   686.560,      0.014,  260.000    ,  260.000    ,  3.75668    , "CONC", "data                      ", "calculated_from_conc      "
 122,     43482,    0.6050,   698.630,      0.041,  433.000    ,  433.000    ,  17.9222    , "CONC", "data                      ", "calculated_from_conc      "
 123,     43483,    0.6100,   710.720,      0.041,  349.000    ,  349.000    ,  14.4155    , "CONC", "data                      ", "calculated_from_conc      "
 124,     43484,    0.6150,   722.840,      0.041,  395.000    ,  395.000    ,  16.2819    , "CONC", "data                      ", "calculated_from_conc      "
 125,     43485,    0.6200,   734.980,      0.041,  152.000    ,  152.000    ,  6.25772    , "CONC", "data                      ", "calculated_from_conc      "
 126,     43486,    0.6250,   747.130,      0.041,  340.000    ,  340.000    ,  13.9802    , "CONC", "data                      ", "calculated_from_conc      "
 127,     43487,    0.6300,   759.300,      0.041,  276.000    ,  276.000    ,  11.3300    , "CONC", "data                      ", "calculated_from_conc      "
 128,     43488,    0.6350,   771.490,      0.041,  70.0000    ,  70.0000    ,  2.87120    , "CONC", "data                      ", "calculated_from_conc      "
 129,     43489,    0.6400,   783.680,      0.041,  202.000    ,  202.000    ,  8.28207    , "CONC", "data                      ", "calculated_from_conc      "
 130,     43490,    0.6450,   795.880,      0.041,  247.000    ,  247.000    ,  10.1188    , "CONC", "data                      ", "calculated_from_conc      "
 131,     43491,    0.6500,   808.090,      0.041,  208.000    ,  208.000    ,  8.51761    , "CONC", "data                      ", "calculated_from_conc      "
 132,     43492,    0.6550,   820.300,      0.041,  160.000    ,  160.000    ,  6.55208    , "CONC", "data                      ", "calculated_from_conc      "
 133,     43493,    0.6600,   832.510,      0.041,  128.000    ,  128.000    ,  5.24160    , "CONC", "data                      ", "calculated_from_conc      "
 134,     43494,    0.6650,   844.720,      0.041,  218.000    ,  218.000    ,  8.92711    , "CONC", "data                      ", "calculated_from_conc      "
 135,     43495,    0.6700,   856.930,      0.041,  398.000    ,  398.000    ,  16.3048    , "CONC", "data                      ", "calculated_from_conc      "
 136,     43496,    0.6750,   869.130,      0.041,  789.000    ,  789.000    ,  32.3493    , "CONC", "data                      ", "calculated_from_conc      "
 137,     43497,    0.6800,   881.320,      0.041,  1634.00    ,  1634.00    ,  67.0496    , "CONC", "data                      ", "calculated_from_conc      "
 138,     43498,    0.6850,   893.500,      0.041,  2457.00    ,  2457.00    ,  100.903    , "CONC", "data                      ", "calculated_from_conc      "
 139,     43499,    0.6900,   905.670,      0.041,  2183.00    ,  2183.00    ,  89.7614    , "CONC", "data                      ", "calculated_from_conc      "
 140,     43500,    0.6950,   917.820,      0.041,  1523.00    ,  1523.00    ,  62.7264    , "CONC", "data                      ", "calculated_from_conc      "
 141,     43501,    0.7000,   929.950,      0.041,  1718.00    ,  1718.00    ,  70.8745    , "CONC", "data                      ", "calculated_from_conc      "
 142,     43502,    0.7050,   942.060,      0.041,  2273.00    ,  2273.00    ,  93.9255    , "CONC", "data                      ", "calculated_from_conc      "
 143,     43503,    0.7100,   954.150,      0.041,  1397.00    ,  1397.00    ,  57.8467    , "CONC", "data                      ", "calculated_from_conc      "
 144,     43504,    0.7150,   966.210,      0.042,  246.000    ,  246.000    ,  10.2118    , "CONC", "data                      ", "calculated_from_conc      "
 145,     43505,    0.7200,   978.240,      0.042,  607.000    ,  607.000    ,  25.2496    , "CONC", "data                      ", "calculated_from_conc      "
 146,     43506,    0.7250,   990.250,      0.042,  308.000    ,  308.000    ,  12.8440    , "CONC", "data                      ", "calculated_from_conc      "
 147,     43507,    0.7300,  1002.220,      0.042,  352.000    ,  352.000    ,  14.7280    , "CONC", "data                      ", "calculated_from_conc      "
 148,     43508,    0.7350,  1014.150,      0.042,  360.000    ,  360.000    ,  15.1069    , "CONC", "data                      ", "calculated_from_conc      "
 149,     43509,    0.7400,  1026.050,      0.042,  709.000    ,  709.000    ,  29.8400    , "CONC", "data                      ", "calculated_from_conc      "
 150,     43510,    0.7450,  1037.910,      0.042,  469.000    ,  469.000    ,  19.8058    , "CONC", "data                      ", "calculated_from_conc      "
 151,     43511,    0.7500,  1049.730,      0.042,  1035.00    ,  1035.00    ,  43.8745    , "CONC", "data                      ", "calculated_from_conc      "
 152,     43512,    0.7550,  1061.500,      0.043,  711.000    ,  711.000    ,  30.2682    , "CONC", "data                      ", "calculated_from_conc      "
 153,     43513,    0.7600,  1073.220,      0.043,  324.000    ,  324.000    ,  13.8461    , "CONC", "data                      ", "calculated_from_conc      "
 154,     43514,    0.7650,  1084.900,      0.043,  164.000    ,  164.000    ,  7.03861    , "CONC", "data                      ", "calculated_from_conc      "
 155,     43515,    0.7700,  1096.520,      0.043,  204.000    ,  204.000    ,  8.79691    , "CONC", "data                      ", "calculated_from_conc      "
 156,     43516,    0.7750,  1108.090,      0.043,  115.000    ,  115.000    ,  4.98051    , "CONC", "data                      ", "calculated_from_conc      "
 157,     43517,    0.7800,  1119.610,      0.044,  169.000    ,  169.000    ,  7.35747    , "CONC", "data                      ", "calculated_from_conc      "
 158,     43518,    0.7850,  1131.060,      0.044,  174.000    ,  174.000    ,  7.61822    , "CONC", "data                      ", "calculated_from_conc      "
 159,     43519,    0.7900,  1142.450,      0.044,  147.000    ,  147.000    ,  6.47007    , "CONC", "data                      ", "calculated_from_conc      "
 160,     43520,    0.7950,  1153.780,      0.044,  232.000    ,  232.000    ,  10.2654    , "CONC", "data                      ", "calculated_from_conc      "
 161,     43521,    0.8000,  1165.050,      0.045,  119.000    ,  119.000    ,  5.29595    , "CONC", "data                      ", "calculated_from_conc      "
 162,     43522,    0.8050,  1176.250,      0.045,  304.000    ,  304.000    ,  13.6201    , "CONC", "data                      ", "calculated_from_conc      "
 163,     43523,    0.8100,  1187.370,      0.045,  441.000    ,  441.000    ,  19.8827    , "CONC", "data                      ", "calculated_from_conc      "
 164,     43524,    0.8150,  1198.430,      0.045,  345.000    ,  345.000    ,  15.6533    , "CONC", "data                      ", "calculated_from_conc      "
 165,     43525,    0.8200,  1209.410,      0.046,  137.000    ,  137.000    ,  6.26142    , "CONC", "data                      ", "calculated_from_conc      "
 166,     43526,    0.8250,  1220.310,      0.046,  329.000    ,  329.000    ,  15.1473    , "CONC", "data                      ", "calculated_from_conc      "
 167,     43527,    0.8300,  1231.130,      0.046,  2743.00    ,  2743.00    ,  127.227    , "CONC", "data                      ", "calculated_from_conc      "
 168,     43528,    0.8350,  1241.870,      0.047,  3214.00    ,  3214.00    ,  150.187    , "CONC", "data                      ", "calculated_from_conc      "
 169,     43529,    0.8400,  1252.530,      0.047,  3371.00    ,  3371.00    ,  158.787    , "CONC", "data                      ", "calculated_from_conc      "
 170,     43530,    0.8450,  1263.100,      0.048,  2645.00    ,  2645.00    ,  125.654    , "CONC", "data                      ", "calculated_from_conc      "
 171,     43531,    0.8500,  1273.580,      0.048,  665.000    ,  665.000    ,  31.8639    , "CONC", "data                      ", "calculated_from_conc      "
 172,     43532,    0.8550,  1283.970,      0.048,  347.000    ,  347.000    ,  16.7794    , "CONC", "data                      ", "calculated_from_conc      "
 173,     43533,    0.8600,  1294.260,      0.049,  290.000    ,  290.000    ,  14.1532    , "CONC", "data                      ", "calculated_from_conc      "
 174,     43534,    0.8650,  1304.460,      0.049,  249.000    ,  249.000    ,  12.2600    , "CONC", "data                      ", "calculated_from_conc      "
 175,     43535,    0.8700,  1314.570,      0.050,  115.000    ,  115.000    ,  5.71855    , "CONC", "data                      ", "calculated_from_conc      "
 176,     43536,    0.8750,  1324.570,      0.050,  250.000    ,  250.000    ,  12.5628    , "CONC", "data                      ", "calculated_from_conc      "
 177,     43537,    0.8800,  1334.470,      0.051,  178.000    ,  178.000    ,  9.03549    , "CONC", "data                      ", "calculated_from_conc      "
 178,     43538,    0.8850,  1344.270,      0.051,  229.000    ,  229.000    ,  11.7556    , "CONC", "data                      ", "calculated_from_conc      "
 179,     43539,    0.8900,  1353.950,      0.052,  164.000    ,  164.000    ,  8.51504    , "CONC", "data                      ", "calculated_from_conc      "
 180,     43540,    0.8950,  1363.530,      0.052,  150.000    ,  150.000    ,  7.87399    , "CONC", "data                      ", "calculated_from_conc      "
 181,     43541,    0.9000,  1373.000,      0.053,  612.000    ,  612.000    ,  32.5014    , "CONC", "data                      ", "calculated_from_conc      "
 182,     43542,    0.9050,  1382.360,      0.054,  497.000    ,  497.000    ,  26.7351    , "CONC", "data                      ", "calculated_from_conc      "
 183,     43543,    0.9100,  1391.590,      0.054,  428.000    ,  428.000    ,  23.3243    , "CONC", "data                      ", "calculated_from_conc      "
 184,     43544,    0.9150,  1400.710,      0.055,  211.000    ,  211.000    ,  11.6446    , "CONC", "data                      ", "calculated_from_conc      "
 185,     43545,    0.9200,  1409.710,      0.056,  478.000    ,  478.000    ,  26.7337    , "CONC", "data                      ", "calculated_from_conc      "
 186,     43546,    0.9250,  1418.590,      0.057,  724.000    ,  724.000    ,  41.0663    , "CONC", "data                      ", "calculated_from_conc      "
 187,     43547,    0.9300,  1427.340,      0.058,  2342.00    ,  2342.00    ,  134.752    , "CONC", "data                      ", "calculated_from_conc      "
 188,     43548,    0.9350,  1435.970,      0.058,  870.000    ,  870.000    ,  50.8177    , "CONC", "data                      ", "calculated_from_conc      "
 189,     43549,    0.9400,  1444.460,      0.059,  255.000    ,  255.000    ,  15.1335    , "CONC", "data                      ", "calculated_from_conc      "
 190,     43550,    0.9450,  1452.820,      0.061,  172.000    ,  172.000    ,  10.4942    , "CONC", "data                      ", "calculated_from_conc      "
 191,     43551,    0.9500,  1460.850,      0.062,  102.000    ,  102.000    ,  6.31186    , "CONC", "data                      ", "calculated_from_conc      "
 192,     43552,    0.9550,  1468.980,      0.062,  145.000    ,  145.000    ,  8.92307    , "CONC", "data                      ", "calculated_from_conc      "
 193,     43553,    0.9600,  1477.100,      0.062,  273.000    ,  273.000    ,  16.8103    , "CONC", "data                      ", "calculated_from_conc      "
 194,     43554,    0.9650,  1485.220,      0.062,  110.000    ,  110.000    ,  6.77766    , "CONC", "data                      ", "calculated_from_conc      "
 195,     43555,    0.9700,  1493.330,      0.062,  189.000    ,  189.000    ,  11.6523    , "CONC", "data                      ", "calculated_from_conc      "
 196,     43556,    0.9750,  1501.440,      0.062,  157.000    ,  157.000    ,  9.67934    , "CONC", "data                      ", "calculated_from_conc      "
 197,     43557,    0.9800,  1509.550,      0.062,  181.000    ,  181.000    ,  11.1659    , "CONC", "data                      ", "calculated_from_conc      "
 198,     43558,    0.9850,  1517.650,      0.062,  88.0000    ,  88.0000    ,  5.43211    , "CONC", "data                      ", "calculated_from_conc      "
 199,     43559,    0.9900,  1525.750,      0.062,  164.000    ,  164.000    ,  10.1235    , "CONC", "data                      ", "calculated_from_conc      "
 200,     43560,    0.9950,  1533.850,      0.062,  514.000    ,  514.000    ,  31.7481    , "CONC", "data                      ", "calculated_from_conc      "
 201,     43561,    1.0000,  1541.940,      0.062,  144.000    ,  144.000    ,  8.89984    , "CONC", "data                      ", "calculated_from_conc      "
 202,     43562,    1.0050,  1550.030,      0.062,  149.000    ,  149.000    ,  9.21456    , "CONC", "data                      ", "calculated_from_conc      "
 203,     43563,    1.0100,  1558.110,      0.062,  526.000    ,  526.000    ,  32.5496    , "CONC", "data                      ", "calculated_from_conc      "
 204,     43564,    1.0150,  1566.190,      0.062,  311.000    ,  311.000    ,  19.2450    , "CONC", "data                      ", "calculated_from_conc      "
