site0362,id_sample,depth,est_age,sed_rate,quant,conc,influx,xst_level,conc_source,influx_source
  60,        60,  300.0000,  7431.759,      4.280,  24.4000    ,  24.4000    ,  104.439    , "CONC", "data                      ", "calculated_from_conc      "
  61,        61,  305.0000,  7548.453,      4.289,  8.40000    ,  8.40000    ,  36.0285    , "CONC", "data                      ", "calculated_from_conc      "
  62,        62,  310.0000,  7664.908,      4.302,  9.60000    ,  9.60000    ,  41.3035    , "CONC", "data                      ", "calculated_from_conc      "
  63,        63,  315.0000,  7780.879,      4.317,  6.00000    ,  6.00000    ,  25.8998    , "CONC", "data                      ", "calculated_from_conc      "
  64,        64,  320.0000,  7896.570,      4.328,  8.80000    ,  8.80000    ,  38.0833    , "CONC", "data                      ", "calculated_from_conc      "
  65,        65,  325.0000,  8011.951,      4.340,  10.4000    ,  10.4000    ,  45.1335    , "CONC", "data                      ", "calculated_from_conc      "
  66,        66,  330.0000,  8126.999,      4.353,  12.4000    ,  12.4000    ,  53.9735    , "CONC", "data                      ", "calculated_from_conc      "
  67,        67,  335.0000,  8241.693,      4.366,  21.2000    ,  21.2000    ,  92.5504    , "CONC", "data                      ", "calculated_from_conc      "
  68,        68,  340.0000,  8356.062,      4.375,  24.8000    ,  24.8000    ,  108.499    , "CONC", "data                      ", "calculated_from_conc      "
  69,        69,  345.0000,  8470.268,      4.388,  9.60000    ,  9.60000    ,  42.1294    , "CONC", "data                      ", "calculated_from_conc      "
  70,        70,  350.0000,  8583.932,      4.402,  3.20000    ,  3.20000    ,  14.0858    , "CONC", "data                      ", "calculated_from_conc      "
  71,        71,  355.0000,  8697.448,      4.408,  6.80000    ,  6.80000    ,  29.9776    , "CONC", "data                      ", "calculated_from_conc      "
  72,        72,  360.0000,  8810.768,      2.523,  9.20000    ,  9.20000    ,  23.2125    , "CONC", "data                      ", "calculated_from_conc      "
  73,        73,  362.0000,  8855.981,      4.423,  2.80000    ,  2.80000    ,  12.3856    , "CONC", "data                      ", "calculated_from_conc      "
  74,        74,  364.0000,  8901.196,      2.949,  10.0000    ,  10.0000    ,  29.4931    , "CONC", "data                      ", "calculated_from_conc      "
  75,        75,  365.0000,  8923.794,      4.426,  12.4000    ,  12.4000    ,  54.8848    , "CONC", "data                      ", "calculated_from_conc      "
  76,        76,  366.0000,  8946.381,      4.428,  11.2000    ,  11.2000    ,  49.5884    , "CONC", "data                      ", "calculated_from_conc      "
  77,        77,  367.0000,  8968.968,      4.427,  7.60000    ,  7.60000    ,  33.6463    , "CONC", "data                      ", "calculated_from_conc      "
  78,        78,  368.0000,  8991.556,      4.427,  3.60000    ,  3.60000    ,  15.9377    , "CONC", "data                      ", "calculated_from_conc      "
  79,        79,  369.0000,  9014.143,      4.427,  19.6000    ,  19.6000    ,  86.7759    , "CONC", "data                      ", "calculated_from_conc      "
  80,        80,  370.0000,  9036.730,      5.907,  11.6000    ,  11.6000    ,  68.5187    , "CONC", "data                      ", "calculated_from_conc      "
  81,        81,  372.0000,  9081.861,      5.320,  2.40000    ,  2.40000    ,  12.7674    , "CONC", "data                      ", "calculated_from_conc      "
  82,        82,  375.0000,  9149.517,      5.547,  10.4000    ,  10.4000    ,  57.6939    , "CONC", "data                      ", "calculated_from_conc      "
  83,        83,  380.0000,  9262.125,      4.441,  5.60000    ,  5.60000    ,  24.8677    , "CONC", "data                      ", "calculated_from_conc      "
  84,        84,  385.0000,  9374.706,      4.437,  5.60000    ,  5.60000    ,  24.8496    , "CONC", "data                      ", "calculated_from_conc      "
  85,        85,  390.0000,  9487.482,      4.427,  12.4000    ,  12.4000    ,  54.8933    , "CONC", "data                      ", "calculated_from_conc      "
  86,        86,  395.0000,  9600.598,      4.413,  8.00000    ,  8.00000    ,  35.3046    , "CONC", "data                      ", "calculated_from_conc      "
  87,        87,  400.0000,  9714.081,      4.388,  7.20000    ,  7.20000    ,  31.5925    , "CONC", "data                      ", "calculated_from_conc      "
  88,        88,  405.0000,  9828.500,      4.347,  6.80000    ,  6.80000    ,  29.5617    , "CONC", "data                      ", "calculated_from_conc      "
  89,        89,  410.0000,  9944.108,      4.302,  11.2000    ,  11.2000    ,  48.1777    , "CONC", "data                      ", "calculated_from_conc      "
  90,        90,  415.0000, 10060.974,      4.245,  14.8000    ,  14.8000    ,  62.8200    , "CONC", "data                      ", "calculated_from_conc      "
  91,        91,  420.0000, 10179.702,      4.170,  12.0000    ,  12.0000    ,  50.0415    , "CONC", "data                      ", "calculated_from_conc      "
  92,        92,  425.0000, 10300.774,      4.073,  26.8000    ,  26.8000    ,  109.155    , "CONC", "data                      ", "calculated_from_conc      "
  93,        93,  430.0000, 10425.227,      3.942,  18.0000    ,  18.0000    ,  70.9633    , "CONC", "data                      ", "calculated_from_conc      "
  94,        94,  435.0000, 10554.426,      3.784,  26.4000    ,  26.4000    ,  99.9054    , "CONC", "data                      ", "calculated_from_conc      "
  95,        95,  440.0000, 10689.478,      3.592,  11.6000    ,  11.6000    ,  41.6628    , "CONC", "data                      ", "calculated_from_conc      "
  96,        96,  445.0000, 10832.852,      3.330,  3.20000    ,  3.20000    ,  10.6554    , "CONC", "data                      ", "calculated_from_conc      "
  97,        97,  450.0000, 10989.792,      3.018,  4.40000    ,  4.40000    ,  13.2788    , "CONC", "data                      ", "calculated_from_conc      "
  98,        98,  455.0000, 11164.209,      2.722,  1.20000    ,  1.20000    ,  3.26649    , "CONC", "data                      ", "calculated_from_conc      "
  99,        99,  460.0000, 11357.158,      2.448,  2.80000    ,  2.80000    ,  6.85461    , "CONC", "data                      ", "calculated_from_conc      "
 100,       100,  465.0000, 11572.694,      2.188,  3.20000    ,  3.20000    ,  7.00027    , "CONC", "data                      ", "calculated_from_conc      "
 101,       101,  470.0000, 11814.283,      1.942,  4.80000    ,  4.80000    ,  9.32046    , "CONC", "data                      ", "calculated_from_conc      "
 102,       102,  475.0000, 12087.688,      1.942, 0.400000    , 0.400000    , 0.776705    , "CONC", "data                      ", "calculated_from_conc      "
